date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,6208,2282,74614,31.5,33.4,31.5,33.0,1.55,801,2007,15.64,2.27,8.05,265.65000000000003,2.1144333056078453,0,0,
2007-01-03,6208,5947,205962,33.3,35.3,33.3,35.3,2.3,1714,2007,16.73,2.43,8.05,284.165,2.2618028996350583,0,0,0.0696969696969696
2007-01-04,6208,2494,87036,35.1,35.5,34.0,34.6,-0.7,814,2007,16.4,2.38,8.05,278.53000000000003,2.216951284061559,0,0,-0.01983002832861178
2007-01-05,6208,1949,68099,36.0,36.4,34.3,34.6,0.0,650,2007,16.4,2.38,8.05,278.53000000000003,2.216951284061559,0,0,0.0
2007-01-08,6208,699,24026,34.5,35.0,34.0,34.0,-0.6,310,2007,16.11,2.34,8.05,273.70000000000005,2.1785070421414163,0,0,-0.017341040462427786
2007-01-09,6208,706,23962,34.0,34.4,33.5,33.6,-0.4,303,2007,15.92,2.32,8.05,270.48,2.1528775475279875,0,0,-0.0117647058823529
2007-01-10,6208,923,31148,32.9,34.5,32.9,33.9,0.3,358,2007,16.07,2.34,8.05,272.89500000000004,2.17209966848806,0,0,0.008928571428571343
2007-01-11,6208,1825,59025,33.8,33.8,31.55,31.8,-2.1,621,2007,15.07,2.19,8.05,255.99000000000004,2.03754482176756,0,0,-0.06194690265486719
2007-01-12,6208,957,30416,32.45,32.5,31.2,32.0,0.2,367,2007,15.17,2.21,8.05,257.6,2.0503595690742737,0,0,0.006289308176100607
2007-01-15,6208,554,17713,32.1,32.3,31.6,32.0,0.0,204,2007,15.17,2.21,8.05,257.6,2.0503595690742737,0,0,0.0
2007-01-16,6208,794,25784,32.0,33.0,31.8,32.4,0.4,317,2007,15.36,2.23,8.05,260.82,2.075989063687702,0,0,0.012499999999999956
2007-01-17,6208,369,11830,32.4,32.4,31.9,32.1,-0.3,192,2007,15.21,2.21,8.05,258.40500000000003,2.056766942727631,0,0,-0.009259259259259172
2007-01-18,6208,1619,53477,32.1,33.45,32.05,33.3,1.2,636,2007,15.78,2.29,8.05,268.065,2.133655426567916,0,0,0.03738317757009332
2007-01-19,6208,1159,38876,33.3,34.0,33.0,33.0,-0.3,491,2007,15.64,2.27,8.05,265.65000000000003,2.1144333056078453,0,0,-0.009009009009008924
2007-01-22,6208,630,20607,33.1,33.1,32.4,32.5,-0.5,249,2007,15.4,2.24,8.05,261.625,2.0823964373410595,0,0,-0.015151515151515152
2007-01-23,6208,831,26818,32.5,32.8,31.85,31.95,-0.55,329,2007,15.14,2.2,8.05,257.1975,2.047155882247595,0,0,-0.016923076923076943
2007-01-24,6208,1112,35308,32.05,32.4,31.5,31.7,-0.25,420,2007,15.02,2.18,8.05,255.18500000000003,2.031137448114203,0,0,-0.00782472613458529
2007-01-25,6208,629,20184,31.9,32.3,31.85,32.1,0.4,279,2007,15.21,2.21,8.05,258.40500000000003,2.056766942727631,0,0,0.012618296529968522
2007-01-26,6208,392,12480,31.7,32.1,31.7,31.7,-0.4,181,2007,15.02,2.18,8.05,255.18500000000003,2.031137448114203,0,0,-0.012461059190031218
2007-01-29,6208,561,17442,31.7,31.7,30.8,31.3,-0.4,232,2007,14.83,2.16,8.05,251.96500000000003,2.0055079535007745,0,0,-0.01261829652996841
2007-01-30,6208,994,29922,31.3,31.3,29.8,29.95,-1.35,366,2007,14.19,2.06,8.05,241.09750000000005,1.9190084091804536,0,0,-0.04313099041533551
2007-01-31,6208,1452,42947,29.8,30.5,29.2,30.5,0.55,753,2007,14.45,2.1,8.05,245.52500000000003,1.9542489642739176,0,0,0.01836393989983308
2007-02-01,6208,699,20918,30.5,30.5,29.5,29.5,-1.0,331,2007,13.98,2.03,8.05,237.475,1.890175227740346,0,0,-0.03278688524590164
2007-02-02,6208,503,14787,29.5,30.0,29.0,29.2,-0.3,279,2007,13.84,2.01,8.05,235.06,1.8475623511028705,0,0,-0.010169491525423752
2007-02-05,6208,263,7678,29.2,29.5,29.0,29.1,-0.1,176,2007,13.79,2.01,8.05,234.255,1.841235082777176,0,0,-0.0034246575342465023
