date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2007-06-29,8940,695000,23351100,33.2,34.5,32.8,33.8,1.0,262,2007,23.97,2.12,4.71,159.19799999999998,1.953167557381152,7.52,10.96,
2007-07-02,8940,317000,10487350,34.3,34.3,32.2,32.6,-1.2,152,2007,23.12,2.05,4.71,153.546,1.8549265862421385,7.52,10.96,-0.03550295857988153
2007-07-03,8940,234000,7543750,32.6,32.9,32.0,32.15,-0.45,112,2007,22.8,2.02,4.71,151.4265,1.8293217714013728,7.52,10.96,-0.013803680981595179
2007-07-04,8940,596000,19605600,32.15,33.6,32.15,33.0,0.85,252,2007,23.4,2.07,4.71,155.43,1.8776864216561528,7.52,10.96,0.02643856920684297
2007-07-05,8940,168000,5517700,33.2,33.2,32.5,32.65,-0.35,93,2007,23.16,2.05,4.71,153.7815,1.8577715656688905,7.52,10.96,-0.010606060606060648
2007-07-06,8940,197000,6398850,32.7,32.7,32.35,32.35,-0.3,75,2007,22.94,2.03,4.71,152.3685,1.84070168910838,7.52,10.96,-0.009188361408881997
2007-07-09,8940,277000,8980150,32.8,32.9,32.25,32.35,0.0,109,2007,22.94,2.03,4.71,152.3685,1.84070168910838,7.52,10.96,0.0
2007-07-10,8940,253000,8160500,32.25,32.8,32.0,32.1,-0.25,108,2007,22.77,2.01,4.71,151.191,1.826476791974621,7.52,10.96,-0.0077279752704791345
2007-07-11,8940,198000,6266000,32.1,32.1,31.4,31.65,-0.45,92,2007,22.45,1.99,4.71,149.0715,1.800871977133855,7.52,10.96,-0.014018691588785135
2007-07-12,8940,353000,11400250,31.7,32.65,31.7,32.45,0.8,144,2007,23.01,2.04,4.71,152.83950000000002,1.846391647961884,7.52,10.96,0.025276461295418776
2007-07-13,8940,284000,9276350,32.5,32.9,32.5,32.5,0.05,116,2007,23.05,2.04,4.71,153.075,1.8492366273886351,7.52,10.96,0.0015408320493065378
2007-07-16,8940,226000,7341100,32.1,32.8,32.1,32.6,0.1,102,2007,23.12,2.05,4.71,153.546,1.8549265862421385,7.52,10.96,0.0030769230769231207
2007-07-17,8940,229000,7437500,32.6,32.9,32.05,32.25,-0.35,99,2007,22.87,2.02,4.71,151.8975,1.8350117302548763,7.52,10.96,-0.010736196319018449
2007-07-18,8940,826000,27440300,32.3,34.15,32.3,33.5,1.25,292,2007,23.76,2.1,4.71,157.785,1.9061362159236697,7.52,10.96,0.03875968992248062
2007-07-19,8940,579000,19221700,34.0,34.0,32.4,32.4,-1.1,210,2007,22.98,2.03,4.71,152.60399999999998,1.8435466685351316,7.52,10.96,-0.03283582089552243
2007-07-20,8940,327000,10578750,32.45,32.85,31.8,32.3,-0.1,128,2007,22.91,2.03,4.71,152.13299999999998,1.837856709681628,7.52,10.96,-0.003086419753086464
2007-07-23,8940,85000,2740800,32.5,32.5,32.05,32.2,-0.1,45,2007,22.84,2.02,4.71,151.662,1.8321667508281243,7.52,10.96,-0.0030959752321979665
2007-07-24,8940,196000,6278800,32.2,32.45,31.85,32.0,-0.2,106,2007,22.7,2.01,4.71,150.72,1.8207868331211177,7.52,10.96,-0.0062111801242236905
2007-07-25,8940,159000,5092000,31.9,32.3,31.8,31.95,-0.05,56,2007,22.66,2.0,4.71,150.4845,1.817941853694366,7.52,10.96,-0.0015625000000000222
2007-07-26,8940,293000,9291850,31.95,31.95,31.0,31.0,-0.95,108,2007,21.99,1.94,4.71,146.01,1.7638872445860827,7.52,10.96,-0.02973395931142408
2007-07-27,8940,219000,6784800,30.6,31.75,30.1,31.0,0.0,102,2007,21.99,1.94,4.71,146.01,1.7638872445860827,7.52,10.96,0.0
2007-07-30,8940,117000,3605650,31.3,31.35,30.5,30.6,-0.4,67,2007,21.7,1.92,4.71,144.126,1.7411274091720688,7.52,10.96,-0.012903225806451568
