date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,4502,600,4854,8.08,8.2,8.03,8.06,0.07,137,2007,0.0,0.89,12.7,102.362,0.3245549425968136,0,0,
2007-01-03,4502,547,4456,8.15,8.27,8.0,8.25,0.19,165,2007,0.0,0.91,12.7,104.775,0.3322057414917757,0,0,0.02357320099255577
2007-01-04,4502,275,2275,8.38,8.43,8.2,8.25,0.0,82,2007,0.0,0.91,12.7,104.775,0.3322057414917757,0,0,0.0
2007-01-05,4502,499,4073,8.16,8.25,8.1,8.1,-0.15,93,2007,0.0,0.89,12.7,102.87,0.3261656371010162,0,0,-0.018181818181818226
2007-01-08,4502,61,487,8.1,8.1,8.01,8.01,-0.09,28,2007,0.0,0.88,12.7,101.727,0.3225415744665604,0,0,-0.011111111111111094
2007-01-09,4502,269,2168,8.1,8.12,8.0,8.02,0.01,64,2007,0.0,0.89,12.7,101.85399999999998,0.3229442480926111,0,0,0.001248439450686615
2007-01-10,4502,164,1294,8.05,8.05,7.81,7.84,-0.18,53,2007,0.0,0.87,12.7,99.568,0.3156961228236996,0,0,-0.02244389027431418
2007-01-11,4502,147,1136,7.85,7.93,7.5,7.6,-0.24,69,2007,0.0,0.84,12.7,96.52,0.3060319557984843,0,0,-0.03061224489795921
2007-01-12,4502,150,1140,7.62,7.69,7.41,7.6,0.0,64,2007,0.0,0.84,12.7,96.52,0.3060319557984843,0,0,0.0
2007-01-15,4502,79,599,7.6,7.72,7.6,7.72,0.12,32,2007,0.0,0.85,12.7,98.044,0.310864039311092,0,0,0.01578947368421054
2007-01-16,4502,94,714,7.75,7.75,7.51,7.6,-0.12,44,2007,0.0,0.84,12.7,96.52,0.3060319557984843,0,0,-0.015544041450777216
2007-01-17,4502,61,461,7.55,7.67,7.55,7.58,-0.02,28,2007,0.0,0.84,12.7,96.266,0.305226608546383,0,0,-0.002631578947368365
2007-01-18,4502,229,1721,7.6,7.62,7.5,7.58,0.0,61,2007,0.0,0.84,12.7,96.266,0.305226608546383,0,0,0.0
2007-01-19,4502,318,2380,7.52,7.55,7.4,7.55,-0.03,67,2007,0.0,0.83,12.7,95.885,0.3040185876682311,0,0,-0.003957783641160982
2007-01-22,4502,96,719,7.53,7.54,7.48,7.51,-0.04,30,2007,0.0,0.83,12.7,95.377,0.3024078931640286,0,0,-0.005298013245033118
2007-01-23,4502,248,1862,7.5,7.55,7.46,7.47,-0.04,59,2007,0.0,0.82,12.7,94.869,0.300797198659826,0,0,-0.005326231691078567
2007-01-24,4502,112,840,7.47,7.55,7.46,7.52,0.05,36,2007,0.0,0.83,12.7,95.504,0.3028105667900792,0,0,0.006693440428380164
2007-01-25,4502,227,1706,7.5,7.62,7.48,7.5,-0.02,65,2007,0.0,0.83,12.7,95.25,0.302005219537978,0,0,-0.00265957446808505
2007-01-26,4502,79,590,7.43,7.54,7.43,7.48,-0.02,33,2007,0.0,0.83,12.7,94.996,0.3011998722858767,0,0,-0.0026666666666666098
2007-01-29,4502,42,313,7.48,7.5,7.48,7.5,0.02,22,2007,0.0,0.83,12.7,95.25,0.302005219537978,0,0,0.0026737967914437933
2007-01-30,4502,12,93,7.49,7.52,7.43,7.51,0.01,16,2007,0.0,0.83,12.7,95.377,0.3024078931640286,0,0,0.0013333333333333049
2007-01-31,4502,47,352,7.46,7.47,7.41,7.44,-0.07,26,2007,0.0,0.82,12.7,94.488,0.2995891777816741,0,0,-0.009320905459387404
2007-02-01,4502,79,593,7.49,7.61,7.49,7.58,0.14,42,2007,0.0,0.84,12.7,96.266,0.305226608546383,0,0,0.018817204301075224
2007-02-02,4502,68,509,7.56,7.57,7.45,7.55,-0.03,23,2007,0.0,0.83,12.7,95.885,0.3017646710785541,0,0,-0.003957783641160982
2007-02-05,4502,106,805,7.55,7.65,7.5,7.63,0.08,38,2007,0.0,0.84,12.7,96.901,0.3049621775270686,0,0,0.010596026490066236
2007-02-06,4502,120,913,7.63,7.67,7.57,7.62,-0.01,42,2007,0.0,0.84,12.7,96.774,0.3045624892210043,0,0,-0.0013106159895150441
2007-02-07,4502,298,2321,7.63,7.95,7.62,7.74,0.12,88,2007,0.0,0.85,12.7,98.298,0.309358748893776,0,0,0.015748031496063006
2007-02-08,4502,23,176,7.74,7.74,7.62,7.69,-0.05,15,2007,0.0,0.85,12.7,97.663,0.3073603073634545,0,0,-0.006459948320413414
2007-02-09,4502,33,252,7.68,7.68,7.57,7.6,-0.09,15,2007,0.0,0.84,12.7,96.52,0.3037631126088757,0,0,-0.011703511053316091
2007-02-12,4502,239,1798,7.6,7.61,7.5,7.5,-0.1,40,2007,0.0,0.83,12.7,95.25,0.2997662295482326,0,0,-0.01315789473684206
2007-02-13,4502,510,3760,7.55,7.55,7.2,7.5,0.0,66,2007,0.0,0.83,12.7,95.25,0.2997662295482326,0,0,0.0
2007-02-14,4502,85,644,7.6,7.6,7.33,7.52,0.02,45,2007,0.0,0.83,12.7,95.504,0.3005656061603612,0,0,0.0026666666666666098
2007-02-26,4502,111,834,7.55,7.55,7.45,7.45,-0.07,18,2007,0.0,0.82,12.7,94.615,0.2977677880179111,0,0,-0.009308510638297792
2007-02-27,4502,19,140,7.54,7.54,7.44,7.51,0.06,20,2007,0.0,0.83,12.7,95.377,0.3001659178542969,0,0,0.008053691275167732
2007-03-01,4502,62,458,7.38,7.49,7.33,7.43,-0.08,34,2007,0.0,0.82,12.7,94.361,0.2969684114057824,0,0,-0.010652463382157133
2007-03-02,4502,86,636,7.3,7.48,7.3,7.39,-0.04,36,2007,0.0,0.82,12.7,93.853,0.2958692176913103,0,0,-0.0053835800807537065
2007-03-05,4502,26,193,7.42,7.49,7.35,7.41,-0.09,16,2007,0.0,0.82,12.7,94.107,0.2966699462912868,0,0,0.0027063599458728637
2007-03-06,4502,119,875,7.3,7.5,7.27,7.41,0.0,42,2007,0.0,0.82,12.7,94.107,0.2966699462912868,0,0,0.0
2007-03-07,4502,43,316,7.41,7.44,7.37,7.37,-0.04,19,2007,0.0,0.81,12.7,93.599,0.2950684890913337,0,0,-0.005398110661268561
