date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2005-09-02,2904,7000,16050,2.41,2.41,2.21,2.39,0.07,3,2005,0.0,0.51,12.3,29.397,0.95966388749241,-4.43,-13.53,
2005-09-05,2904,28000,64340,2.24,2.3,2.24,2.3,-0.09,4,2005,0.0,0.49,12.3,28.29,0.9235259168337,-4.43,-13.53,-0.0376569037656905
2005-09-06,2904,23000,52900,2.3,2.3,2.3,2.3,0.0,1,2005,0.0,0.49,12.3,28.29,0.9235259168337,-4.43,-13.53,0.0
2005-09-07,2904,42000,93450,2.22,2.29,2.22,2.29,-0.01,7,2005,0.0,0.49,12.3,28.167,0.91951058676051,-4.43,-13.53,-0.004347826086956429
2005-09-08,2904,11000,25020,2.22,2.32,2.22,2.32,0.03,2,2005,0.0,0.49,12.3,28.536,0.93155657698008,-4.43,-13.53,0.013100436681222622
2005-09-09,2904,3000,6940,2.22,2.36,2.22,2.36,0.04,2,2005,0.0,0.5,12.3,29.028,0.94761789727284,-4.43,-13.53,0.017241379310344845
2005-09-12,2904,2000,4780,2.39,2.39,2.39,2.39,0.03,2,2005,0.0,0.51,12.3,29.397,0.95966388749241,-4.43,-13.53,0.012711864406779768
2005-09-13,2904,72000,163830,2.27,2.35,2.26,2.35,-0.04,19,2005,0.0,0.5,12.3,28.905,0.94360256719965,-4.43,-13.53,-0.01673640167364018
2005-09-14,2904,16000,36160,2.2,2.36,2.2,2.36,0.01,3,2005,0.0,0.5,12.3,29.028,0.94761789727284,-4.43,-13.53,0.004255319148936079
2005-09-15,2904,30000,66990,2.2,2.32,2.2,2.32,-0.04,7,2005,0.0,0.49,12.3,28.536,0.93155657698008,-4.43,-13.53,-0.0169491525423729
2005-09-16,2904,67000,144960,2.16,2.28,2.16,2.28,-0.04,6,2005,0.0,0.49,12.3,28.044,0.91549525668732,-4.43,-13.53,-0.017241379310344845
2005-09-19,2904,37000,81460,2.14,2.3,2.14,2.3,0.02,11,2005,0.0,0.49,12.3,28.29,0.9235259168337,-4.43,-13.53,0.008771929824561412
2005-09-20,2904,46000,99740,2.16,2.23,2.14,2.23,-0.07,12,2005,0.0,0.47,12.3,27.429,0.89541860632137,-4.43,-13.53,-0.030434782608695584
2005-09-21,2904,8000,17080,2.09,2.21,2.09,2.21,-0.02,3,2005,0.0,0.47,12.3,27.183,0.8873879461749901,-4.43,-13.53,-0.00896860986547086
2005-09-22,2904,9000,19620,2.23,2.23,2.08,2.08,-0.13,3,2005,0.0,0.44,12.3,25.584000000000003,0.8351886552235201,-4.43,-13.53,-0.058823529411764656
2005-09-23,2904,59000,122740,2.18,2.18,2.0,2.17,0.09,11,2005,0.0,0.46,12.3,26.691,0.8713266258822301,-4.43,-13.53,0.0432692307692307
2005-09-26,2904,43000,90450,2.15,2.15,2.1,2.1,-0.07,9,2005,0.0,0.45,12.3,25.83,0.8432193153699001,-4.43,-13.53,-0.03225806451612896
2005-09-27,2904,80000,171160,2.01,2.15,2.01,2.1,0.0,12,2005,0.0,0.45,12.3,25.83,0.8432193153699001,-4.43,-13.53,0.0
2005-09-28,2904,9000,18270,2.0,2.09,2.0,2.09,-0.01,4,2005,0.0,0.44,12.3,25.707,0.83920398529671,-4.43,-13.53,-0.004761904761904872
2005-09-29,2904,5000,10450,2.09,2.09,2.09,2.09,0.0,1,2005,0.0,0.44,12.3,25.707,0.83920398529671,-4.43,-13.53,0.0
2005-09-30,2904,8200,16974,2.0,2.1,2.0,2.1,0.01,5,2005,0.0,0.45,12.3,25.83,0.8432193153699001,-4.43,-13.53,0.004784688995215422
2005-10-03,2904,45000,91000,2.0,2.14,2.0,2.14,0.04,5,2005,0.0,0.46,12.3,26.322000000000003,0.8769790500559732,-4.43,-13.53,0.019047619047619063
2005-10-04,2904,15000,31290,2.09,2.09,2.08,2.08,-0.06,2,2005,0.0,0.44,12.3,25.584000000000003,0.8523908523908524,-4.43,-13.53,-0.028037383177570117
2005-10-05,2904,70000,137610,2.03,2.06,1.94,2.02,-0.06,13,2005,0.0,0.43,12.3,24.846,0.8278026547257317,-4.43,-13.53,-0.028846153846153872
2005-10-06,2904,25000,48950,1.89,2.07,1.89,2.04,0.02,8,2005,0.0,0.43,12.3,25.092,0.8359987206141053,-4.43,-13.53,0.00990099009900991
2005-10-07,2904,36000,70870,1.91,2.05,1.9,2.03,-0.01,10,2005,0.0,0.43,12.3,24.969,0.8319006876699183,-4.43,-13.53,-0.004901960784313838
2005-10-11,2904,16000,32280,2.03,2.03,1.98,2.03,0.0,3,2005,0.0,0.43,12.3,24.969,0.8319006876699183,-4.43,-13.53,0.0
2005-10-12,2904,12000,24350,1.98,2.11,1.98,2.03,0.0,5,2005,0.0,0.43,12.3,24.969,0.8319006876699183,-4.43,-13.53,0.0
2005-10-13,2904,6000,12010,2.0,2.01,2.0,2.01,-0.02,2,2005,0.0,0.43,12.3,24.723,0.8237046217815449,-4.43,-13.53,-0.009852216748768483
2005-10-14,2904,38000,73590,2.01,2.08,1.87,2.03,0.02,9,2005,0.0,0.43,12.3,24.969,0.8319006876699183,-4.43,-13.53,0.009950248756218916
2005-10-17,2904,22000,42280,1.9,2.08,1.9,2.05,0.02,10,2005,0.0,0.44,12.3,25.215,0.840096753558292,-4.43,-13.53,0.009852216748768483
2005-10-18,2904,0,0,0.0,0.0,0.0,0.0,0.0,0,2005,0.0,0.44,12.3,0.0,0.0,-4.43,-13.53,-1.0
2005-10-19,2904,32001,63002,1.92,2.05,1.92,2.05,0.0,11,2005,0.0,0.44,12.3,25.215,0.840096753558292,-4.43,-13.53,inf
2005-10-20,2904,4002,7994,2.07,2.07,1.93,2.06,0.01,5,2005,0.0,0.44,12.3,25.338,0.8441947865024788,-4.43,-13.53,0.004878048780487918
2005-10-21,2904,7000,13580,1.93,2.0,1.93,2.0,-0.06,2,2005,0.0,0.43,12.3,24.6,0.819606588837358,-4.43,-13.53,-0.029126213592233035
2005-10-24,2904,9000,18060,1.91,2.06,1.91,2.06,0.06,5,2005,0.0,0.44,12.3,25.338,0.8441947865024788,-4.43,-13.53,0.030000000000000027
2005-10-25,2904,6000,12080,2.0,2.08,2.0,2.08,0.02,2,2005,0.0,0.44,12.3,25.584000000000003,0.8523908523908524,-4.43,-13.53,0.009708737864077678
2005-10-26,2904,16000,32380,2.05,2.11,2.0,2.1,0.02,7,2005,0.0,0.45,12.3,25.83,0.8605869182792261,-4.43,-13.53,0.009615384615384623
2005-10-27,2904,3000,6130,2.13,2.13,2.0,2.0,-0.1,2,2005,0.0,0.43,12.3,24.6,0.819606588837358,-4.43,-13.53,-0.04761904761904766
2005-10-28,2904,37001,71151,1.87,2.02,1.87,2.01,0.01,14,2005,0.0,0.43,12.3,24.723,0.8237046217815449,-4.43,-13.53,0.004999999999999893
2005-10-31,2904,25014,49621,2.05,2.05,1.89,2.0,-0.01,14,2005,0.0,0.43,12.3,24.6,0.819606588837358,-4.43,-13.53,-0.004975124378109347
2005-11-01,2904,8000,15530,2.04,2.04,1.9,2.0,0.0,5,2005,0.0,0.44,12.3,24.6,0.819606588837358,-4.43,-13.53,0.0
2005-11-02,2904,8000,15560,2.04,2.04,1.91,1.99,-0.01,4,2005,0.0,0.44,12.3,24.477,0.7969018596655727,-4.43,-13.53,-0.0050000000000000044
2005-11-03,2904,1000,2030,2.03,2.03,2.03,2.03,0.04,1,2005,0.0,0.45,12.3,24.969,0.8129199874980465,-4.43,-13.53,0.02010050251256272
2005-11-04,2904,2000,4080,2.04,2.04,2.04,2.04,0.01,2,2005,0.0,0.45,12.3,25.092,0.8169245194561652,-4.43,-13.53,0.004926108374384351
2005-11-07,2904,19000,36910,1.91,2.05,1.9,2.03,-0.01,10,2005,0.0,0.45,12.3,24.969,0.8129199874980465,-4.43,-13.53,-0.004901960784313838
2005-11-08,2904,3000,5880,2.04,2.04,1.92,1.92,-0.11,2,2005,0.0,0.42,12.3,23.616,0.7688701359587435,-4.43,-13.53,-0.05418719211822654
2005-11-09,2904,28000,53400,2.05,2.05,1.85,1.99,0.07,15,2005,0.0,0.44,12.3,24.477,0.7969018596655727,-4.43,-13.53,0.03645833333333337
2005-11-10,2904,1000,2060,2.06,2.06,2.06,2.06,0.07,1,2005,0.0,0.45,12.3,25.338,0.824933583372402,-4.43,-13.53,0.03517587939698496
2005-11-11,2904,10000,20080,2.0,2.08,2.0,2.08,0.02,4,2005,0.0,0.46,12.3,25.584000000000003,0.832942647288639,-4.43,-13.53,0.009708737864077678
2005-11-14,2904,3000,5990,1.96,2.07,1.96,2.07,-0.01,2,2005,0.0,0.45,12.3,25.461,0.8289381153305204,-4.43,-13.53,-0.004807692307692419
2005-11-15,2904,13040,25740,1.95,2.07,1.95,2.02,-0.05,9,2005,0.0,0.44,12.3,24.846,0.8089154555399282,-4.43,-13.53,-0.024154589371980593
2005-11-16,2904,29000,55430,2.08,2.08,1.88,1.98,-0.04,11,2005,0.0,0.43,12.3,24.354000000000003,0.7928973277074544,-4.43,-13.53,-0.01980198019801982
2005-11-17,2904,12000,23090,2.04,2.04,1.86,1.99,0.01,5,2005,0.0,0.44,12.3,24.477,0.7969018596655727,-4.43,-13.53,0.005050505050505055
2005-11-18,2904,12000,22580,2.01,2.01,1.86,1.97,-0.02,4,2005,0.0,0.43,12.3,24.231,0.7888927957493359,-4.43,-13.53,-0.010050251256281416
2005-11-21,2904,1000,1980,1.98,1.98,1.98,1.98,0.01,1,2005,0.0,0.43,12.3,24.354000000000003,0.7928973277074544,-4.43,-13.53,0.0050761421319797
2005-11-22,2904,0,0,0.0,0.0,0.0,0.0,0.0,0,2005,0.0,0.43,12.3,0.0,0.0,-4.43,-13.53,-1.0
2005-11-23,2904,53000,102220,1.85,1.99,1.85,1.99,0.0,14,2005,0.0,0.44,12.3,24.477,0.7969018596655727,-4.43,-13.53,inf
2005-11-24,2904,18000,34210,2.1,2.1,1.86,1.94,-0.05,8,2005,0.0,0.43,12.3,23.862,0.7768791998749806,-4.43,-13.53,-0.02512562814070354
2005-11-25,2904,58000,105200,1.81,1.98,1.81,1.98,0.04,8,2005,0.0,0.43,12.3,24.354000000000003,0.7928973277074544,-4.43,-13.53,0.020618556701030948
2005-11-28,2904,50000,93110,1.99,1.99,1.85,1.94,-0.04,8,2005,0.0,0.43,12.3,23.862,0.7768791998749806,-4.43,-13.53,-0.02020202020202022
