date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,9960,312,10802,34.55,34.8,34.5,34.7,0.05,60,2007,18.07,2.46,1.97,68.35900000000001,1.2097053910187443,0,0,
2007-01-03,9960,180,6224,34.7,34.85,32.6,34.7,0.0,77,2007,18.07,2.46,1.97,68.35900000000001,1.2097053910187443,0,0,0.0
2007-01-04,9960,507,17221,34.8,34.8,33.5,34.6,-0.1,69,2007,18.02,2.45,1.97,68.162,1.206219208335693,0,0,-0.002881844380403499
2007-01-05,9960,245,8661,34.6,37.0,33.8,37.0,2.4,105,2007,19.27,2.62,1.97,72.89,1.2898875927289202,0,0,0.06936416184971093
2007-01-08,9960,240,8646,37.0,37.5,35.5,35.5,-1.5,102,2007,18.49,2.52,1.97,69.935,1.237594852483153,0,0,-0.04054054054054054
2007-01-09,9960,77,2767,36.5,36.5,35.6,36.0,0.5,48,2007,18.75,2.55,1.97,70.92,1.2550257658984088,0,0,0.014084507042253521
2007-01-10,9960,46,1649,36.5,36.5,35.6,36.0,0.0,33,2007,18.75,2.55,1.97,70.92,1.2550257658984088,0,0,0.0
2007-01-11,9960,98,3468,36.0,36.0,35.0,35.0,-1.0,42,2007,18.23,2.48,1.97,68.95,1.220163939067897,0,0,-0.027777777777777776
2007-01-12,9960,79,2802,35.0,35.8,34.9,35.75,0.75,42,2007,18.62,2.54,1.97,70.4275,1.246310309190781,0,0,0.02142857142857143
2007-01-15,9960,66,2337,36.0,36.0,35.1,35.1,-0.65,46,2007,18.28,2.49,1.97,69.147,1.2236501217509486,0,0,-0.018181818181818143
2007-01-16,9960,22,793,35.75,35.75,35.0,35.55,0.45,22,2007,18.52,2.52,1.97,70.03349999999999,1.2393379438246783,0,0,0.012820512820512699
2007-01-17,9960,59,2110,35.75,35.75,35.2,35.65,0.1,43,2007,18.57,2.53,1.97,70.23049999999999,1.2428241265077296,0,0,0.0028129395218003217
2007-01-18,9960,60,2113,35.75,35.75,35.0,35.65,0.0,36,2007,18.57,2.53,1.97,70.23049999999999,1.2428241265077296,0,0,0.0
2007-01-19,9960,32,1117,35.65,35.7,35.2,35.2,-0.45,21,2007,18.33,2.5,1.97,69.34400000000001,1.2271363044339998,0,0,-0.01262272089761559
2007-01-22,9960,19,683,35.6,35.6,35.1,35.3,0.1,12,2007,18.39,2.5,1.97,69.541,1.2306224871170508,0,0,0.0028409090909089292
2007-01-23,9960,34,1183,35.6,35.6,35.0,35.0,-0.3,20,2007,18.23,2.48,1.97,68.95,1.220163939067897,0,0,-0.008498583569405018
2007-01-24,9960,40,1380,35.4,35.4,34.7,34.9,-0.1,25,2007,18.18,2.48,1.97,68.753,1.2166777563848463,0,0,-0.002857142857142898
2007-01-25,9960,101,3517,35.0,35.0,34.05,34.9,0.0,35,2007,18.18,2.48,1.97,68.753,1.2166777563848463,0,0,0.0
2007-01-26,9960,89,3128,34.9,35.4,34.1,34.8,-0.1,23,2007,18.13,2.47,1.97,68.556,1.213191573701795,0,0,-0.0028653295128940235
2007-01-29,9960,259,8959,34.8,35.0,32.45,33.55,-1.25,34,2007,17.47,2.38,1.97,66.09349999999999,1.1696142901636557,0,0,-0.03591954022988506
2007-01-30,9960,46,1565,34.0,34.0,33.5,33.95,0.4,20,2007,17.68,2.41,1.97,66.8815,1.1835590208958604,0,0,0.011922503725782584
2007-01-31,9960,36,1218,33.95,34.45,33.6,34.1,0.15,17,2007,17.76,2.42,1.97,67.177,1.1887882949204374,0,0,0.0044182621502208705
2007-02-01,9960,79,2687,34.0,34.35,33.6,34.35,0.25,28,2007,17.89,2.44,1.97,67.6695,1.197503751628065,0,0,0.007331378299120234
2007-02-02,9960,54,1843,34.35,34.35,34.0,34.2,-0.15,23,2007,17.81,2.43,1.97,67.37400000000001,1.1847436167967929,0,0,-0.004366812227074194
2007-02-05,9960,29,1004,34.4,34.4,34.0,34.2,0.0,13,2007,17.81,2.43,1.97,67.37400000000001,1.1847436167967929,0,0,0.0
2007-02-06,9960,33,1109,34.25,34.25,33.0,33.9,-0.3,16,2007,17.66,2.4,1.97,66.783,1.174351128930154,0,0,-0.008771929824561528
2007-02-07,9960,43,1448,33.95,33.95,33.5,33.8,-0.1,17,2007,17.6,2.4,1.97,66.586,1.170886966307941,0,0,-0.0029498525073746733
2007-02-08,9960,257,8684,33.85,33.85,33.3,33.8,0.0,38,2007,17.6,2.4,1.97,66.586,1.170886966307941,0,0,0.0
2007-02-09,9960,63,2136,33.8,34.0,33.7,33.95,0.15,17,2007,17.68,2.41,1.97,66.8815,1.1760832102412604,0,0,0.0044378698224853755
2007-02-12,9960,130,4413,34.0,34.0,33.75,34.0,0.05,14,2007,17.71,2.41,1.97,66.98,1.177815291552367,0,0,0.0014727540500735538
2007-02-13,9960,151,5128,34.0,34.0,33.7,34.0,0.0,17,2007,17.71,2.41,1.97,66.98,1.177815291552367,0,0,0.0
2007-02-14,9960,31,1039,34.0,34.0,33.6,34.0,0.0,16,2007,17.71,2.41,1.97,66.98,1.177815291552367,0,0,0.0
2007-02-26,9960,20,681,35.0,35.0,33.8,33.9,-0.1,12,2007,17.66,2.4,1.97,66.783,1.174351128930154,0,0,-0.002941176470588277
2007-02-27,9960,34,1157,34.5,34.5,33.6,33.8,-0.1,20,2007,17.6,2.4,1.97,66.586,1.170886966307941,0,0,-0.0029498525073746733
2007-03-01,9960,25,832,34.0,34.0,32.7,33.8,0.0,17,2007,17.6,2.4,1.97,66.586,1.170886966307941,0,0,0.0
2007-03-02,9960,99,3355,34.0,34.0,33.3,33.9,0.1,20,2007,17.66,2.4,1.97,66.783,1.1695141428151137,0,0,0.002958579881656847
2007-03-05,9960,74,2481,34.5,34.5,33.0,33.9,0.5,30,2007,17.66,2.4,1.97,66.783,1.1695141428151137,0,0,0.0
2007-03-06,9960,25,830,33.9,34.0,33.6,34.0,0.1,18,2007,17.71,2.41,1.97,66.98,1.172964037041707,0,0,0.0029498525073746733
2007-03-07,9960,25,850,34.0,34.0,33.6,33.7,-0.3,16,2007,17.55,2.39,1.97,66.38900000000001,1.1626143543619274,0,0,-0.008823529411764622
2007-03-08,9960,7,223,34.0,34.0,33.6,33.8,0.1,5,2007,17.6,2.4,1.97,66.586,1.1660642485885204,0,0,0.002967359050444935
2007-03-09,9960,23,754,34.0,34.0,33.0,33.55,-0.25,13,2007,17.47,2.38,1.97,66.09349999999999,1.1574395130220372,0,0,-0.007396449704142012
2007-03-12,9960,20,669,33.9,33.9,33.2,33.4,-0.15,14,2007,17.4,2.37,1.97,65.798,1.1522646716821474,0,0,-0.004470938897168364
2007-03-13,9960,34,1127,33.4,33.4,33.2,33.2,-0.2,16,2007,17.29,2.35,1.97,65.40400000000001,1.1453648832289611,0,0,-0.005988023952095681
2007-03-14,9960,26,850,32.8,33.4,32.1,33.4,0.2,18,2007,17.4,2.37,1.97,65.798,1.1522646716821474,0,0,0.00602409638554204
2007-03-15,9960,60,2002,33.0,33.4,32.8,33.4,0.0,18,2007,17.4,2.37,1.97,65.798,1.1522646716821474,0,0,0.0
2007-03-16,9960,28,937,33.4,33.4,33.1,33.4,0.0,14,2007,17.4,2.37,1.97,65.798,1.1522646716821474,0,0,0.0
2007-03-19,9960,53,1779,33.4,33.6,33.1,33.5,0.1,21,2007,17.45,2.38,1.97,65.995,1.1557145659087409,0,0,0.002994011976047947
2007-03-20,9960,36,1203,33.5,33.5,33.35,33.4,-0.1,11,2007,17.4,2.37,1.97,65.798,1.1522646716821474,0,0,-0.002985074626865714
2007-03-21,9960,25,815,33.5,33.5,33.0,33.4,0.0,12,2007,17.4,2.37,1.97,65.798,1.1522646716821474,0,0,0.0
2007-03-22,9960,13,432,33.4,33.4,33.0,33.4,0.0,10,2007,17.4,2.37,1.97,65.798,1.1522646716821474,0,0,0.0
2007-03-23,9960,22,720,33.4,33.4,33.0,33.3,-0.1,13,2007,17.34,2.36,1.97,65.601,1.1488147774555542,0,0,-0.002994011976047947
2007-03-26,9960,35,1172,33.4,33.4,33.0,33.2,-0.1,14,2007,17.29,2.35,1.97,65.40400000000001,1.1453648832289611,0,0,-0.0030030030030028325
2007-03-27,9960,46,1541,33.4,34.0,33.0,33.5,0.3,24,2007,17.45,2.38,1.97,65.995,1.1557145659087409,0,0,0.009036144578313166
2007-03-28,9960,403,13597,34.0,34.0,33.2,34.0,0.5,54,2007,17.71,2.41,1.97,66.98,1.172964037041707,0,0,0.014925373134328358
2007-03-29,9960,119,4091,34.5,35.45,33.8,34.15,0.15,43,2007,17.79,2.42,1.97,67.2755,1.1781388783815967,0,0,0.004411764705882311
2007-03-30,9960,54,1869,35.0,35.0,34.2,34.8,0.65,19,2007,18.13,2.47,1.97,68.556,1.200563190854453,0,0,0.019033674963396738
2007-04-02,9960,524,19212,34.8,37.2,34.8,37.2,2.4,154,2007,19.38,2.64,1.97,73.284,1.27989549022142,0,0,0.06896551724137948
2007-04-03,9960,148,5712,37.5,39.8,37.5,38.8,1.6,92,2007,20.21,2.75,1.97,76.43599999999999,1.3349447586180396,0,0,0.04301075268817189
2007-04-04,9960,169,6551,39.5,39.5,38.6,39.1,0.3,42,2007,20.36,2.77,1.97,77.027,1.345266496442406,0,0,0.007731958762886708
2007-04-09,9960,100,3885,39.1,39.5,38.7,39.0,-0.1,47,2007,20.31,2.77,1.97,76.83,1.3418259171676172,0,0,-0.0025575447570332843
2007-04-10,9960,38,1463,39.0,39.05,38.7,38.7,-0.3,16,2007,20.16,2.74,1.97,76.239,1.3315041793432512,0,0,-0.007692307692307619
2007-04-11,9960,19,737,39.0,39.0,38.2,38.9,0.2,14,2007,20.26,2.76,1.97,76.633,1.3383853378928283,0,0,0.0051679586563306385
2007-04-12,9960,138,5376,38.5,41.6,38.4,41.5,2.6,44,2007,21.61,2.94,1.97,81.755,1.4278403990373365,0,0,0.06683804627249361
2007-04-13,9960,52,2121,41.3,41.3,40.5,40.8,-0.7,25,2007,21.25,2.89,1.97,80.37599999999999,1.4037563441138148,0,0,-0.016867469879518142
