date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2005-09-02,1538,1463255,61446753,41.4,42.8,41.3,42.4,1.0,377,2005,14.37,2.63,11.5,487.6,0.750472970352316,11.39,23.89,
2005-09-05,1538,2512063,109941307,43.0,44.5,43.0,43.7,1.3,956,2005,14.81,2.71,11.5,502.55,0.7734827548206653,11.39,23.89,0.030660377358490667
2005-09-06,1538,1578527,69689863,44.1,44.6,43.7,43.7,0.0,683,2005,14.81,2.71,11.5,502.55,0.7734827548206653,11.39,23.89,0.0
2005-09-07,1538,739244,31954237,43.7,43.7,42.9,43.15,-0.55,335,2005,14.63,2.68,11.5,496.225,0.7637478460071329,11.39,23.89,-0.012585812356979502
2005-09-08,1538,656126,28133709,43.15,43.4,42.5,42.5,-0.65,279,2005,14.41,2.63,11.5,488.75,0.7522429537729582,11.39,23.89,-0.015063731170336004
2005-09-09,1538,757000,32309700,42.5,43.2,42.3,42.7,0.2,320,2005,14.47,2.65,11.5,491.05,0.7557829206142427,11.39,23.89,0.004705882352941244
2005-09-12,1538,910126,38964901,42.7,43.3,42.3,42.7,0.0,205,2005,14.47,2.65,11.5,491.05,0.7557829206142427,11.39,23.89,0.0
2005-09-13,1538,380067,16140444,42.8,42.8,42.2,42.55,-0.15,168,2005,14.42,2.64,11.5,489.325,0.7531279454832793,11.39,23.89,-0.0035128805620610226
2005-09-14,1538,371000,15735850,42.55,42.7,42.0,42.5,-0.05,136,2005,14.41,2.63,11.5,488.75,0.7522429537729582,11.39,23.89,-0.001175088131609804
2005-09-15,1538,510013,21485799,42.5,42.5,41.5,42.3,-0.2,169,2005,14.34,2.62,11.5,486.45,0.7487029869316737,11.39,23.89,-0.004705882352941244
2005-09-16,1538,576003,23961126,42.3,42.3,41.3,41.6,-0.7,251,2005,14.1,2.58,11.5,478.4,0.7363131029871779,11.39,23.89,-0.016548463356973894
2005-09-19,1538,527000,21931150,41.6,41.85,41.35,41.65,0.05,150,2005,14.12,2.58,11.5,478.975,0.7371980946974991,11.39,23.89,0.0012019230769230085
2005-09-20,1538,354000,14654850,41.65,41.7,41.2,41.45,-0.2,139,2005,14.05,2.57,11.5,476.675,0.7336581278562145,11.39,23.89,-0.004801920768307221
2005-09-21,1538,1457000,59550450,41.45,41.5,40.3,41.2,-0.25,466,2005,13.97,2.55,11.5,473.8,0.7292331693046089,11.39,23.89,-0.006031363088057901
2005-09-22,1538,883000,35929350,41.0,41.05,40.45,40.9,-0.3,256,2005,13.86,2.54,11.5,470.35,0.7239232190426822,11.39,23.89,-0.007281553398058355
2005-09-23,1538,464000,18854200,40.9,40.9,40.35,40.65,-0.25,212,2005,13.78,2.52,11.5,467.475,0.7194982604910765,11.39,23.89,-0.006112469437652812
2005-09-26,1538,1038000,41786150,40.65,40.65,39.6,40.5,-0.15,260,2005,13.73,2.51,11.5,465.75,0.7168432853601131,11.39,23.89,-0.003690036900368969
2005-09-27,1538,1265000,51595650,40.0,41.1,40.0,40.95,0.45,334,2005,13.88,2.54,11.5,470.925,0.7248082107530033,11.39,23.89,0.011111111111111181
2005-09-28,1538,801000,32713200,40.95,41.2,40.3,40.8,-0.15,220,2005,13.83,2.53,11.5,469.2,0.7221532356220399,11.39,23.89,-0.0036630036630038013
2005-09-29,1538,443000,17941150,40.55,40.7,40.3,40.55,-0.25,170,2005,13.75,2.51,11.5,466.325,0.7177282770704343,11.39,23.89,-0.006127450980392158
2005-09-30,1538,1604000,65411500,40.55,41.4,40.25,41.0,0.45,486,2005,13.9,2.54,11.5,471.5,0.7256932024633244,11.39,23.89,0.011097410604192426
2005-10-03,1538,808126,33079288,41.05,41.05,40.65,40.9,-0.1,198,2005,13.86,2.54,11.5,470.35,0.7147171560228995,11.39,23.89,-0.002439024390243937
2005-10-04,1538,569000,23187300,40.9,40.9,40.3,40.7,-0.2,159,2005,13.8,2.52,11.5,468.05,0.7112222066046946,11.39,23.89,-0.004889975550122145
2005-10-05,1538,523000,21039250,40.6,40.6,40.0,40.25,-0.45,238,2005,13.64,2.5,11.5,462.875,0.7033585704137336,11.39,23.89,-0.011056511056511125
