date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2012-11-23,8421,1261000,27909500,22.0,23.0,21.0,21.95,-0.05,957,2012,32.28,1.41,3.81,83.6295,0.927411305991004,0,0,
2012-11-26,8421,816000,17295200,21.8,21.8,20.05,20.55,-1.4,363,2012,30.22,1.32,3.81,78.2955,0.8682597876134458,0,0,-0.06378132118451019
2012-11-27,8421,374000,7962600,20.5,21.7,20.5,21.5,0.95,256,2012,31.62,1.38,3.81,81.915,0.9083983179410748,0,0,0.04622871046228707
2012-11-28,8421,207000,4423050,21.3,21.8,21.0,21.35,-0.15,140,2012,31.4,1.37,3.81,81.3435,0.9020606552577648,0,0,-0.006976744186046446
2012-11-29,8421,1110000,24807400,21.35,23.1,21.35,22.75,1.4,630,2012,33.46,1.46,3.81,86.6775,0.9612121736353232,0,0,0.06557377049180321
2012-11-30,8421,1743000,41946950,23.4,24.3,23.4,24.1,1.35,897,2012,35.44,1.55,3.81,91.821,1.0182511377851118,0,0,0.0593406593406594
2012-12-03,8421,789000,18151900,23.7,23.7,22.5,22.9,-1.2,499,2012,33.68,1.47,3.81,87.249,0.9546939199798664,0,0,-0.049792531120332065
2012-12-04,8421,553000,12237500,22.7,22.7,21.8,22.25,-0.65,370,2012,32.72,1.43,3.81,84.77250000000001,0.9275956209411368,0,0,-0.028384279475982474
2012-12-05,8421,445000,10060400,22.25,23.15,22.2,22.2,-0.05,327,2012,32.65,1.43,3.81,84.582,0.9255111363996956,0,0,-0.002247191011235987
2012-12-06,8421,449000,9887350,22.25,22.35,21.6,22.05,-0.15,276,2012,32.43,1.42,3.81,84.01050000000001,0.9192576827753736,0,0,-0.006756756756756693
2012-12-07,8421,186000,4083650,22.05,22.3,21.8,22.0,-0.05,110,2012,32.35,1.41,3.81,83.82000000000001,0.917173198233933,0,0,-0.002267573696145157
2012-12-10,8421,167000,3652850,22.0,22.2,21.7,21.7,-0.3,124,2012,31.91,1.39,3.81,82.67699999999999,0.9046662909852882,0,0,-0.013636363636363669
2012-12-11,8421,321000,6724900,21.7,21.7,20.65,20.75,-0.95,206,2012,30.51,1.33,3.81,79.0575,0.8650610846979139,0,0,-0.04377880184331794
2012-12-12,8421,138000,2872950,20.85,21.0,20.6,20.6,-0.15,93,2012,30.29,1.32,3.81,78.486,0.8588076310735916,0,0,-0.007228915662650534
2012-12-13,8421,185000,3903250,20.8,21.5,20.65,21.5,0.9,129,2012,31.62,1.38,3.81,81.915,0.8963283528195254,0,0,0.04368932038834944
2012-12-14,8421,93000,1978100,21.05,21.7,20.95,21.0,-0.5,69,2012,30.88,1.35,3.81,80.01,0.8754835074051176,0,0,-0.023255813953488372
2012-12-17,8421,72000,1517400,21.2,21.4,20.8,21.0,0.0,41,2012,30.88,1.35,3.81,80.01,0.8754835074051176,0,0,0.0
2012-12-18,8421,164000,3418650,21.0,21.15,20.65,20.95,-0.05,72,2012,30.81,1.35,3.81,79.8195,0.8733990228636769,0,0,-0.002380952380952415
2012-12-19,8421,200000,4187500,20.75,21.2,20.7,21.2,0.25,104,2012,31.18,1.36,3.81,80.77199999999999,0.8838214455708806,0,0,0.011933174224343675
2012-12-20,8421,128000,2644950,21.1,21.2,20.4,20.4,-0.8,86,2012,30.0,1.31,3.81,77.72399999999999,0.8504696929078285,0,0,-0.03773584905660381
2012-12-21,8421,228000,4457000,20.4,20.4,19.2,19.45,-0.95,140,2012,28.6,1.25,3.81,74.1045,0.8108644866204542,0,0,-0.04656862745098036
2012-12-24,8421,92000,1785850,19.1,19.7,19.1,19.4,0.3,47,2012,28.53,1.25,3.81,73.914,0.8087800020790135,0,0,-0.0025706940874036356
