date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,6160,1158,73019,63.8,63.8,62.1,62.5,-0.7,530,2007,10.72,3.96,7.1,443.75,3.315677119175336,0,0,
2007-01-03,6160,1067,66647,62.7,63.7,61.5,62.2,-0.3,521,2007,10.67,3.94,7.1,441.62,3.2997618690032944,0,0,-0.0047999999999999545
2007-01-04,6160,585,36240,62.6,62.9,61.5,61.8,-0.4,349,2007,10.6,3.91,7.1,438.78,3.278541535440572,0,0,-0.006430868167202663
2007-01-05,6160,601,37244,62.3,62.6,61.6,61.6,-0.2,333,2007,10.57,3.9,7.1,437.36,3.267931368659211,0,0,-0.003236245954692488
2007-01-08,6160,633,39158,61.6,62.6,61.0,61.6,0.0,351,2007,10.57,3.9,7.1,437.36,3.267931368659211,0,0,0.0
2007-01-09,6160,767,48152,62.5,63.3,62.2,62.8,1.2,491,2007,10.77,3.98,7.1,445.88,3.331592369347377,0,0,0.01948051948051941
2007-01-10,6160,413,25747,62.4,62.9,62.1,62.1,-0.7,255,2007,10.65,3.93,7.1,440.91,3.294456785612614,0,0,-0.011146496815286558
2007-01-11,6160,984,60090,62.1,62.7,59.2,60.0,-2.1,570,2007,10.29,3.8,7.1,426.0,3.1830500344083226,0,0,-0.03381642512077297
2007-01-12,6160,1159,71445,61.0,62.5,60.5,61.7,1.7,556,2007,10.58,3.91,7.1,438.07,3.273236452049892,0,0,0.02833333333333338
2007-01-15,6160,897,56165,62.7,63.2,62.2,62.4,0.7,481,2007,10.7,3.95,7.1,443.04,3.3103720357846558,0,0,0.011345218800648229
2007-01-16,6160,1755,113042,62.9,65.3,62.9,64.0,1.6,883,2007,10.98,4.05,7.1,454.4,3.395253370035544,0,0,0.025641025641025664
2007-01-17,6160,306,19470,63.6,64.0,63.2,63.5,-0.5,220,2007,10.89,4.02,7.1,450.85,3.368727953082141,0,0,-0.0078125
2007-01-18,6160,442,28369,63.6,64.8,63.6,64.2,0.7,295,2007,11.01,4.07,7.1,455.82,3.405863536816905,0,0,0.01102362204724414
2007-01-19,6160,426,27200,64.2,64.5,63.3,63.4,-0.8,261,2007,10.87,4.02,7.1,450.14,3.363422869691461,0,0,-0.012461059190031218
2007-01-22,6160,601,38544,63.8,64.7,63.4,63.9,0.5,332,2007,10.96,4.05,7.1,453.69,3.389948286644863,0,0,0.007886435331230283
2007-01-23,6160,375,23743,63.7,63.9,63.0,63.2,-0.7,210,2007,10.84,4.0,7.1,448.72,3.3528127029101,0,0,-0.01095461658841934
2007-01-24,6160,450,28672,63.8,64.4,63.1,63.8,0.6,259,2007,10.94,4.04,7.1,452.98,3.384643203254183,0,0,0.00949367088607586
2007-01-25,6160,392,24830,64.0,64.4,62.8,63.1,-0.7,229,2007,10.82,4.0,7.1,448.01,3.347507619519419,0,0,-0.010971786833855733
2007-01-26,6160,202,12687,63.0,63.0,62.5,62.8,-0.3,125,2007,10.77,3.98,7.1,445.88,3.331592369347377,0,0,-0.004754358161648245
2007-01-29,6160,421,26235,63.0,63.3,61.6,61.6,-1.2,207,2007,10.57,3.9,7.1,437.36,3.267931368659211,0,0,-0.019108280254777003
2007-01-30,6160,344,21351,61.7,62.6,61.5,62.6,1.0,179,2007,10.74,3.96,7.1,444.46,3.3209822025660167,0,0,0.016233766233766232
2007-01-31,6160,252,15643,62.8,63.1,61.3,61.5,-1.1,161,2007,10.55,3.89,7.1,436.65,3.2626262852685306,0,0,-0.017571884984025583
2007-02-01,6160,275,16992,61.5,62.3,61.1,61.7,0.2,125,2007,10.58,3.91,7.1,438.07,3.273236452049892,0,0,0.0032520325203252497
2007-02-02,6160,194,12108,62.0,62.7,61.7,61.9,0.2,108,2007,10.62,3.92,7.1,439.49,3.1856566081227022,0,0,0.0032414910858994447
2007-02-05,6160,692,44117,62.4,64.4,62.4,63.3,1.4,397,2007,10.86,4.01,7.1,449.43,3.2577069999057686,0,0,0.022617124394184146
2007-02-06,6160,888,57216,63.9,65.0,63.5,64.5,1.2,487,2007,11.06,4.08,7.1,457.95,3.3194644785769687,0,0,0.018957345971564028
2007-02-07,6160,445,28454,64.8,64.8,63.3,63.3,-1.2,246,2007,10.86,4.01,7.1,449.43,3.2577069999057686,0,0,-0.018604651162790743
2007-02-08,6160,260,16534,64.2,64.2,63.5,63.6,0.3,158,2007,10.91,4.03,7.1,451.56,3.2731463695735687,0,0,0.004739336492891062
2007-02-09,6160,1392,90851,63.7,66.0,63.4,65.5,1.9,700,2007,11.23,4.15,7.1,465.05,3.3709290441363016,0,0,0.029874213836477963
2007-02-12,6160,1778,119470,65.4,68.5,64.5,67.1,1.6,959,2007,11.51,4.25,7.1,476.4099999999999,3.4532723490312334,0,0,0.024427480916030447
2007-02-13,6160,673,44851,68.1,68.1,66.0,66.1,-1.0,334,2007,11.34,4.19,7.1,469.31,3.4018077834719005,0,0,-0.01490312965722802
2007-02-14,6160,1222,83057,66.5,68.6,66.5,68.0,1.9,671,2007,11.66,4.31,7.1,482.8,3.4995904580346333,0,0,0.028744326777609772
2007-02-26,6160,832,57391,70.0,70.0,68.5,68.5,0.5,399,2007,11.75,4.34,7.1,486.35,3.5253227408143,0,0,0.007352941176470588
2007-02-27,6160,680,46205,68.5,68.5,67.6,68.4,-0.1,301,2007,11.73,4.33,7.1,485.64,3.520176284258367,0,0,-0.0014598540145984572
2007-03-01,6160,596,39908,67.0,67.5,66.5,67.0,-1.4,300,2007,11.49,4.24,7.1,475.7,3.4481258924753004,0,0,-0.020467836257310024
2007-03-02,6160,524,34821,67.0,67.5,65.8,66.1,-0.9,259,2007,11.34,4.19,7.1,469.31,3.29753410412341,0,0,-0.013432835820895607
2007-03-05,6160,664,42945,66.0,66.0,63.0,64.0,-2.0,336,2007,10.98,4.05,7.1,454.4,3.192771295974256,0,0,-0.03177004538577904
2007-03-06,6160,282,18163,64.0,64.9,63.9,64.8,0.8,148,2007,11.11,4.1,7.1,460.08,3.232680937173934,0,0,0.012499999999999956
2007-03-07,6160,1512,102728,65.0,69.3,64.6,69.3,4.5,653,2007,11.89,4.39,7.1,492.03,3.4571726689221234,0,0,0.06944444444444445
2007-03-08,6160,2375,171466,70.3,73.7,70.3,73.0,3.7,1172,2007,12.52,4.62,7.1,518.3,3.641754759470635,0,0,0.053391053391053434
2007-03-09,6160,1753,128330,74.0,74.1,71.8,72.7,-0.3,846,2007,12.47,4.6,7.1,516.17,3.626788644020756,0,0,-0.004109589041095852
2007-03-12,6160,1644,121050,72.8,75.3,71.7,74.5,1.8,704,2007,12.78,4.72,7.1,528.9499999999999,3.716585336720031,0,0,0.024759284731774377
2007-03-13,6160,2560,197519,75.0,79.5,75.0,78.5,4.0,1191,2007,13.46,4.97,7.1,557.35,3.9161335427184234,0,0,0.053691275167785234
2007-03-14,6160,2370,185947,78.0,79.4,77.1,79.4,0.9,1229,2007,13.62,5.03,7.1,563.74,3.9610318890680607,0,0,0.011464968152866314
2007-03-15,6160,3706,303977,81.0,84.0,79.5,79.5,0.1,1755,2007,13.64,5.03,7.1,564.4499999999999,3.96602059421802,0,0,0.0012594458438286438
2007-03-16,6160,1689,135930,79.5,81.8,79.1,79.6,0.1,940,2007,13.65,5.04,7.1,565.16,3.97100929936798,0,0,0.0012578616352200544
2007-03-19,6160,1394,114055,81.0,82.4,80.5,81.6,2.0,813,2007,14.0,5.17,7.1,579.3599999999999,4.070783402367175,0,0,0.02512562814070352
2007-03-20,6160,1802,148345,82.0,83.5,81.0,82.0,0.4,849,2007,14.07,5.19,7.1,582.1999999999999,4.090738222967014,0,0,0.004901960784313796
2007-03-21,6160,912,73973,82.1,82.1,80.6,80.6,-1.4,501,2007,13.83,5.1,7.1,572.2599999999999,4.020896350867577,0,0,-0.017073170731707388
2007-03-22,6160,968,77938,81.0,81.8,79.7,79.7,-0.9,492,2007,13.67,5.05,7.1,565.87,3.97599800451794,0,0,-0.011166253101736868
2007-03-23,6160,1525,125424,80.4,84.0,79.7,82.0,2.3,809,2007,14.07,5.19,7.1,582.1999999999999,4.090738222967014,0,0,0.02885821831869507
