date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2005-09-02,2381,3132482,21967166,7.0,7.08,6.96,7.02,0.07,650,2005,0.0,0.65,109.0,765.18,0.3347713740943447,0,0,
2005-09-05,2381,2464552,17093282,7.02,7.1,6.9,6.9,-0.12,539,2005,0.0,0.64,109.0,752.1,0.3290487865029884,0,0,-0.017094017094016985
2005-09-06,2381,1879456,13155475,7.0,7.04,6.98,7.01,0.11,463,2005,0.0,0.65,109.0,764.09,0.334294491795065,0,0,0.015942028985507162
2005-09-07,2381,5462554,38886477,7.17,7.19,7.04,7.13,0.12,1061,2005,0.0,0.67,109.0,777.17,0.3400170793864213,0,0,0.017118402282453652
2005-09-08,2381,4521418,32598966,7.13,7.29,7.11,7.14,0.01,888,2005,0.0,0.67,109.0,778.26,0.340493961685701,0,0,0.0014025245441794932
2005-09-09,2381,2903002,20397259,7.11,7.13,6.95,6.95,-0.19,581,2005,0.0,0.65,109.0,757.5500000000001,0.3314331979993869,0,0,-0.026610644257703014
2005-09-12,2381,6907386,48722775,6.99,7.14,6.96,7.03,0.08,1087,2005,0.0,0.66,109.0,766.27,0.3352482563936244,0,0,0.011510791366906485
2005-09-13,2381,2329150,16272363,7.03,7.05,6.95,6.95,-0.08,490,2005,0.0,0.65,109.0,757.5500000000001,0.3314331979993869,0,0,-0.011379800853485073
2005-09-14,2381,1254418,8688407,6.92,7.0,6.89,6.89,-0.06,319,2005,0.0,0.64,109.0,751.01,0.3285719042037087,0,0,-0.008633093525179927
2005-09-15,2381,3957240,26112562,6.87,6.87,6.45,6.6,-0.29,747,2005,0.0,0.62,109.0,719.4,0.3147423175245976,0,0,-0.04208998548621191
2005-09-16,2381,5497210,35777383,6.53,6.73,6.29,6.68,0.08,830,2005,0.0,0.62,109.0,728.12,0.3185573759188351,0,0,0.012121212121212133
2005-09-19,2381,1568637,10472478,6.8,6.8,6.6,6.7,0.02,360,2005,0.0,0.63,109.0,730.3000000000001,0.3195111405173946,0,0,0.0029940119760479733
2005-09-20,2381,3535687,23909701,6.65,6.93,6.5,6.87,0.17,679,2005,0.0,0.64,109.0,748.83,0.3276181396051493,0,0,0.025373134328358197
2005-09-21,2381,3941630,27226859,6.76,7.05,6.74,6.87,0.0,693,2005,0.0,0.64,109.0,748.83,0.3276181396051493,0,0,0.0
2005-09-22,2381,1480331,9928038,6.77,6.82,6.6,6.6,-0.27,419,2005,0.0,0.62,109.0,719.4,0.3147423175245976,0,0,-0.039301310043668186
2005-09-23,2381,1388504,9151195,6.63,6.69,6.53,6.53,-0.07,305,2005,0.0,0.61,109.0,711.77,0.3114041414296397,0,0,-0.010606060606060515
2005-09-26,2381,1757567,11618425,6.69,6.69,6.55,6.55,0.02,333,2005,0.0,0.61,109.0,713.9499999999999,0.3123579060281991,0,0,0.003062787136293962
2005-09-27,2381,8804942,61117265,6.6,7.0,6.5,7.0,0.45,1261,2005,0.0,0.65,109.0,763.0,0.3338176094957854,0,0,0.06870229007633591
2005-09-28,2381,5562179,38602586,7.0,7.06,6.83,6.9,-0.1,1022,2005,0.0,0.64,109.0,752.1,0.3290487865029884,0,0,-0.014285714285714235
2005-09-29,2381,3476773,24377208,7.0,7.07,6.9,7.01,0.11,710,2005,0.0,0.65,109.0,764.09,0.334294491795065,0,0,0.015942028985507162
2005-09-30,2381,4943315,35270637,7.1,7.23,7.03,7.05,0.04,917,2005,0.0,0.66,109.0,768.4499999999999,0.3362020209921837,0,0,0.005706134094151218
2005-10-03,2381,3170881,22547417,7.2,7.2,7.05,7.05,0.0,559,2005,0.0,0.66,109.0,768.4499999999999,0.3270004591921341,0,0,0.0
2005-10-04,2381,3227894,22936753,7.08,7.19,7.05,7.05,0.0,688,2005,0.0,0.66,109.0,768.4499999999999,0.3270004591921341,0,0,0.0
2005-10-05,2381,4230116,29801428,7.0,7.12,7.0,7.01,-0.04,604,2005,0.0,0.65,109.0,764.09,0.3251451374378525,0,0,-0.0056737588652482325
2005-10-06,2381,2552125,17864750,6.97,7.06,6.95,6.95,-0.06,524,2005,0.0,0.65,109.0,757.5500000000001,0.3223621548064302,0,0,-0.008559201141226764
2005-10-07,2381,1288955,8945957,6.95,7.0,6.9,6.91,-0.04,352,2005,0.0,0.64,109.0,753.19,0.3205068330521485,0,0,-0.005755395683453243
2005-10-11,2381,1067213,7388171,6.93,7.0,6.88,6.89,-0.02,278,2005,0.0,0.64,109.0,751.01,0.3195791721750077,0,0,-0.0028943560057887786
2005-10-12,2381,1776759,11962045,6.88,6.89,6.6,6.63,-0.26,345,2005,0.0,0.62,109.0,722.67,0.3075195807721773,0,0,-0.037735849056603744
2005-10-13,2381,1494141,9930883,6.63,6.72,6.61,6.61,-0.02,434,2005,0.0,0.62,109.0,720.49,0.3065919198950364,0,0,-0.0030165912518853055
2005-10-14,2381,1049653,6939570,6.61,6.69,6.55,6.56,-0.05,294,2005,0.0,0.61,109.0,715.04,0.3042727677021844,0,0,-0.0075642965204237075
2005-10-17,2381,2934224,19137897,6.57,6.69,6.31,6.31,-0.25,541,2005,0.0,0.59,109.0,687.79,0.2926770067379243,0,0,-0.038109756097560975
2005-10-18,2381,1729306,10941288,6.35,6.41,6.26,6.35,0.04,370,2005,0.0,0.59,109.0,692.15,0.2945323284922059,0,0,0.00633914421553091
