date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,6147,1450,42418,29.6,29.6,28.9,28.9,-0.25,637,2007,8.55,1.66,31.1,898.79,2.17438742460443,0,0,
2007-01-03,6147,1448,42396,29.0,29.5,29.0,29.3,0.4,464,2007,8.67,1.69,31.1,911.23,2.204482752280616,0,0,0.013840830449827065
2007-01-04,6147,10512,324814,29.5,31.35,29.4,31.35,2.05,3125,2007,9.28,1.81,31.1,974.985,2.358721306621069,0,0,0.06996587030716726
2007-01-05,6147,16248,523760,31.8,32.9,31.75,32.25,0.9,4616,2007,9.54,1.86,31.1,1002.975,2.426435793892487,0,0,0.028708133971291818
2007-01-08,6147,4276,135145,32.25,32.25,31.0,31.0,-1.25,1429,2007,9.17,1.79,31.1,964.1,2.3323878949044063,0,0,-0.03875968992248062
2007-01-09,6147,3442,108984,31.0,32.35,31.0,31.3,0.3,1170,2007,9.26,1.8,31.1,973.43,2.354959390661546,0,0,0.009677419354838733
2007-01-10,6147,2658,83682,31.3,31.9,31.15,31.4,0.1,935,2007,9.29,1.81,31.1,976.54,2.3624832225805923,0,0,0.00319488817891367
2007-01-11,6147,3027,94544,31.85,31.9,30.3,31.0,-0.4,1100,2007,9.17,1.79,31.1,964.1,2.3323878949044063,0,0,-0.012738853503184669
2007-01-12,6147,1864,58416,31.3,31.55,31.0,31.25,0.25,650,2007,9.25,1.8,31.1,971.875,2.3511974747020226,0,0,0.008064516129032258
2007-01-15,6147,4014,128812,31.75,32.4,31.65,31.8,0.55,1375,2007,9.41,1.83,31.1,988.98,2.392578550256778,0,0,0.017600000000000022
2007-01-16,6147,3020,96247,31.85,32.25,31.45,32.2,0.4,936,2007,9.53,1.85,31.1,1001.4200000000002,2.422673877932964,0,0,0.012578616352201324
2007-01-17,6147,2932,93035,31.9,32.0,31.55,31.75,-0.45,858,2007,9.39,1.83,31.1,987.425,2.3888166342972545,0,0,-0.013975155279503193
2007-01-18,6147,4003,128087,31.55,32.55,31.55,31.8,0.05,1114,2007,9.41,1.83,31.1,988.98,2.392578550256778,0,0,0.0015748031496063215
2007-01-19,6147,4588,145917,31.8,32.3,31.5,31.5,-0.3,1022,2007,9.32,1.81,31.1,979.65,2.3700070544996388,0,0,-0.009433962264150966
2007-01-22,6147,21313,709954,32.0,33.7,32.0,33.7,2.2,4294,2007,9.97,1.94,31.1,1048.0700000000002,2.535531356718661,0,0,0.06984126984126993
2007-01-23,6147,11929,397142,33.6,34.0,32.6,33.6,-0.1,2747,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0,-0.0029673590504451456
2007-01-24,6147,4591,153726,34.0,34.05,33.2,33.4,-0.2,1525,2007,9.88,1.92,31.1,1038.74,2.5129598609615216,0,0,-0.005952380952381037
2007-01-25,6147,5824,194816,33.6,33.9,33.0,33.0,-0.4,1669,2007,9.76,1.9,31.1,1026.3,2.482864533285336,0,0,-0.011976047904191574
2007-01-26,6147,4803,160790,32.6,33.9,32.5,33.6,0.6,1311,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0,0.018181818181818226
2007-01-29,6147,6766,230666,34.3,34.4,33.8,33.8,0.2,2375,2007,10.0,1.95,31.1,1051.18,2.5430551886377075,0,0,0.005952380952380825
2007-01-30,6147,5295,179744,34.15,34.4,33.1,33.6,-0.2,1642,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0,-0.0059171597633134836
2007-01-31,6147,3875,131414,34.0,34.6,33.5,33.6,0.0,1385,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0,0.0
2007-02-01,6147,7637,263715,34.5,34.8,34.1,34.5,0.9,2041,2007,10.21,1.99,31.1,1072.95,2.595722012071033,0,0,0.026785714285714243
2007-02-02,6147,3252,112094,35.0,35.1,33.85,33.9,-0.6,1066,2007,10.03,1.95,31.1,1054.29,2.5091807422180863,0,0,-0.01739130434782613
2007-02-05,6147,4628,161052,33.9,35.45,33.9,34.6,0.7,1414,2007,10.24,1.99,31.1,1076.0600000000002,2.560992733945304,0,0,0.020648967551622502
2007-02-06,6147,3853,135102,35.0,35.3,34.9,35.1,0.5,1029,2007,10.38,2.02,31.1,1091.61,2.598001299464745,0,0,0.014450867052023121
2007-02-07,6147,2252,78512,35.3,35.4,34.5,35.0,-0.1,884,2007,10.36,2.02,31.1,1088.5,2.590599586360856,0,0,-0.0028490028490028895
2007-02-08,6147,3888,136113,35.0,35.3,34.8,34.85,-0.15,1154,2007,10.31,2.01,31.1,1083.835,2.579497016705024,0,0,-0.004285714285714245
2007-02-09,6147,3198,110405,35.0,35.3,34.1,34.4,-0.45,954,2007,10.18,1.98,31.1,1069.84,2.546189307737527,0,0,-0.012912482065997212
2007-02-12,6147,7555,247106,34.0,34.0,32.0,32.0,-2.4,2162,2007,9.47,1.84,31.1,995.2,2.3685481932442114,0,0,-0.06976744186046507
2007-02-13,6147,4468,140223,31.05,31.9,31.0,31.55,-0.45,1155,2007,9.33,1.82,31.1,981.205,2.3352404842767145,0,0,-0.014062499999999978
2007-02-14,6147,3505,112965,31.8,32.6,31.8,32.25,0.7,1303,2007,9.54,1.86,31.1,1002.975,2.387052476003932,0,0,0.022187004754358138
2007-02-26,6147,3494,111972,33.0,33.3,31.6,31.65,-0.6,903,2007,9.36,1.82,31.1,984.315,2.342642197380602,0,0,-0.018604651162790743
2007-02-27,6147,2660,83970,31.65,31.9,31.2,31.65,0.0,744,2007,9.36,1.82,31.1,984.315,2.342642197380602,0,0,0.0
2007-03-01,6147,3889,120686,31.25,31.4,30.7,30.7,-0.95,1082,2007,9.08,1.77,31.1,954.77,2.2723259228936654,0,0,-0.030015797788309616
2007-03-02,6147,4556,139210,30.7,31.3,30.1,30.3,-0.4,1323,2007,8.96,1.75,31.1,942.33,2.23064087635854,0,0,-0.013029315960912006
2007-03-05,6147,3287,102506,31.9,31.95,30.0,31.45,-0.5,1070,2007,9.3,1.81,31.1,978.095,2.315302163745085,0,0,0.03795379537953791
2007-03-06,6147,1917,59902,31.45,31.8,30.7,31.25,-0.2,611,2007,9.25,1.8,31.1,971.875,2.300578461590903,0,0,-0.006359300476947514
2007-03-07,6147,1980,62508,31.7,31.85,31.25,31.4,0.15,636,2007,9.29,1.81,31.1,976.54,2.3116212382065395,0,0,0.0047999999999999545
2007-03-08,6147,4152,132146,31.45,32.25,31.45,31.65,0.25,1079,2007,9.36,1.82,31.1,984.315,2.3300258658992665,0,0,0.007961783439490446
2007-03-09,6147,2993,95413,32.0,32.1,31.7,31.9,0.25,779,2007,9.44,1.84,31.1,992.09,2.348430493591994,0,0,0.007898894154818327
2007-03-12,6147,2925,92957,31.9,32.15,31.3,31.9,0.0,724,2007,9.44,1.84,31.1,992.09,2.348430493591994,0,0,0.0
