date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,8924,247,17293,70.0,70.3,69.5,70.0,0.0,145,2007,9.86,3.31,12.1,847.0,1.2960800845895006,0,0,
2007-01-03,8924,282,19758,70.0,70.2,70.0,70.0,0.0,150,2007,9.86,3.31,12.1,847.0,1.2960800845895006,0,0,0.0
2007-01-04,8924,461,32495,70.1,70.9,70.0,70.7,0.7,275,2007,9.96,3.34,12.1,855.47,1.3090408854353957,0,0,0.01000000000000004
2007-01-05,8924,272,19251,71.0,71.2,70.5,70.5,-0.2,158,2007,9.93,3.33,12.1,853.05,1.3053377994794255,0,0,-0.002828854314002869
2007-01-08,8924,131,9186,70.5,70.5,69.6,69.7,-0.8,99,2007,9.82,3.29,12.1,843.37,1.2905254556555457,0,0,-0.011347517730496413
2007-01-09,8924,219,15280,69.7,70.4,69.7,69.8,0.1,126,2007,9.83,3.3,12.1,844.5799999999999,1.2923769986335305,0,0,0.001434720229555155
2007-01-10,8924,158,10964,69.8,69.8,69.4,69.7,-0.1,103,2007,9.82,3.29,12.1,843.37,1.2905254556555457,0,0,-0.00143266475644691
2007-01-11,8924,671,46586,69.7,69.7,69.4,69.4,-0.3,165,2007,9.77,3.28,12.1,839.74,1.284970826721591,0,0,-0.004304160688665669
2007-01-12,8924,157,10922,69.5,69.8,69.5,69.8,0.4,80,2007,9.83,3.3,12.1,844.5799999999999,1.2923769986335305,0,0,0.005763688760806793
2007-01-15,8924,236,16458,69.8,69.8,69.5,69.6,-0.2,105,2007,9.8,3.29,12.1,842.1599999999999,1.2886739126775604,0,0,-0.0028653295128940235
2007-01-16,8924,174,12087,69.6,69.6,69.4,69.4,-0.2,86,2007,9.77,3.28,12.1,839.74,1.284970826721591,0,0,-0.0028735632183906415
2007-01-17,8924,176,12222,69.6,69.6,69.4,69.4,0.0,94,2007,9.77,3.28,12.1,839.74,1.284970826721591,0,0,0.0
2007-01-18,8924,504,34701,69.5,69.5,67.8,68.6,-0.8,181,2007,9.66,3.24,12.1,830.06,1.2701584828977106,0,0,-0.011527377521613995
2007-01-19,8924,128,8788,69.9,69.9,68.6,68.6,0.0,85,2007,9.66,3.24,12.1,830.06,1.2701584828977106,0,0,0.0
2007-01-22,8924,866,60405,69.6,70.6,69.1,69.9,1.3,346,2007,9.85,3.3,12.1,845.7900000000001,1.2942285416115158,0,0,0.018950437317784424
2007-01-23,8924,257,17850,70.0,70.0,69.0,69.2,-0.7,176,2007,9.75,3.27,12.1,837.32,1.2812677407656208,0,0,-0.010014306151645247
2007-01-24,8924,270,18762,69.7,69.9,69.3,69.4,0.2,125,2007,9.77,3.28,12.1,839.74,1.284970826721591,0,0,0.0028901734104046653
2007-01-25,8924,164,11430,69.7,69.7,69.4,69.4,0.0,86,2007,9.77,3.28,12.1,839.74,1.284970826721591,0,0,0.0
2007-01-26,8924,187,13005,69.5,69.7,69.3,69.6,0.2,89,2007,9.8,3.29,12.1,842.1599999999999,1.2886739126775604,0,0,0.002881844380403294
2007-01-29,8924,100,6906,69.7,69.7,69.1,69.6,0.0,66,2007,9.8,3.29,12.1,842.1599999999999,1.2886739126775604,0,0,0.0
2007-01-30,8924,63,4360,69.6,69.7,69.2,69.3,-0.3,50,2007,9.76,3.27,12.1,838.53,1.2831192837436056,0,0,-0.004310344827586166
2007-01-31,8924,189,13127,69.3,69.7,69.3,69.3,0.0,69,2007,9.76,3.27,12.1,838.53,1.2831192837436056,0,0,0.0
2007-02-01,8924,145,10077,69.3,69.5,69.2,69.2,-0.1,57,2007,9.75,3.27,12.1,837.32,1.2812677407656208,0,0,-0.001443001443001361
2007-02-02,8924,106,7345,69.3,69.6,69.3,69.3,0.1,66,2007,9.76,3.27,12.1,838.53,1.2779880417519072,0,0,0.0014450867052022299
