date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,1785,1357,140333,103.0,105.0,102.0,104.5,1.5,636,2007,27.79,3.93,15.2,1588.4,1.407194196165564,0,0,
2007-01-03,1785,1394,144683,105.0,105.0,102.5,103.0,-1.5,579,2007,27.39,3.88,15.2,1565.6,1.3869952364119915,0,0,-0.014354066985645933
2007-01-04,1785,3364,363384,103.0,110.0,103.0,110.0,7.0,1449,2007,29.26,4.14,15.2,1672.0,1.4812570485953307,0,0,0.06796116504854369
2007-01-05,1785,4820,558374,110.0,117.5,108.5,116.5,6.5,1884,2007,30.98,4.38,15.2,1770.8,1.5687858741941456,0,0,0.05909090909090909
2007-01-08,1785,2455,283523,116.0,118.5,113.0,113.0,-3.5,934,2007,30.05,4.25,15.2,1717.6,1.521654968102476,0,0,-0.030042918454935622
2007-01-09,1785,1525,175032,112.5,117.5,112.5,113.5,0.5,754,2007,30.19,4.27,15.2,1725.1999999999998,1.5283879546870005,0,0,0.004424778761061947
2007-01-10,1785,2529,296597,114.5,119.0,114.5,116.5,3.0,1144,2007,30.98,4.38,15.2,1770.8,1.5687858741941456,0,0,0.02643171806167401
2007-01-11,1785,2115,235452,118.0,118.0,108.5,108.5,-8.0,984,2007,28.86,4.08,15.2,1649.1999999999998,1.461058088841758,0,0,-0.06866952789699571
2007-01-12,1785,3901,447079,108.5,116.0,108.5,116.0,7.5,1294,2007,30.85,4.37,15.2,1763.1999999999998,1.5620528876096214,0,0,0.06912442396313365
2007-01-15,1785,3404,402609,116.0,121.0,115.5,118.0,2.0,1420,2007,31.38,4.44,15.2,1793.6,1.5889848339477184,0,0,0.017241379310344827
2007-01-16,1785,1104,129933,118.5,120.5,115.5,117.0,-1.0,455,2007,31.12,4.4,15.2,1778.4,1.57551886077867,0,0,-0.00847457627118644
2007-01-17,1785,2091,249365,116.5,121.0,115.5,119.5,2.5,792,2007,31.78,4.5,15.2,1816.4,1.609183793701291,0,0,0.021367521367521368
