date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2005-09-02,2403,252246,4140875,16.3,16.6,16.3,16.45,0.2,84,2005,14.06,0.84,24.2,398.09,0.1291150161195114,0,0,
2005-09-05,2403,297999,4958142,16.5,16.8,16.5,16.55,0.1,99,2005,18.81,0.84,24.2,400.51,0.1298999098345236,0,0,0.006079027355623187
2005-09-06,2403,253409,4228832,16.7,16.75,16.6,16.65,0.1,100,2005,18.92,0.85,24.2,402.93,0.1306848035495358,0,0,0.006042296072507424
2005-09-07,2403,1116506,19306835,17.25,17.6,17.05,17.1,0.45,435,2005,19.43,0.87,24.2,413.8200000000001,0.1342168252670909,0,0,0.0270270270270272
2005-09-08,2403,395618,6761260,17.2,17.3,17.0,17.0,-0.1,181,2005,19.32,0.86,24.2,411.4,0.1334319315520786,0,0,-0.005847953216374352
2005-09-09,2403,364704,6190320,17.05,17.25,16.85,16.85,-0.15,152,2005,19.15,0.86,24.2,407.77,0.1322545909795603,0,0,-0.008823529411764622
2005-09-12,2403,197250,3357088,17.2,17.2,16.9,16.95,0.1,94,2005,19.26,0.86,24.2,410.19,0.1330394846945725,0,0,0.00593471810089008
2005-09-13,2403,359109,6053687,17.1,17.1,16.7,16.7,-0.25,116,2005,18.98,0.85,24.2,404.14,0.131077250407042,0,0,-0.014749262536873156
2005-09-14,2403,335416,5533667,16.7,16.75,16.4,16.4,-0.3,119,2005,18.64,0.83,24.2,396.88,0.1287225692620053,0,0,-0.01796407185628747
2005-09-15,2403,290895,4742204,16.2,16.5,16.15,16.25,-0.15,123,2005,18.47,0.83,24.2,393.25,0.1275452286894869,0,0,-0.009146341463414549
2005-09-16,2403,446222,7173694,16.0,16.25,15.8,16.1,-0.15,162,2005,18.3,0.82,24.2,389.62,0.1263678881169686,0,0,-0.009230769230769143
2005-09-19,2403,318737,5136098,16.15,16.3,15.95,15.95,-0.15,91,2005,18.13,0.81,24.2,385.99,0.1251905475444502,0,0,-0.009316770186335536
2005-09-20,2403,596857,9741517,15.8,16.65,15.8,16.5,0.55,196,2005,18.75,0.84,24.2,399.3,0.1295074629770175,0,0,0.0344827586206897
2005-09-21,2403,367067,6041705,16.5,16.65,16.35,16.35,-0.15,110,2005,18.58,0.83,24.2,395.67,0.1283301224044992,0,0,-0.009090909090909005
2005-09-22,2403,412086,6595106,16.0,16.3,15.85,16.05,-0.3,167,2005,18.24,0.82,24.2,388.41,0.1259754412594625,0,0,-0.018348623853211052
2005-09-23,2403,269652,4324903,16.05,16.3,15.8,15.8,-0.25,97,2005,17.95,0.8,24.2,382.36,0.1240132069719319,0,0,-0.01557632398753894
2005-09-26,2403,263342,4194212,16.05,16.1,15.8,15.8,0.0,109,2005,17.95,0.8,24.2,382.36,0.1240132069719319,0,0,0.0
2005-09-27,2403,237191,3751021,16.0,16.0,15.6,15.8,0.0,89,2005,17.95,0.8,24.2,382.36,0.1240132069719319,0,0,0.0
2005-09-28,2403,222612,3550218,15.8,16.1,15.8,15.9,0.1,106,2005,18.07,0.81,24.2,384.78,0.1247981006869441,0,0,0.00632911392405061
2005-09-29,2403,382615,6199179,16.05,16.4,16.0,16.25,0.35,160,2005,18.47,0.83,24.2,393.25,0.1275452286894869,0,0,0.02201257861635218
2005-09-30,2403,1391154,23239001,16.5,16.9,16.5,16.7,0.45,412,2005,18.98,0.85,24.2,404.14,0.131077250407042,0,0,0.027692307692307648
2005-10-03,2403,447274,7378070,16.7,16.7,16.3,16.5,-0.2,233,2005,18.75,0.84,24.2,399.3,0.1257563688136677,0,0,-0.011976047904191574
2005-10-04,2403,950889,16023078,16.6,17.1,16.55,16.95,0.45,469,2005,19.26,0.86,24.2,410.19,0.1291860879631313,0,0,0.02727272727272723
2005-10-05,2403,3269877,56682163,17.0,17.6,17.0,17.05,0.1,919,2005,19.38,0.87,24.2,412.61,0.1299482477741232,0,0,0.005899705014749347
2005-10-06,2403,697714,11773874,17.1,17.1,16.75,16.75,-0.3,323,2005,19.03,0.85,24.2,405.35,0.1276617683411475,0,0,-0.017595307917888603
2005-10-07,2403,1041180,17806776,17.1,17.3,16.85,17.0,0.25,410,2005,19.32,0.86,24.2,411.4,0.1295671678686273,0,0,0.014925373134328358
