date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2012-01-09,1586,2392000,45920600,19.0,19.75,18.8,19.0,0.5,752,2012,23.75,0.81,4.66,88.54,0.8421152748715999,0,0,
2012-01-10,1586,920000,17975950,19.35,19.8,19.1,19.2,0.2,450,2012,24.0,0.82,4.66,89.472,0.8509796461860377,0,0,0.010526315789473648
2012-01-11,1586,337000,6563600,19.25,19.65,19.2,19.45,0.25,182,2012,24.31,0.83,4.66,90.637,0.862060110329085,0,0,0.013020833333333334
2012-01-12,1586,501000,9778750,19.4,20.05,19.25,19.8,0.35,187,2012,24.75,0.85,4.66,92.268,0.8775727601293514,0,0,0.017994858611825267
2012-01-13,1586,255000,4997250,19.95,19.95,19.5,19.5,-0.3,132,2012,24.38,0.83,4.66,90.87,0.8642762031576945,0,0,-0.015151515151515187
2012-01-16,1586,268000,5184000,19.5,19.6,19.05,19.05,-0.45,108,2012,23.81,0.81,4.66,88.77300000000001,0.8443313677002093,0,0,-0.02307692307692304
2012-01-17,1586,212000,4063650,19.05,19.5,19.05,19.35,0.3,93,2012,24.19,0.83,4.66,90.171,0.8576279246718662,0,0,0.01574803149606303
2012-01-18,1586,265000,5114450,19.4,19.5,19.05,19.5,0.15,79,2012,24.38,0.83,4.66,90.87,0.8642762031576945,0,0,0.00775193798449605
2012-01-30,1586,202000,4187850,20.45,20.85,20.3,20.85,1.35,91,2012,26.06,0.89,4.66,97.16100000000002,0.9241107095301504,0,0,0.0692307692307693
2012-01-31,1586,418000,9243750,22.15,22.3,21.5,22.3,1.45,186,2012,27.88,0.95,4.66,103.918,0.9883774015598252,0,0,0.06954436450839324
2012-02-01,1586,210000,5008500,23.85,23.85,23.85,23.85,1.55,84,2012,29.81,1.02,4.66,111.141,1.0570762792467188,0,0,0.06950672645739914
2012-02-02,1586,128000,3264000,25.5,25.5,25.5,25.5,1.65,61,2012,31.88,1.09,4.66,118.83,1.1752767582419212,0,0,0.06918238993710686
2012-02-03,1586,1075000,28991450,27.25,27.25,26.0,26.5,1.0,446,2012,33.13,1.13,4.66,123.49,1.2213660428788593,0,0,0.0392156862745098
2012-02-06,1586,430000,11377550,27.15,27.15,26.0,26.2,-0.7,215,2012,32.75,1.12,4.66,122.092,1.207539257487778,0,0,-0.011320754716981159
2012-02-07,1586,891000,24853950,26.4,28.0,26.4,28.0,1.8,366,2012,35.0,1.2,4.66,130.48000000000002,1.2904999698342667,0,0,0.06870229007633591
2012-02-08,1586,957000,27220350,29.0,29.2,28.0,28.45,0.45,447,2012,35.56,1.22,4.66,132.577,1.3112401479208886,0,0,0.016071428571428546
2012-02-09,1586,648000,17762450,28.0,28.3,27.0,27.65,-0.8,295,2012,34.56,1.18,4.66,128.849,1.274368720211338,0,0,-0.028119507908611625
2012-02-10,1586,553000,15246800,27.5,28.55,26.8,28.5,0.85,260,2012,35.63,1.22,4.66,132.81,1.3135446121527354,0,0,0.030741410488245986
2012-02-13,1586,379000,10480850,28.4,28.4,27.3,27.35,-1.15,184,2012,34.19,1.17,4.66,127.451,1.260541934820257,0,0,-0.04035087719298241
2012-02-14,1586,481000,13512050,27.35,28.5,27.35,27.7,0.35,227,2012,34.63,1.18,4.66,129.082,1.2766731844431851,0,0,0.012797074954296082
2012-02-15,1586,426000,11734600,27.7,28.0,27.0,27.4,-0.3,205,2012,34.25,1.17,4.66,127.684,1.2628463990521035,0,0,-0.010830324909747318
2012-02-16,1586,272000,7400800,27.0,27.8,27.0,27.05,-0.35,149,2012,33.81,1.16,4.66,126.053,1.2467151494291753,0,0,-0.01277372262773715
2012-02-17,1586,292000,7802250,27.75,27.75,26.25,26.3,-0.75,152,2012,32.88,1.12,4.66,122.558,1.2121481859514718,0,0,-0.027726432532347505
2012-02-20,1586,292000,7669850,26.4,27.2,25.6,27.0,0.7,143,2012,33.75,1.15,4.66,125.82,1.2444106851973284,0,0,0.02661596958174902
2012-02-21,1586,99000,2646500,27.1,27.3,26.5,26.65,-0.35,65,2012,33.31,1.14,4.66,124.189,1.2282794355744,0,0,-0.012962962962963016
2012-02-22,1586,198000,5221900,26.35,26.85,26.1,26.5,-0.15,105,2012,33.13,1.13,4.66,123.49,1.2213660428788593,0,0,-0.005628517823639722
2012-02-23,1586,88000,2329150,26.7,26.7,26.15,26.4,-0.1,51,2012,33.0,1.13,4.66,123.024,1.2167571144151657,0,0,-0.003773584905660431
2012-02-24,1586,111000,2925500,26.1,26.6,26.1,26.45,0.05,64,2012,33.06,1.13,4.66,123.257,1.2190615786470125,0,0,0.0018939393939394209
2012-02-29,1586,182000,4771750,26.95,26.95,26.0,26.2,-0.25,82,2012,32.75,1.12,4.66,122.092,1.207539257487778,0,0,-0.00945179584120983
2012-03-01,1586,74000,1939350,26.2,26.35,26.1,26.35,0.15,43,2012,32.94,1.13,4.66,122.791,1.2144526501833186,0,0,0.005725190839694738
2012-03-02,1586,137000,3587600,26.4,26.4,26.0,26.2,-0.15,67,2012,32.75,1.12,4.66,122.092,1.2313582236619829,0,0,-0.005692599620493439
2012-03-05,1586,175000,4577150,25.95,26.45,25.85,26.2,0.25,81,2012,0.0,1.22,4.66,122.092,1.2313582236619829,0,0,0.0
2012-03-06,1586,126000,3258200,26.2,26.2,25.6,25.85,-0.35,62,2012,0.0,1.21,4.66,120.461,1.2149087817428343,0,0,-0.013358778625954117
2012-03-07,1586,98000,2531400,25.6,26.0,25.6,26.0,0.15,61,2012,32.5,1.11,4.66,121.16,1.2219585425653263,0,0,0.00580270793036745
2012-03-08,1586,652000,17968600,26.2,27.8,26.2,27.8,1.8,231,2012,34.75,1.19,4.66,129.548,1.3065556724352334,0,0,0.06923076923076926
2012-03-09,1586,565000,15701250,27.8,28.3,27.4,28.0,0.2,269,2012,35.0,1.2,4.66,130.48000000000002,1.31595535353189,0,0,0.007194244604316521
2012-03-12,1586,261000,7302700,28.2,28.5,27.3,27.9,-0.1,131,2012,34.88,1.19,4.66,130.014,1.3112555129835617,0,0,-0.003571428571428622
2012-03-13,1586,187000,5106800,27.85,27.85,26.55,27.2,-0.7,108,2012,34.0,1.16,4.66,126.752,1.2783566291452644,0,0,-0.025089605734767
2012-03-14,1586,206000,5523950,27.35,27.6,26.5,26.5,-0.7,124,2012,33.13,1.13,4.66,123.49,1.245457745306967,0,0,-0.025735294117647033
2012-03-15,1586,147000,3956750,26.45,27.35,26.3,27.2,0.7,89,2012,34.0,1.16,4.66,126.752,1.2783566291452644,0,0,0.026415094339622615
2012-03-16,1586,117000,3104350,26.7,26.9,26.3,26.55,-0.65,63,2012,33.19,1.13,4.66,123.723,1.2478076655811314,0,0,-0.02389705882352936
2012-03-19,1586,55000,1452300,26.55,26.9,26.25,26.9,0.35,36,2012,33.63,1.15,4.66,125.354,1.26425710750028,0,0,0.013182674199623271
2012-03-20,1586,134000,3569550,26.9,27.2,26.3,26.5,-0.4,58,2012,33.13,1.13,4.66,123.49,1.245457745306967,0,0,-0.014869888475836378
2012-03-21,1586,49000,1291450,26.5,26.7,26.2,26.4,-0.1,33,2012,33.0,1.13,4.66,123.024,1.240757904758639,0,0,-0.003773584905660431
2012-03-22,1586,27000,712900,26.7,26.7,26.3,26.65,0.25,17,2012,33.31,1.14,4.66,124.189,1.2525075061294595,0,0,0.00946969696969697
2012-03-23,1586,150000,3975950,26.0,26.9,26.0,26.6,-0.05,80,2012,33.25,1.14,4.66,123.95600000000002,1.2501575858552956,0,0,-0.0018761726078798185
2012-03-26,1586,70000,1858450,26.7,26.7,26.35,26.35,-0.25,46,2012,32.94,1.13,4.66,122.791,1.2384079844844749,0,0,-0.009398496240601503
2012-03-27,1586,55000,1448100,26.85,26.85,26.25,26.3,-0.05,30,2012,32.88,1.12,4.66,122.558,1.2360580642103107,0,0,-0.0018975332068311465
2012-03-28,1586,68000,1780800,26.3,26.5,26.0,26.5,0.2,44,2012,33.13,1.13,4.66,123.49,1.245457745306967,0,0,0.007604562737642559
2012-03-29,1586,137000,3577000,26.5,26.75,25.5,25.8,-0.7,75,2012,32.25,1.1,4.66,120.228,1.21255886146867,0,0,-0.026415094339622615
2012-03-30,1586,39000,1004300,25.8,26.15,25.5,26.15,0.35,19,2012,32.69,1.12,4.66,121.859,1.2290083033878183,0,0,0.013565891472868134
2012-04-02,1586,48000,1250300,26.0,26.1,26.0,26.1,-0.05,19,2012,32.63,1.11,4.66,121.626,1.2715628097203575,0,0,-0.00191204588910123
2012-04-03,1586,77000,1952150,25.65,25.8,25.1,25.4,-0.7,30,2012,31.75,1.09,4.66,118.364,1.237459592601421,0,0,-0.026819923371647618
2012-04-05,1586,66000,1587250,24.15,24.85,23.7,24.5,-0.9,36,2012,30.63,1.05,4.66,114.17,1.193612599162788,0,0,-0.035433070866141676
2012-04-06,1586,49000,1188950,24.2,24.75,23.85,24.6,0.1,32,2012,30.75,1.05,4.66,114.636,1.198484487322636,0,0,0.004081632653061282
2012-04-09,1586,76000,1819350,24.25,24.55,23.25,24.55,-0.05,39,2012,30.69,1.05,4.66,114.403,1.196048543242712,0,0,-0.002032520325203281
2012-04-10,1586,34000,844200,24.0,25.3,24.0,25.3,0.75,26,2012,35.14,1.1,4.66,117.898,1.232587704441573,0,0,0.03054989816700611
2012-04-11,1586,26000,634800,24.4,24.85,24.35,24.85,-0.45,12,2012,34.51,1.08,4.66,115.80100000000002,1.2106642077222567,0,0,-0.017786561264822105
2012-04-12,1586,19000,469700,24.4,26.2,24.4,25.0,0.15,15,2012,34.72,1.09,4.66,116.5,1.2179720399620286,0,0,0.00603621730382288
2012-04-13,1586,43000,1085900,25.1,25.95,25.0,25.1,0.1,22,2012,34.86,1.09,4.66,116.966,1.2228439281218766,0,0,0.0040000000000000565
2012-04-16,1586,7000,173050,25.4,25.4,24.4,24.65,-0.45,6,2012,34.24,1.08,4.66,114.869,1.20092043140256,0,0,-0.017928286852589754
2012-04-17,1586,120000,2775300,24.1,24.1,22.95,23.5,-1.15,51,2012,32.64,1.02,4.66,109.51,1.1448937175643068,0,0,-0.046653144016227124
2012-04-18,1586,81000,1825100,23.8,24.1,21.9,22.65,-0.85,45,2012,31.46,0.99,4.66,105.549,1.1034826682055978,0,0,-0.036170212765957506
2012-04-19,1586,43000,984800,22.65,23.8,21.45,22.9,0.25,36,2012,31.81,1.0,4.66,106.714,1.1156623886052182,0,0,0.011037527593818985
2012-04-20,1586,12000,271250,22.9,23.05,22.2,23.05,0.15,6,2012,32.01,1.01,4.66,107.413,1.1229702208449903,0,0,0.006550218340611447
2012-04-23,1586,32000,707150,22.2,22.45,21.95,22.45,-0.6,19,2012,31.18,0.98,4.66,104.617,1.0937388918859017,0,0,-0.026030368763557545
2012-04-24,1586,13000,292400,22.4,22.5,22.4,22.5,0.05,7,2012,31.25,0.98,4.66,104.85,1.096174835965826,0,0,0.0022271714922049313
2012-04-25,1586,16000,354450,22.1,22.85,22.0,22.85,0.35,12,2012,31.74,1.0,4.66,106.481,1.1132264445252942,0,0,0.01555555555555562
2012-04-26,1586,27000,600400,22.7,22.7,22.0,22.15,-0.7,17,2012,30.76,0.97,4.66,103.219,1.0791232274063574,0,0,-0.030634573304157673
2012-04-27,1586,105000,2176850,21.5,22.0,20.6,21.2,-0.95,61,2012,29.44,0.92,4.66,98.792,1.0328402898878002,0,0,-0.04288939051918733
2012-04-30,1586,33000,660300,20.5,20.65,19.8,19.9,-1.3,24,2012,27.64,0.87,4.66,92.734,0.9695057438097748,0,0,-0.06132075471698117
2012-05-02,1586,54000,1042200,18.6,20.4,18.6,20.4,0.5,36,2012,28.33,0.89,4.66,95.064,1.0138364833533475,0,0,0.02512562814070352
2012-05-03,1586,39000,831200,20.0,21.8,20.0,21.6,1.2,32,2012,30.0,0.94,4.66,100.656,1.0734739235506032,0,0,0.05882352941176485
2012-05-04,1586,23000,485100,21.6,21.85,20.15,21.55,-0.05,19,2012,29.93,0.94,4.66,100.423,1.070989030209051,0,0,-0.0023148148148148476
2012-05-07,1586,30000,646050,21.55,21.6,21.45,21.6,0.05,14,2012,0.0,0.98,4.66,100.656,1.0734739235506032,0,0,0.002320185614849221
2012-05-08,1586,13000,280400,21.6,21.6,21.4,21.6,0.0,9,2012,0.0,0.98,4.66,100.656,1.0734739235506032,0,0,0.0
2012-05-09,1586,7000,151400,21.6,21.7,21.6,21.7,0.1,4,2012,0.0,0.99,4.66,101.122,1.078443710233708,0,0,0.0046296296296295305
2012-05-10,1586,97000,2194900,21.6,23.2,21.6,23.2,1.5,50,2012,0.0,1.06,4.66,108.112,1.1529905104802776,0,0,0.06912442396313365
2012-05-11,1586,54000,1256650,23.2,23.5,22.95,23.3,0.1,28,2012,0.0,1.06,4.66,108.578,1.1579602971633822,0,0,0.004310344827586268
2012-05-14,1586,51000,1164950,23.3,23.3,22.1,22.5,-0.8,25,2012,0.0,1.03,4.66,104.85,1.1182020036985452,0,0,-0.03433476394849788
2012-05-15,1586,2000,45600,22.9,22.9,22.7,22.7,0.2,2,2012,0.0,1.04,4.66,105.782,1.1281415770647545,0,0,0.008888888888888858
