date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2005-09-02,2854,4572781,62358167,13.5,13.8,13.4,13.7,0.4,810,2005,0.0,1.03,140.0,1918.0,3.783685254201311,0,0,
2005-09-05,2854,1746200,23590409,13.6,13.7,13.4,13.55,-0.15,472,2005,0.0,1.02,140.0,1897.0,3.742258043388888,0,0,-0.010948905109488948
2005-09-06,2854,3832995,52599843,13.7,13.85,13.65,13.7,0.15,633,2005,0.0,1.03,140.0,1918.0,3.783685254201311,0,0,0.011070110701106906
2005-09-07,2854,5220702,72139713,13.8,13.95,13.7,13.8,0.1,733,2005,0.0,1.04,140.0,1932.0,3.8113033947429273,0,0,0.007299270072992805
2005-09-08,2854,2181438,29747224,13.8,13.8,13.5,13.5,-0.3,507,2005,0.0,1.02,140.0,1890.0,3.72844897311808,0,0,-0.02173913043478266
2005-09-09,2854,1822350,24583796,13.5,13.65,13.45,13.45,-0.05,413,2005,0.0,1.01,140.0,1883.0,3.714639902847273,0,0,-0.0037037037037037563
2005-09-12,2854,3218801,43346185,13.5,13.6,13.4,13.45,0.0,465,2005,0.0,1.01,140.0,1883.0,3.714639902847273,0,0,0.0
2005-09-13,2854,1520482,20547710,13.45,13.6,13.45,13.45,0.0,434,2005,0.0,1.01,140.0,1883.0,3.714639902847273,0,0,0.0
2005-09-14,2854,4737038,62899302,13.45,13.45,13.15,13.2,-0.25,1065,2005,0.0,0.99,140.0,1848.0,3.6455945514932337,0,0,-0.01858736059479554
2005-09-15,2854,4112887,53784606,13.15,13.25,13.0,13.0,-0.2,978,2005,0.0,0.98,140.0,1820.0,3.590358270410003,0,0,-0.015151515151515098
2005-09-16,2854,3267564,42434079,13.0,13.05,12.95,12.95,-0.05,595,2005,0.0,0.97,140.0,1813.0,3.5765492001391954,0,0,-0.003846153846153901
2005-09-19,2854,2365965,30833148,13.0,13.15,12.95,12.95,0.0,659,2005,0.0,0.97,140.0,1813.0,3.5765492001391954,0,0,0.0
2005-09-20,2854,8522932,110212495,13.0,13.2,12.75,13.1,0.15,1994,2005,0.0,0.98,140.0,1834.0,3.6179764109516186,0,0,0.011583011583011612
2005-09-21,2854,2483609,32333730,13.0,13.15,12.9,12.95,-0.15,562,2005,0.0,0.97,140.0,1813.0,3.5765492001391954,0,0,-0.01145038167938934
2005-09-22,2854,7034031,89320885,12.9,12.9,12.45,12.5,-0.45,1490,2005,0.0,0.94,140.0,1750.0,3.452267567701926,0,0,-0.034749034749034693
2005-09-23,2854,3481694,43406924,12.5,12.6,12.4,12.5,0.0,1164,2005,0.0,0.94,140.0,1750.0,3.452267567701926,0,0,0.0
2005-09-26,2854,6132717,76460782,12.6,12.65,12.35,12.45,-0.05,1136,2005,0.0,0.94,140.0,1743.0,3.4384584974311183,0,0,-0.0040000000000000565
2005-09-27,2854,2658568,32927031,12.45,12.5,12.3,12.3,-0.15,731,2005,0.0,0.92,140.0,1722.0,3.397031286618695,0,0,-0.012048192771084223
2005-09-28,2854,2458154,30250737,12.3,12.45,12.2,12.3,0.0,531,2005,0.0,0.92,140.0,1722.0,3.397031286618695,0,0,0.0
2005-09-29,2854,7823039,98641936,12.4,12.75,12.35,12.65,0.35,999,2005,0.0,0.95,140.0,1771.0,3.493694778514349,0,0,0.0284552845528455
2005-09-30,2854,12934468,166841261,12.8,13.1,12.8,12.9,0.25,2397,2005,0.0,0.97,140.0,1806.0,3.562740129868388,0,0,0.019762845849802372
2005-10-03,2854,5495534,70023507,12.85,12.9,12.65,12.7,-0.2,1160,2005,0.0,0.95,140.0,1778.0,3.539630624215254,0,0,-0.015503875968992331
2005-10-04,2854,12129451,155773977,13.05,13.15,12.7,12.8,0.1,1930,2005,0.0,0.96,140.0,1792.0,3.5675017314925395,0,0,0.007874015748031609
2005-10-05,2854,10126273,129437208,12.8,12.95,12.6,12.65,-0.15,1750,2005,0.0,0.95,140.0,1771.0,3.5256950705766115,0,0,-0.011718750000000028
2005-10-06,2854,9300900,114892547,12.5,12.5,12.25,12.3,-0.35,1830,2005,0.0,0.92,140.0,1722.0,3.428146195106112,0,0,-0.027667984189723292
2005-10-07,2854,4396011,53877719,12.3,12.45,12.15,12.15,-0.15,1174,2005,0.0,0.91,140.0,1701.0,3.386339534190184,0,0,-0.01219512195121954
2005-10-11,2854,2449607,29983743,12.2,12.35,12.15,12.15,0.0,671,2005,0.0,0.91,140.0,1701.0,3.386339534190184,0,0,0.0
2005-10-12,2854,4979963,60728687,12.2,12.3,12.15,12.15,0.0,1048,2005,0.0,0.91,140.0,1701.0,3.386339534190184,0,0,0.0
2005-10-13,2854,6136338,73778775,12.1,12.2,11.95,11.95,-0.2,1167,2005,0.0,0.9,140.0,1673.0,3.330597319635613,0,0,-0.016460905349794327
2005-10-14,2854,14432896,170474498,12.0,12.2,11.5,11.6,-0.35,2692,2005,0.0,0.87,140.0,1624.0,3.233048444165114,0,0,-0.029288702928870265
2005-10-17,2854,5774067,65880796,11.7,11.7,11.2,11.25,-0.35,1069,2005,0.0,0.85,140.0,1575.0,3.1354995686946148,0,0,-0.03017241379310342
2005-10-18,2854,8853670,98564452,11.25,11.35,11.05,11.05,-0.2,856,2005,0.0,0.83,140.0,1547.0,3.079757354140044,0,0,-0.017777777777777715
2005-10-19,2854,6470943,70062752,11.05,11.15,10.6,10.65,-0.4,1236,2005,0.0,0.8,140.0,1491.0,2.968272925030902,0,0,-0.036199095022624465
2005-10-20,2854,10013950,108108422,10.75,10.95,10.6,10.8,0.15,1198,2005,0.0,0.81,140.0,1512.0,3.0100795859468303,0,0,0.014084507042253554
2005-10-21,2854,5287692,56968318,10.7,10.9,10.6,10.7,-0.1,1130,2005,0.0,0.8,140.0,1498.0,2.982208478669545,0,0,-0.00925925925925939
2005-10-24,2854,3997501,42612908,10.8,10.85,10.55,10.55,-0.15,1027,2005,0.0,0.79,140.0,1477.0,2.9404018177536164,0,0,-0.014018691588784915
2005-10-25,2854,4351380,47042172,10.8,10.95,10.7,10.7,0.15,866,2005,0.0,0.8,140.0,1498.0,2.982208478669545,0,0,0.01421800947867285
2005-10-26,2854,8629293,96577120,10.85,11.4,10.8,11.15,0.45,1832,2005,0.0,0.84,140.0,1561.0,3.1076284614173293,0,0,0.04205607476635524
2005-10-27,2854,4514917,48982114,10.8,11.0,10.75,10.8,-0.35,929,2005,0.0,0.81,140.0,1512.0,3.0100795859468303,0,0,-0.03139013452914795
2005-10-28,2854,3651253,39375336,10.8,10.9,10.65,10.8,0.0,629,2005,0.0,0.81,140.0,1512.0,3.0100795859468303,0,0,0.0
2005-10-31,2854,4172540,46418031,10.8,11.3,10.8,11.15,0.35,951,2005,0.0,0.84,140.0,1561.0,3.1076284614173293,0,0,0.03240740740740737
2005-11-01,2854,5261598,59776567,11.4,11.45,11.25,11.4,0.25,1123,2005,0.0,0.85,140.0,1596.0,3.177306229610543,0,0,0.02242152466367713
2005-11-02,2854,8134025,94733797,11.4,11.85,11.4,11.75,0.35,1568,2005,0.0,0.87,140.0,1645.0,3.2755124086166885,0,0,0.03070175438596488
2005-11-03,2854,4845616,56014763,11.75,11.8,11.35,11.35,-0.4,852,2005,0.0,0.84,140.0,1589.0,3.1640056032169714,0,0,-0.03404255319148939
2005-11-04,2854,2384221,27345659,11.4,11.6,11.35,11.45,0.1,591,2005,0.0,0.85,140.0,1603.0,3.1918823045669007,0,0,0.00881057268722464
2005-11-07,2854,3708785,41091530,11.35,11.4,10.95,11.0,-0.45,948,2005,0.0,0.82,140.0,1540.0,3.066437148492219,0,0,-0.03930131004366806
2005-11-08,2854,8259844,89553518,11.0,11.05,10.75,10.8,-0.2,1194,2005,0.0,0.8,140.0,1512.0,3.0106837457923605,0,0,-0.01818181818181812
2005-11-09,2854,7606078,84270423,10.8,11.2,10.8,11.15,0.35,1420,2005,0.0,0.83,140.0,1561.0,3.108252200517113,0,0,0.03240740740740737
2005-11-10,2854,5956519,67456255,11.25,11.45,11.2,11.4,0.25,1279,2005,0.0,0.85,140.0,1596.0,3.177943953891936,0,0,0.02242152466367713
