date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2005-09-02,1109,54499,491865,9.01,9.05,9.0,9.05,0.05,13,2005,25.14,0.69,42.9,388.245,1.8472568892982848,5.39,5.97,
2005-09-05,1109,146000,1315580,9.01,9.05,9.01,9.05,0.0,24,2005,25.14,0.69,42.9,388.245,1.8472568892982848,5.39,5.97,0.0
2005-09-06,1109,168944,1530976,9.06,9.09,9.03,9.09,0.04,21,2005,25.25,0.69,42.9,389.961,1.8554215606322004,5.39,5.97,0.004419889502762337
2005-09-07,1109,369000,3336040,9.09,9.09,9.01,9.09,0.0,37,2005,25.25,0.69,42.9,389.961,1.8554215606322004,5.39,5.97,0.0
2005-09-08,1109,62400,564896,9.06,9.07,9.05,9.07,-0.02,11,2005,25.19,0.69,42.9,389.103,1.851339224965243,5.39,5.97,-0.0022002200220021533
2005-09-09,1109,241457,2158349,9.0,9.01,8.9,8.98,-0.09,47,2005,24.94,0.68,42.9,385.242,1.8329687144639344,5.39,5.97,-0.009922822491730965
2005-09-12,1109,88000,788390,8.98,8.98,8.95,8.97,-0.01,16,2005,24.92,0.68,42.9,384.813,1.8309275466304555,5.39,5.97,-0.0011135857461024262
2005-09-13,1109,211850,1899729,9.05,9.05,8.95,8.96,-0.01,29,2005,24.89,0.68,42.9,384.384,1.828886378796977,5.39,5.97,-0.0011148272017836997
2005-09-14,1109,78615,701459,8.93,8.93,8.92,8.92,-0.04,14,2005,24.78,0.68,42.9,382.668,1.8207217074630613,5.39,5.97,-0.004464285714285817
2005-09-15,1109,60000,534490,8.91,8.95,8.9,8.9,-0.02,21,2005,24.72,0.68,42.9,381.81,1.816639371796104,5.39,5.97,-0.0022421524663676653
2005-09-16,1109,150000,1333880,8.9,8.99,8.87,8.9,0.0,28,2005,24.72,0.68,42.9,381.81,1.816639371796104,5.39,5.97,0.0
2005-09-19,1109,38006,338893,8.91,9.0,8.91,9.0,0.1,10,2005,25.0,0.69,42.9,386.1,1.837051050130892,5.39,5.97,0.011235955056179735
2005-09-20,1109,51000,456960,9.0,9.03,8.93,9.03,0.03,20,2005,25.08,0.69,42.9,387.387,1.843174553631328,5.39,5.97,0.0033333333333332624
2005-09-21,1109,55000,494760,9.0,9.03,8.92,9.0,-0.03,20,2005,25.0,0.69,42.9,386.1,1.837051050130892,5.39,5.97,-0.003322259136212554
2005-09-22,1109,155005,1378444,8.88,8.99,8.86,8.88,-0.12,46,2005,24.67,0.68,42.9,380.952,1.8125570361291463,5.39,5.97,-0.013333333333333246
2005-09-23,1109,46000,409390,8.89,8.94,8.89,8.94,0.06,12,2005,24.83,0.68,42.9,383.526,1.8248040431300188,5.39,5.97,0.006756756756756612
2005-09-26,1109,85000,758610,8.94,8.99,8.88,8.99,0.05,25,2005,24.97,0.68,42.9,385.671,1.8350098822974128,5.39,5.97,0.005592841163311042
2005-09-27,1109,37000,329840,8.9,8.99,8.9,8.9,-0.09,11,2005,24.72,0.68,42.9,381.81,1.816639371796104,5.39,5.97,-0.010011123470522788
2005-09-28,1109,58000,517180,8.91,9.0,8.9,8.95,0.05,20,2005,24.86,0.68,42.9,383.955,1.8268452109634976,5.39,5.97,0.005617977528089768
2005-09-29,1109,50000,448400,8.9,9.0,8.9,8.97,0.02,8,2005,24.92,0.68,42.9,384.813,1.8309275466304555,5.39,5.97,0.002234636871508531
2005-09-30,1109,158000,1411980,9.0,9.0,8.9,8.92,-0.05,59,2005,24.78,0.68,42.9,382.668,1.8207217074630613,5.39,5.97,-0.005574136008918696
2005-10-03,1109,89000,798180,8.95,9.0,8.94,8.95,0.03,12,2005,24.86,0.68,42.9,383.955,1.8158691512938163,5.39,5.97,0.0033632286995514977
