date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2013-04-30,8147,2148000,62197900,28.0,31.5,28.0,29.9,12.4,1255,2013,14.88,1.9,2.03,60.69699999999999,1.102827884936843,0,0,
2013-05-02,8147,1624000,49884600,29.8,31.75,29.6,31.2,1.3,846,2013,15.52,1.98,2.03,63.33599999999999,1.145239830246439,0,0,0.043478260869565244
2013-05-03,8147,735000,22614700,31.2,31.4,30.25,30.35,-0.85,429,2013,15.1,1.93,2.03,61.6105,1.1140393861531868,0,0,-0.027243589743589675
2013-05-06,8147,1052000,34662550,30.9,34.9,30.8,33.6,3.25,625,2013,16.72,2.13,2.03,68.208,1.2333352018038577,0,0,0.1070840197693575
2013-05-07,8147,890000,28512250,32.4,32.9,31.6,31.7,-1.9,563,2013,15.77,2.01,2.03,64.351,1.1635930326542347,0,0,-0.05654761904761911
2013-05-08,8147,734000,23546650,31.8,33.3,30.6,30.6,-1.1,462,2013,15.22,1.94,2.03,62.118,1.1232159873570846,0,0,-0.034700315457413186
2013-05-09,8147,454000,14012450,30.6,31.5,30.3,30.4,-0.2,252,2013,15.12,1.93,2.03,61.71199999999999,1.1158747063939662,0,0,-0.006535947712418394
2013-05-10,8147,554000,17804200,30.4,32.5,30.4,32.5,2.1,200,2013,16.17,2.06,2.03,65.975,1.1929581565067076,0,0,0.0690789473684211
2013-05-13,8147,312000,10842000,34.75,34.75,34.75,34.75,2.25,106,2013,17.29,2.2,2.03,70.54249999999999,1.275547567341787,0,0,0.06923076923076923
2013-05-14,8147,1751000,62003650,37.15,37.15,32.8,32.8,-1.95,878,2013,16.32,2.08,2.03,66.58399999999999,1.2039700779513849,0,0,-0.056115107913669145
2013-05-15,8147,847000,28580000,33.0,35.0,32.8,33.0,0.2,461,2013,16.42,2.09,2.03,66.99,1.211311358914503,0,0,0.006097560975609843
2013-05-16,8147,459000,14850900,33.3,33.45,31.6,31.7,-1.3,306,2013,15.77,2.01,2.03,64.351,1.1635930326542347,0,0,-0.03939393939393942
2013-05-17,8147,403000,12957950,31.95,33.0,31.5,31.85,0.15,251,2013,15.85,2.02,2.03,64.6555,1.1690989933765734,0,0,0.004731861198738238
2013-05-20,8147,603000,18589050,32.0,32.6,29.8,30.0,-1.85,310,2013,14.93,1.9,2.03,60.89999999999999,1.1011921444677295,0,0,-0.0580847723704867
2013-05-21,8147,282000,8606750,30.5,31.5,29.7,30.6,0.6,203,2013,15.22,1.94,2.03,62.118,1.1232159873570846,0,0,0.02000000000000005
2013-05-22,8147,200000,6069650,30.8,30.8,30.15,30.25,-0.35,115,2013,15.05,1.92,2.03,61.40749999999999,1.1103687456716276,0,0,-0.011437908496732072
2013-05-23,8147,191000,5728750,30.2,30.25,29.8,29.8,-0.45,130,2013,14.83,1.89,2.03,60.49399999999999,1.0938508635046116,0,0,-0.014876033057851215
2013-05-24,8147,155000,4654050,29.6,31.0,29.6,29.7,-0.1,109,2013,14.78,1.88,2.03,60.29099999999999,1.0901802230230524,0,0,-0.003355704697986625
2013-05-27,8147,96000,2867500,29.7,30.2,29.65,30.0,0.3,56,2013,14.93,1.9,2.03,60.89999999999999,1.1011921444677295,0,0,0.010101010101010124
2013-05-28,8147,326000,10152450,30.2,31.9,30.2,31.6,1.6,241,2013,15.72,2.01,2.03,64.148,1.1599223921726756,0,0,0.05333333333333338
2013-05-29,8147,261000,8082400,31.45,31.45,30.7,30.7,-0.9,161,2013,15.27,1.95,2.03,62.32099999999999,1.1268866278386436,0,0,-0.028481012658227913
2013-05-30,8147,151000,4617700,30.7,31.0,30.35,30.5,-0.2,91,2013,15.17,1.94,2.03,61.91499999999999,1.1195453468755252,0,0,-0.006514657980456003
2013-05-31,8147,117000,3570700,30.7,30.85,30.3,30.3,-0.2,85,2013,15.07,1.92,2.03,61.50899999999999,1.112204065912407,0,0,-0.0065573770491803044
2013-06-03,8147,299000,8791850,30.3,30.3,29.0,29.5,-0.8,179,2013,12.04,1.79,2.03,59.88499999999999,1.0923713679586873,0,0,-0.026402640264026424
2013-06-04,8147,89000,2630600,29.1,29.8,29.1,29.5,0.0,63,2013,12.04,1.79,2.03,59.88499999999999,1.0923713679586873,0,0,0.0
2013-06-05,8147,395000,12252300,29.6,31.5,29.6,30.9,1.4,250,2013,12.61,1.87,2.03,62.72699999999999,1.1442127210143538,0,0,0.04745762711864402
2013-06-06,8147,149000,4490700,30.5,30.5,29.95,30.3,-0.6,112,2013,12.37,1.84,2.03,61.50899999999999,1.121994998276211,0,0,-0.019417475728155272
2013-06-07,8147,264000,8168250,30.45,31.5,30.3,30.35,0.05,168,2013,12.39,1.84,2.03,61.6105,1.1238464751710564,0,0,0.0016501650165016736
2013-06-10,8147,132000,3987850,30.7,30.7,30.0,30.0,-0.35,88,2013,12.24,1.82,2.03,60.89999999999999,1.1108861369071394,0,0,-0.011532125205930853
2013-06-11,8147,350000,10174800,29.6,29.85,28.6,29.0,-1.0,237,2013,11.84,1.76,2.03,58.87,1.0738565990102351,0,0,-0.03333333333333333
2013-06-13,8147,170000,4726200,28.6,28.6,27.2,27.7,-1.3,113,2013,11.31,1.68,2.03,56.231,1.025718199744259,0,0,-0.04482758620689658
