date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2005-09-02,2331,2060136,40560584,19.5,19.8,19.4,19.8,0.7,701,2005,0.0,1.13,73.3,1451.34,0.7873088849912998,2.15,3.49,
2005-09-05,2331,2747975,54695201,20.3,20.3,19.75,19.85,0.05,647,2005,248.13,1.13,73.3,1455.005,0.789297038741278,2.15,3.49,0.002525252525252561
2005-09-06,2331,1213108,24340674,19.9,20.25,19.9,20.25,0.4,406,2005,253.13,1.15,73.3,1484.325,0.8052022687411021,2.15,3.49,0.020151133501259372
2005-09-07,2331,2980700,61422199,20.6,20.85,20.3,20.65,0.4,857,2005,258.13,1.18,73.3,1513.6449999999998,0.8211074987409263,2.15,3.49,0.019753086419753017
2005-09-08,2331,4145937,87064960,20.65,21.2,20.65,20.9,0.25,858,2005,261.25,1.19,73.3,1531.9699999999998,0.8310482674908164,2.15,3.49,0.012106537530266345
2005-09-09,2331,3378386,71398856,21.0,21.4,20.95,21.15,0.25,1067,2005,264.38,1.21,73.3,1550.2949999999998,0.8409890362407065,2.15,3.49,0.011961722488038277
2005-09-12,2331,9448541,210227442,21.4,22.6,21.4,22.6,1.45,2075,2005,282.5,1.29,73.3,1656.58,0.8986454949900695,2.15,3.49,0.06855791962174955
2005-09-13,2331,7326912,165396270,22.5,22.9,22.0,22.4,-0.2,2013,2005,280.0,1.28,73.3,1641.9199999999998,0.8906928799901573,2.15,3.49,-0.008849557522124019
2005-09-14,2331,2273216,50887282,22.5,22.55,22.2,22.45,0.05,808,2005,280.63,1.28,73.3,1645.5849999999998,0.8926810337401353,2.15,3.49,0.002232142857142889
2005-09-15,2331,2849416,62369519,22.25,22.4,21.5,21.75,-0.7,755,2005,271.88,1.24,73.3,1594.275,0.8648468812404431,2.15,3.49,-0.031180400890868567
2005-09-16,2331,13911046,315907345,23.25,23.25,21.4,21.55,-0.2,3683,2005,269.38,1.23,73.3,1579.615,0.8568942662405309,2.15,3.49,-0.009195402298850542
2005-09-19,2331,5634562,121812932,21.6,21.9,21.25,21.6,0.05,1393,2005,270.0,1.23,73.3,1583.28,0.858882419990509,2.15,3.49,0.002320185614849221
2005-09-20,2331,4567874,99233984,21.5,22.5,21.2,22.5,0.9,1313,2005,281.25,1.28,73.3,1649.25,0.8946691874901135,2.15,3.49,0.041666666666666595
2005-09-21,2331,8921714,204098620,22.5,23.4,22.2,22.8,0.3,2345,2005,285.0,1.3,73.3,1671.24,0.9065981099899816,2.15,3.49,0.013333333333333365
2005-09-22,2331,10465160,241452722,22.5,23.3,22.5,23.2,0.4,2699,2005,290.0,1.32,73.3,1700.56,0.922503339989806,2.15,3.49,0.017543859649122744
2005-09-23,2331,12741755,295337128,23.3,23.5,22.9,23.2,0.0,2702,2005,290.0,1.32,73.3,1700.56,0.922503339989806,2.15,3.49,0.0
2005-09-26,2331,14227763,338281295,23.5,24.3,23.2,23.2,0.0,3425,2005,290.0,1.32,73.3,1700.56,0.922503339989806,2.15,3.49,0.0
2005-09-27,2331,5482550,126176275,23.2,23.3,22.6,22.85,-0.35,1406,2005,285.63,1.3,73.3,1674.905,0.9085862637399597,2.15,3.49,-0.015086206896551633
2005-09-28,2331,3948048,91150210,23.0,23.3,22.85,23.25,0.4,1162,2005,290.63,1.33,73.3,1704.225,0.924491493739784,2.15,3.49,0.017505470459518536
2005-09-29,2331,9417304,224208678,23.25,24.1,23.25,23.95,0.7,2302,2005,299.38,1.37,73.3,1755.535,0.9523256462394764,2.15,3.49,0.0301075268817204
2005-09-30,2331,6878479,164874515,24.4,24.4,23.6,23.9,-0.05,1698,2005,298.75,1.36,73.3,1751.87,0.9503374924894984,2.15,3.49,-0.00208768267223385
2005-10-03,2331,3858664,92382131,23.95,24.15,23.75,23.8,-0.1,1058,2005,297.5,1.36,73.3,1744.54,0.9157408596250004,2.15,3.49,-0.004184100418409953
2005-10-04,2331,10498346,256347665,24.0,24.9,24.0,24.0,0.2,2543,2005,300.0,1.37,73.3,1759.1999999999998,0.923436160966387,2.15,3.49,0.008403361344537785
2005-10-05,2331,21794814,544519942,23.85,25.65,23.7,25.15,1.15,4752,2005,314.38,1.43,73.3,1843.495,0.9676841436793596,2.15,3.49,0.04791666666666661
2005-10-06,2331,25687802,670474626,25.0,26.9,24.7,26.9,1.75,5442,2005,336.25,1.53,73.3,1971.77,1.0350180304164922,2.15,3.49,0.06958250497017893
2005-10-07,2331,18107864,483156969,27.25,27.25,26.05,26.4,-0.5,4105,2005,330.0,1.51,73.3,1935.12,1.0157797770630257,2.15,3.49,-0.01858736059479554
2005-10-11,2331,10784288,272590036,26.4,26.4,24.6,24.6,-1.8,2955,2005,307.5,1.4,73.3,1803.18,0.9465220649905468,2.15,3.49,-0.06818181818181808
2005-10-12,2331,8751130,216883973,24.45,25.15,24.4,24.6,0.0,2562,2005,307.5,1.4,73.3,1803.18,0.9465220649905468,2.15,3.49,0.0
2005-10-13,2331,5863552,140440827,24.6,24.6,23.5,23.75,-0.85,1559,2005,296.88,1.35,73.3,1740.875,0.913817034289654,2.15,3.49,-0.03455284552845534
2005-10-14,2331,5646293,136555179,24.15,24.5,23.9,23.9,0.15,1607,2005,298.75,1.36,73.3,1751.87,0.9195885102956938,2.15,3.49,0.0063157894736841505
2005-10-17,2331,9201452,222128533,24.3,24.7,23.25,23.65,-0.25,2523,2005,295.63,1.35,73.3,1733.5449999999998,0.9099693836189606,2.15,3.49,-0.010460251046025106
2005-10-18,2331,5248203,122478413,24.1,24.1,22.6,23.05,-0.6,1599,2005,288.13,1.31,73.3,1689.565,0.886883479594801,2.15,3.49,-0.025369978858350864
2005-10-19,2331,5468140,120148455,22.8,22.8,21.45,21.5,-1.55,1492,2005,268.75,1.23,73.3,1575.95,0.8272448941990551,2.15,3.49,-0.06724511930585686
2005-10-20,2331,6805280,148821657,21.5,22.25,21.35,22.1,0.6,1754,2005,276.25,1.26,73.3,1619.93,0.8503307982232148,2.15,3.49,0.027906976744186112
2005-10-21,2331,4535027,100172308,21.9,22.4,21.6,21.95,-0.15,1240,2005,274.38,1.25,73.3,1608.935,0.8445593222171749,2.15,3.49,-0.006787330316742178
2005-10-24,2331,3158766,69069033,21.85,22.3,21.35,21.35,-0.6,948,2005,266.88,1.22,73.3,1564.9550000000002,0.8214734181930152,2.15,3.49,-0.027334851936218582
2005-10-25,2331,4709055,102275248,21.95,22.2,21.35,21.45,0.1,1291,2005,268.13,1.22,73.3,1572.285,0.8253210688637085,2.15,3.49,0.00468384074941442
2005-10-26,2331,4283257,88040304,21.45,21.55,20.0,20.0,-1.45,1266,2005,250.0,1.14,73.3,1466.0,0.7695301341386559,2.15,3.49,-0.06759906759906757
2005-10-27,2331,2622522,52602229,20.0,20.45,19.6,20.2,0.2,965,2005,252.5,1.15,73.3,1480.66,0.7772254354800424,2.15,3.49,0.009999999999999964
2005-10-28,2331,2306378,46479108,20.05,20.45,19.8,19.95,-0.25,655,2005,249.38,1.14,73.3,1462.3349999999998,0.7676063088033092,2.15,3.49,-0.012376237623762377
2005-10-31,2331,4677345,95432941,20.4,20.65,20.15,20.5,0.55,1181,2005,256.25,1.17,73.3,1502.65,0.7887683874921223,2.15,3.49,0.027568922305764448
2005-11-01,2331,3353452,70087841,20.9,21.1,20.6,20.8,0.3,1039,2005,260.0,1.13,73.3,1524.64,0.8003113395042022,2.15,3.49,0.014634146341463448
2005-11-02,2331,6031190,131242661,21.0,22.0,20.85,21.95,1.15,1928,2005,59.32,1.19,73.3,1608.935,0.7974634186670185,2.15,3.49,0.05528846153846147
2005-11-03,2331,4140253,90417832,22.1,22.4,21.35,21.35,-0.6,1205,2005,57.7,1.16,73.3,1564.9550000000002,0.7756648741932048,2.15,3.49,-0.027334851936218582
2005-11-04,2331,3698289,80570682,21.5,22.05,21.5,21.7,0.35,1026,2005,58.65,1.18,73.3,1590.61,0.7883806918029294,2.15,3.49,0.01639344262295072
2005-11-07,2331,2656038,56443401,21.8,21.8,21.0,21.0,-0.7,704,2005,56.76,1.14,73.3,1539.3,0.7629490565834801,2.15,3.49,-0.032258064516129004
2005-11-08,2331,1649092,34463313,21.15,21.2,20.6,20.85,-0.15,510,2005,56.35,1.13,73.3,1528.305,0.7574994204650267,2.15,3.49,-0.007142857142857075
2005-11-09,2331,3870057,83482096,20.9,21.95,20.85,21.95,1.1,1225,2005,59.32,1.19,73.3,1608.935,0.7974634186670185,2.15,3.49,0.052757793764987904
2005-11-10,2331,5710633,127242948,22.0,22.6,21.9,21.95,0.0,1787,2005,59.32,1.19,73.3,1608.935,0.7974634186670185,2.15,3.49,0.0
2005-11-11,2331,5636602,124841846,22.3,22.4,21.8,22.0,0.05,1338,2005,59.46,1.2,73.3,1612.6,0.7992799640398364,2.15,3.49,0.0022779043280182557
2005-11-14,2331,2580015,57031278,22.1,22.25,21.9,22.15,0.15,805,2005,59.86,1.21,73.3,1623.5949999999998,0.8047296001582896,2.15,3.49,0.006818181818181754
2005-11-15,2331,4964090,110600501,22.15,22.8,21.9,22.15,0.0,1540,2005,59.86,1.21,73.3,1623.5949999999998,0.8047296001582896,2.15,3.49,0.0
2005-11-16,2331,6253664,135356662,22.2,22.3,21.2,21.25,-0.9,1708,2005,57.43,1.16,73.3,1557.625,0.7720317834475692,2.15,3.49,-0.04063205417607217
2005-11-17,2331,2218624,47418007,21.3,21.6,21.25,21.4,0.15,714,2005,57.84,1.16,73.3,1568.62,0.7774814195660225,2.15,3.49,0.007058823529411698
2005-11-18,2331,5472750,119814110,21.75,22.15,21.6,21.75,0.35,1576,2005,58.78,1.18,73.3,1594.275,0.7901972371757473,2.15,3.49,0.016355140186915956
2005-11-21,2331,3102569,68032501,22.0,22.25,21.55,21.6,-0.15,870,2005,58.38,1.18,73.3,1583.28,0.7847476010572938,2.15,3.49,-0.006896551724137866
2005-11-22,2331,9748710,221692457,21.85,23.1,21.85,23.1,1.5,2429,2005,62.43,1.26,73.3,1693.23,0.8392439622418282,2.15,3.49,0.06944444444444443
2005-11-23,2331,12967282,304846048,23.9,24.0,22.65,23.0,-0.1,3212,2005,62.16,1.25,73.3,1685.9,0.8356108714961925,2.15,3.49,-0.004329004329004391
2005-11-24,2331,12595028,296597167,23.0,24.3,22.7,23.45,0.45,3185,2005,63.38,1.28,73.3,1718.885,0.8519597798515528,2.15,3.49,0.019565217391304318
2005-11-25,2331,14422384,344906517,23.9,24.3,23.5,23.5,0.05,3261,2005,63.51,1.28,73.3,1722.55,0.8537763252243706,2.15,3.49,0.0021321961620469386
2005-11-28,2331,9307565,221009673,23.9,24.15,23.4,23.4,-0.1,2378,2005,63.24,1.27,73.3,1715.2199999999998,0.8501432344787349,2.15,3.49,-0.004255319148936231
2005-11-29,2331,7803452,181225887,23.3,23.8,22.7,22.7,-0.7,2119,2005,61.35,1.24,73.3,1663.91,0.8247115992592856,2.15,3.49,-0.029914529914529885
2005-11-30,2331,4922869,112340957,23.0,23.0,22.6,23.0,0.3,1545,2005,62.16,1.25,73.3,1685.9,0.8356108714961925,2.15,3.49,0.013215859030837036
2005-12-01,2331,10499610,247794666,23.1,23.95,23.1,23.55,0.55,3022,2005,63.65,1.28,73.3,1726.215,0.8555928705971885,2.15,3.49,0.0239130434782609
2005-12-02,2331,7841007,186372176,24.0,24.25,23.1,23.25,-0.3,2077,2005,62.84,1.26,73.3,1704.225,0.7915002057443067,2.15,3.49,-0.012738853503184744
2005-12-05,2331,5648039,133646690,23.75,23.9,23.35,23.85,0.6,1563,2005,64.46,1.3,73.3,1748.205,0.8119260175054501,2.15,3.49,0.025806451612903288
2005-12-06,2331,13447928,327792130,23.8,24.8,23.75,24.25,0.4,3356,2005,65.54,1.32,73.3,1777.525,0.8255432253462124,2.15,3.49,0.016771488469601616
2005-12-07,2331,9455393,231416780,24.5,24.95,24.0,24.2,-0.05,2465,2005,65.41,1.32,73.3,1773.86,0.8238410743661171,2.15,3.49,-0.002061855670103122
2005-12-08,2331,4749423,113655784,24.3,24.5,23.5,23.6,-0.6,1424,2005,63.78,1.28,73.3,1729.88,0.8034152626049738,2.15,3.49,-0.02479338842975198
2005-12-09,2331,6440009,154480911,23.8,24.35,23.7,24.35,0.75,1516,2005,65.81,1.32,73.3,1784.855,0.828947527306403,2.15,3.49,0.03177966101694915
2005-12-12,2331,15080258,378927366,24.95,25.45,24.75,25.05,0.7,3618,2005,67.7,1.36,73.3,1836.165,0.8527776410277369,2.15,3.49,0.028747433264887032
2005-12-13,2331,15280597,388144131,25.05,25.75,24.8,25.45,0.4,3297,2005,68.78,1.38,73.3,1865.485,0.8663948488684992,2.15,3.49,0.015968063872255432
2005-12-14,2331,14357767,372816514,25.75,26.45,25.55,25.6,0.15,3323,2005,69.19,1.39,73.3,1876.48,0.871501301808785,2.15,3.49,0.005893909626719141
2005-12-15,2331,7956440,204349549,25.6,26.0,25.25,25.7,0.1,1925,2005,69.46,1.4,73.3,1883.81,0.8749056037689756,2.15,3.49,0.0039062499999999167
2005-12-16,2331,9248113,239153417,25.9,26.4,25.2,25.3,-0.4,2472,2005,68.38,1.38,73.3,1854.49,0.8612883959282134,2.15,3.49,-0.015564202334630295
2005-12-19,2331,7577366,192444904,25.3,25.7,24.9,25.45,0.15,1871,2005,68.78,1.38,73.3,1865.485,0.8663948488684992,2.15,3.49,0.0059288537549406556
2005-12-20,2331,3067988,77627780,25.3,25.65,25.1,25.1,-0.35,1004,2005,67.84,1.37,73.3,1839.83,0.8544797920078322,2.15,3.49,-0.013752455795677717
2005-12-21,2331,4972062,127138851,25.25,25.9,25.25,25.5,0.4,1408,2005,68.92,1.39,73.3,1869.15,0.8680969998485945,2.15,3.49,0.015936254980079625
2005-12-22,2331,4917300,125478418,25.75,25.8,25.1,25.15,-0.35,1166,2005,67.97,1.37,73.3,1843.495,0.8561819429879275,2.15,3.49,-0.013725490196078487
2005-12-23,2331,5673576,144352868,25.4,25.65,25.15,25.45,0.3,1412,2005,68.78,1.38,73.3,1865.485,0.8663948488684992,2.15,3.49,0.011928429423459274
2005-12-26,2331,4481955,113803352,25.75,25.75,25.15,25.4,-0.05,1260,2005,68.65,1.38,73.3,1861.82,0.864692697888404,2.15,3.49,-0.0019646365422397137
2005-12-27,2331,16168565,421694301,25.7,26.4,25.7,26.1,0.7,3813,2005,70.54,1.42,73.3,1913.13,0.8885228116097379,2.15,3.49,0.02755905511811035
2005-12-28,2331,6780548,177324595,26.1,26.5,25.8,25.8,-0.3,2037,2005,69.73,1.4,73.3,1891.14,0.8783099057291662,2.15,3.49,-0.011494252873563244
2005-12-29,2331,12596394,330282122,26.0,26.65,25.7,25.95,0.15,3117,2005,70.14,1.41,73.3,1902.135,0.883416358669452,2.15,3.49,0.005813953488372037
2005-12-30,2331,7044829,182545523,26.25,26.3,25.5,25.5,-0.45,1558,2005,68.92,1.39,73.3,1869.15,0.8680969998485945,2.15,3.49,-0.01734104046242772
2006-01-02,2331,9079539,219503943,25.0,25.1,23.75,23.8,-1.7,2251,2006,64.32,1.29,126.0,2998.8,1.289232867751225,-4.32,-7.02,-0.06666666666666664
2006-01-03,2331,5667986,137370395,23.9,24.6,23.85,24.4,0.6,1677,2006,65.95,1.33,126.0,3074.4,1.32173453668613,-4.32,-7.02,0.025210084033613356
2006-01-04,2331,4572824,111056344,24.6,24.75,23.65,23.85,-0.55,1498,2006,64.46,1.3,126.0,3005.1000000000004,1.2919413401624673,-4.32,-7.02,-0.022540983606557263
2006-01-05,2331,9211701,226600221,24.05,25.0,24.0,24.75,0.9,2358,2006,66.89,1.35,126.0,3118.5,1.3406938435648244,-4.32,-7.02,0.03773584905660371
2006-01-06,2331,7010068,176079258,25.0,25.6,24.7,24.8,0.05,1939,2006,67.03,1.35,126.0,3124.8,1.3434023159760664,-4.32,-7.02,0.002020202020202049
2006-01-09,2331,2887710,71811277,25.25,25.25,24.5,24.6,-0.2,987,2006,66.49,1.34,126.0,3099.6000000000004,1.3325684263310982,-4.32,-7.02,-0.008064516129032228
2006-01-10,2331,4017381,99455975,24.6,25.05,24.3,24.65,0.05,1346,2006,66.62,1.34,126.0,3105.9,1.3352768987423402,-4.32,-7.02,0.0020325203252031365
2006-01-11,2331,3504565,86744075,24.75,25.15,24.5,24.55,-0.1,1114,2006,66.35,1.34,126.0,3093.3,1.329859953919856,-4.32,-7.02,-0.004056795131845756
2006-01-12,2331,4178638,100775999,24.7,24.85,23.4,23.4,-1.15,1362,2006,63.24,1.27,126.0,2948.4,1.2675650884612883,-4.32,-7.02,-0.04684317718940945
2006-01-13,2331,3110424,71700777,23.2,23.35,22.8,23.0,-0.4,961,2006,62.16,1.25,126.0,2898.0,1.245897309171352,-4.32,-7.02,-0.017094017094017033
2006-01-16,2331,2191302,50645756,23.05,23.35,23.0,23.05,0.05,676,2006,62.3,1.25,126.0,2904.3,1.248605781582594,-4.32,-7.02,0.0021739130434782917
2006-01-17,2331,3892343,89730663,23.05,23.2,22.8,23.0,-0.05,916,2006,62.16,1.25,126.0,2898.0,1.245897309171352,-4.32,-7.02,-0.0021691973969631545
2006-01-18,2331,4122865,91290179,22.8,22.8,21.45,21.7,-1.3,1113,2006,58.65,1.18,126.0,2734.2,1.1754770264790582,-4.32,-7.02,-0.05652173913043481
2006-01-19,2331,3946299,85832755,21.7,22.3,21.5,21.75,0.05,1059,2006,58.78,1.18,126.0,2740.5,1.1781854988903002,-4.32,-7.02,0.002304147465437821
2006-01-20,2331,4642716,101517693,22.0,22.15,21.55,21.8,0.05,1029,2006,58.92,1.19,126.0,2746.8,1.1808939713015425,-4.32,-7.02,0.002298850574712676
2006-01-23,2331,2510084,52645078,21.0,21.4,20.7,20.75,-1.05,709,2006,56.08,1.13,126.0,2614.5,1.1240160506654588,-4.32,-7.02,-0.04816513761467893
2006-01-24,2331,3023016,65210974,20.9,22.0,20.9,21.95,1.2,923,2006,59.32,1.19,126.0,2765.7,1.1890193885352685,-4.32,-7.02,0.057831325301204786
2006-01-25,2331,2887409,63498332,22.15,22.3,21.8,22.0,0.05,866,2006,59.46,1.2,126.0,2772.0,1.1917278609465105,-4.32,-7.02,0.0022779043280182557
2006-02-03,2331,1778228,39059917,22.35,22.35,21.6,21.95,-0.05,585,2006,59.32,1.19,126.0,2765.7,0.9482240589989624,-4.32,-7.02,-0.002272727272727305
2006-02-06,2331,1512980,32650407,21.9,21.9,21.3,21.85,-0.1,522,2006,59.05,1.19,126.0,2753.1000000000004,0.943904131623113,-4.32,-7.02,-0.004555808656036349
2006-02-07,2331,11180503,251963755,21.8,23.2,21.65,22.95,1.1,2617,2006,62.03,1.25,126.0,2891.7,0.9914233327574572,-4.32,-7.02,0.05034324942791752
2006-02-08,2331,3471431,78109810,22.95,22.95,22.2,22.35,-0.6,1116,2006,60.41,1.22,126.0,2816.1000000000004,0.9655037685023604,-4.32,-7.02,-0.02614379084967311
2006-02-09,2331,4056976,91448262,22.5,22.8,22.25,22.25,-0.1,923,2006,60.14,1.21,126.0,2803.5,0.9611838411265108,-4.32,-7.02,-0.004474272930648833
2006-02-10,2331,2995646,66650672,22.7,22.7,22.05,22.25,0.0,869,2006,60.14,1.21,126.0,2803.5,0.9611838411265108,-4.32,-7.02,0.0
