date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2005-09-02,2536,5308540,116142219,21.5,22.8,21.35,21.7,0.35,940,2005,7.86,1.04,28.3,614.11,1.8971162510800657,8.36,13.62,
2005-09-05,2536,3775000,87002700,22.5,23.2,22.5,23.2,1.5,497,2005,8.41,1.11,28.3,656.56,2.028253319127075,8.36,13.62,0.06912442396313365
2005-09-06,2536,8864995,210133293,23.5,23.95,23.2,23.2,0.0,1169,2005,8.41,1.11,28.3,656.56,2.028253319127075,8.36,13.62,0.0
2005-09-07,2536,976000,22663950,23.45,23.45,23.0,23.0,-0.2,368,2005,8.33,1.1,28.3,650.9,2.010768376720807,8.36,13.62,-0.008620689655172384
2005-09-08,2536,518000,11904150,22.8,23.6,22.6,22.8,-0.2,174,2005,8.26,1.09,28.3,645.24,1.9932834343145396,8.36,13.62,-0.008695652173913012
2005-09-09,2536,1288500,29594889,22.8,23.2,22.7,23.2,0.4,322,2005,8.41,1.11,28.3,656.56,2.028253319127075,8.36,13.62,0.017543859649122744
2005-09-12,2536,708526,16222288,23.5,23.5,22.5,22.6,-0.6,242,2005,8.19,1.08,28.3,639.58,1.9757984919082716,8.36,13.62,-0.02586206896551715
2005-09-13,2536,942522,21209233,22.6,22.9,22.1,22.3,-0.3,413,2005,8.08,1.07,28.3,631.09,1.9495710782988696,8.36,13.62,-0.013274336283185872
2005-09-14,2536,508000,11157100,22.3,22.3,21.8,21.8,-0.5,202,2005,7.9,1.05,28.3,616.94,1.9058587222832,8.36,13.62,-0.02242152466367713
2005-09-15,2536,919010,19825616,21.8,21.8,21.35,21.35,-0.45,334,2005,7.74,1.02,28.3,604.205,1.866517601869097,8.36,13.62,-0.020642201834862352
2005-09-16,2536,538500,11663019,21.5,22.0,21.4,21.45,0.1,219,2005,7.77,1.03,28.3,607.035,1.875260073072231,8.36,13.62,0.00468384074941442
2005-09-19,2536,349500,7556219,21.6,21.75,21.6,21.6,0.15,167,2005,7.83,1.04,28.3,611.2800000000001,1.888373779876932,8.36,13.62,0.006993006993007093
2005-09-20,2536,329600,7165841,21.6,21.9,21.6,21.9,0.3,179,2005,7.93,1.05,28.3,619.77,1.9146011934863336,8.36,13.62,0.013888888888888756
2005-09-21,2536,1056000,22818200,21.95,21.95,21.5,21.6,-0.3,453,2005,7.83,1.04,28.3,611.2800000000001,1.888373779876932,8.36,13.62,-0.013698630136986172
2005-09-22,2536,2103600,44314592,21.35,21.5,20.8,20.95,-0.65,781,2005,7.59,1.01,28.3,592.885,1.8315477170565613,8.36,13.62,-0.030092592592592688
2005-09-23,2536,3212000,65750600,20.95,21.0,20.1,20.1,-0.85,808,2005,7.28,0.96,28.3,568.83,1.7572367118299228,8.36,13.62,-0.040572792362768395
2005-09-26,2536,2009417,38574582,20.2,20.2,18.7,19.3,-0.8,652,2005,6.99,0.93,28.3,546.19,1.6872969422048516,8.36,13.62,-0.039800995024875656
2005-09-27,2536,916032,17467664,19.1,19.3,18.9,19.15,-0.15,433,2005,6.94,0.92,28.3,541.9449999999999,1.67418323540015,8.36,13.62,-0.007772020725388711
2005-09-28,2536,752000,14590600,19.45,19.8,19.1,19.15,0.0,267,2005,6.94,0.92,28.3,541.9449999999999,1.67418323540015,8.36,13.62,0.0
2005-09-29,2536,1146000,21974850,19.15,19.45,19.1,19.15,0.0,349,2005,6.94,0.92,28.3,541.9449999999999,1.67418323540015,8.36,13.62,0.0
2005-09-30,2536,1409230,27644030,19.15,20.0,19.15,19.7,0.55,416,2005,7.14,0.95,28.3,557.51,1.722266827017387,8.36,13.62,0.028720626631853825
2005-10-03,2536,782000,15340900,19.7,19.9,19.45,19.6,-0.1,265,2005,7.1,0.94,28.3,554.6800000000001,1.4194197544701694,8.36,13.62,-0.0050761421319795875
2005-10-04,2536,1359385,25928107,19.2,19.4,18.85,18.9,-0.7,429,2005,6.85,0.91,28.3,534.87,1.3687261918105202,8.36,13.62,-0.03571428571428586
2005-10-05,2536,3086500,57757247,19.0,19.0,18.5,18.7,-0.2,564,2005,6.78,0.9,28.3,529.21,1.3542423167649065,8.36,13.62,-0.010582010582010545
2005-10-06,2536,4062000,75888200,18.8,19.05,17.9,18.1,-0.6,1061,2005,6.56,0.87,28.3,512.23,1.3107906916280645,8.36,13.62,-0.03208556149732609
2005-10-07,2536,10067016,179345888,18.0,18.25,17.4,17.6,-0.5,1933,2005,6.38,0.84,28.3,498.08,1.2745810040140293,8.36,13.62,-0.027624309392265192
2005-10-11,2536,9997936,180236638,17.7,18.35,17.65,18.1,0.5,2419,2005,6.56,0.87,28.3,512.23,1.3107906916280645,8.36,13.62,0.028409090909090908
2005-10-12,2536,7511440,137311970,18.3,18.75,17.85,17.85,-0.25,1968,2005,6.47,0.86,28.3,505.155,1.2926858478210468,8.36,13.62,-0.013812154696132596
2005-10-13,2536,2857000,50703200,17.85,18.25,17.45,17.5,-0.35,714,2005,6.34,0.84,28.3,495.25,1.2673390664912223,8.36,13.62,-0.01960784313725498
2005-10-14,2536,6746500,123685703,17.9,18.7,17.65,18.7,1.2,1808,2005,6.78,0.9,28.3,529.21,1.3542423167649065,8.36,13.62,0.06857142857142853
2005-10-17,2536,16902968,330891604,19.25,20.0,19.1,19.35,0.65,3094,2005,7.01,0.93,28.3,547.605,1.4013149106631515,8.36,13.62,0.03475935828877017
2005-10-18,2536,4598898,87625836,19.95,19.95,18.65,18.8,-0.55,1277,2005,6.81,0.9,28.3,532.0400000000001,1.3614842542877137,8.36,13.62,-0.028423772609819157
2005-10-19,2536,4491026,80360336,18.7,18.75,17.5,17.75,-1.05,1071,2005,6.43,0.85,28.3,502.325,1.2854439102982398,8.36,13.62,-0.05585106382978727
2005-10-20,2536,6613050,112444733,17.9,18.2,16.55,16.8,-0.95,1541,2005,6.09,0.81,28.3,475.44000000000005,1.2166455038315738,8.36,13.62,-0.053521126760563344
2005-10-21,2536,4003000,66580650,16.8,17.0,16.2,16.6,-0.2,1039,2005,6.01,0.8,28.3,469.78,1.2021616287859596,8.36,13.62,-0.011904761904761862
2005-10-24,2536,5985000,97857950,16.65,16.85,15.7,16.3,-0.3,1547,2005,5.91,0.78,28.3,461.29,1.1804358162175386,8.36,13.62,-0.018072289156626547
2005-10-25,2536,3612000,57932900,16.7,16.7,15.75,15.75,-0.55,757,2005,5.71,0.76,28.3,445.725,1.1406051598421,8.36,13.62,-0.0337423312883436
2005-10-26,2536,5495100,87395815,15.75,16.35,15.3,15.6,-0.15,1491,2005,5.65,0.75,28.3,441.48,1.1297422535578896,8.36,13.62,-0.009523809523809547
2005-10-27,2536,8869000,141698750,15.6,16.3,15.5,16.1,0.5,1493,2005,5.83,0.77,28.3,455.63000000000005,1.1659519411719248,8.36,13.62,0.032051282051282166
2005-10-28,2536,4631001,74898666,16.0,16.3,15.95,16.1,0.0,1359,2005,5.83,0.73,28.3,455.63000000000005,1.1659519411719248,8.36,13.62,0.0
