date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2022-01-14,2756,521000,65926000,139.0,139.0,118.5,121.5,42.7,382,2022,19.92,7.67,2.05,249.075,3.0476762653836835,0,0,
2022-01-17,2756,252000,28910000,121.5,121.5,112.5,112.5,-9.0,208,2022,18.44,7.1,2.05,230.625,2.821922467947855,0,0,-0.07407407407407407
2022-01-18,2756,109000,12464500,112.0,116.5,112.0,113.0,0.5,107,2022,18.52,7.13,2.05,231.65,2.834464345583179,0,0,0.0044444444444444444
2022-01-19,2756,81000,9313000,112.5,116.5,112.0,115.5,2.5,58,2022,18.93,7.29,2.05,236.775,2.897173733759798,0,0,0.022123893805309734
2022-01-20,2756,177000,21392500,115.5,125.0,115.5,125.0,9.5,159,2022,20.49,7.89,2.05,256.25,3.13546940883095,0,0,0.08225108225108226
2022-01-21,2756,131000,15620000,126.0,127.0,117.0,119.0,-6.0,113,2022,19.51,7.51,2.05,243.95,2.9849668772070648,0,0,-0.048
2022-01-24,2756,96000,10814000,116.5,117.0,109.0,112.5,-6.5,88,2022,18.44,7.1,2.05,230.625,2.821922467947855,0,0,-0.0546218487394958
2022-01-25,2756,74000,8020000,112.5,112.5,106.0,107.0,-5.5,72,2022,17.54,6.75,2.05,219.35,2.6839618139592933,0,0,-0.04888888888888889
2022-01-26,2756,47000,4815000,103.5,105.5,100.5,105.0,-2.0,47,2022,17.21,6.62,2.05,215.25,2.6337943034179983,0,0,-0.018691588785046728
2022-02-07,2756,51000,5145400,103.5,103.5,99.1,101.0,-4.0,38,2022,16.56,6.37,2.05,207.05,2.475700352373289,0,0,-0.0380952380952381
2022-02-08,2756,32000,3213000,101.0,102.0,100.0,101.0,0.0,31,2022,16.56,6.37,2.05,207.05,2.475700352373289,0,0,0.0
2022-02-09,2756,27000,2723000,101.0,101.5,100.0,101.5,0.5,25,2022,16.64,6.4,2.05,208.075,2.48795629471177,0,0,0.0049504950495049506
2022-02-10,2756,30000,3018500,101.5,101.5,100.0,101.0,-0.5,26,2022,16.56,6.37,2.05,207.05,2.475700352373289,0,0,-0.0049261083743842365
2022-02-11,2756,32000,3262900,99.9,104.5,99.9,103.5,2.5,31,2022,16.97,6.53,2.05,212.175,2.5369800640656965,0,0,0.024752475247524754
2022-02-14,2756,31000,3169000,104.5,104.5,101.0,101.5,-2.0,31,2022,16.64,6.4,2.05,208.075,2.48795629471177,0,0,-0.01932367149758454
2022-02-15,2756,25000,2560500,102.0,103.0,101.5,102.5,1.0,24,2022,16.8,6.47,2.05,210.125,2.5124681793887333,0,0,0.009852216748768473
2022-02-16,2756,32000,3312000,103.5,104.0,103.0,104.0,1.5,32,2022,17.05,6.56,2.05,213.2,2.549236006404178,0,0,0.014634146341463415
2022-02-17,2756,93000,10393500,104.0,114.0,104.0,114.0,10.0,89,2022,18.69,7.19,2.05,233.7,2.794354853173811,0,0,0.09615384615384616
2022-02-18,2756,94000,10726000,111.0,119.5,108.5,116.0,2.0,90,2022,19.02,7.32,2.05,237.8,2.8433786225277373,0,0,0.017543859649122806
