date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-08-01,2221,1179000,64868200,69.5,69.5,49.3,51.0,29.0,872,2007,17.83,2.83,4.24,216.24,2.6270966111620018,0,0,
2007-08-02,2221,938000,42644400,51.0,52.0,41.9,45.0,-6.0,634,2007,15.73,2.5,4.24,190.8,2.250687415142125,0,0,-0.11764705882352941
2007-08-03,2221,549000,26047050,47.0,49.95,45.0,47.2,2.2,380,2007,16.5,2.62,4.24,200.128,2.360721022104629,0,0,0.048888888888888954
2007-08-06,2221,231000,10284450,45.0,45.0,43.05,44.6,-2.6,153,2007,15.59,2.48,4.24,189.104,2.230681304785306,0,0,-0.05508474576271189
2007-08-07,2221,274000,12224900,45.25,46.3,44.0,44.0,-0.6,178,2007,15.38,2.44,4.24,186.56,2.2006721392500777,0,0,-0.01345291479820631
2007-08-08,2221,223000,9824550,44.0,44.7,43.8,43.9,-0.1,149,2007,15.35,2.44,4.24,186.136,2.195670611660873,0,0,-0.002272727272727305
2007-08-09,2221,413000,17712600,44.0,44.0,42.6,43.0,-0.9,223,2007,15.03,2.39,4.24,182.32,2.1506568633580305,0,0,-0.020501138952163978
2007-08-10,2221,485000,21395100,42.0,45.0,42.0,45.0,2.0,292,2007,15.73,2.5,4.24,190.8,2.250687415142125,0,0,0.046511627906976744
2007-08-13,2221,216000,9602800,45.1,45.6,43.8,44.2,-0.8,137,2007,15.45,2.45,4.24,187.408,2.2106751944284877,0,0,-0.017777777777777715
2007-08-14,2221,88000,3862400,44.2,44.25,43.2,43.4,-0.8,61,2007,15.17,2.41,4.24,184.016,2.1706629737148493,0,0,-0.018099547511312312
2007-08-15,2221,247000,10244500,43.0,43.0,40.4,40.4,-3.0,143,2007,14.13,2.24,4.24,171.296,2.0206171460387075,0,0,-0.06912442396313365
2007-08-16,2221,150000,5733100,38.3,39.0,37.8,38.1,-2.3,108,2007,13.32,2.12,4.24,161.544,1.905582011486999,0,0,-0.05693069306930686
2007-08-17,2221,179000,6483700,38.1,38.1,35.45,35.6,-2.5,115,2007,12.45,1.98,4.24,150.94400000000002,1.7805438217568812,0,0,-0.06561679790026247
