date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2010-04-28,3623,6200000,376783300,51.0,68.0,51.0,68.0,33.0,3495,2010,89.47,5.91,5.72,388.96,4.689361168578772,0,0,
2010-04-29,3623,4021000,293427900,69.5,78.0,68.0,76.0,8.0,2637,2010,100.0,6.61,5.72,434.72,5.241050717823334,0,0,0.11764705882352941
2010-04-30,3623,2966000,218754800,78.0,80.0,68.3,68.4,-7.6,2180,2010,90.0,5.95,5.72,391.248,4.716945646041,0,0,-0.09999999999999992
2010-05-03,3623,1954000,123290500,68.0,68.0,60.1,63.5,-4.9,1435,2010,83.55,5.52,5.72,363.22,4.16817762436138,0,0,-0.07163742690058487
2010-05-04,3623,1149000,71252200,64.0,65.8,60.1,60.1,-3.4,869,2010,79.08,5.23,5.72,343.772,3.944999609828646,0,0,-0.05354330708661415
2010-05-05,3623,768000,43207100,56.3,58.0,55.9,55.9,-4.2,586,2010,64.25,4.86,5.72,319.748,3.669309121288208,0,0,-0.06988352745424298
2010-05-06,3623,452000,23756100,53.8,53.9,52.0,52.0,-3.9,344,2010,59.77,4.52,5.72,297.44,3.4133108105006587,0,0,-0.06976744186046509
2010-05-07,3623,2239000,113101000,48.4,55.6,48.4,55.6,3.6,1211,2010,63.91,4.83,5.72,318.032,3.64961694353532,0,0,0.06923076923076926
2010-05-10,3623,2270000,129746000,55.6,59.2,54.0,59.2,3.6,1451,2010,68.05,5.15,5.72,338.624,3.8859230765699806,0,0,0.06474820143884895
2010-05-11,3623,2017000,118443700,61.5,61.5,55.4,56.0,-3.2,1298,2010,64.37,4.87,5.72,320.32,3.675873180539171,0,0,-0.0540540540540541
2010-05-12,3623,692000,38311600,57.0,57.5,54.1,54.3,-1.7,514,2010,62.41,4.72,5.72,310.59599999999995,3.5642841732728026,0,0,-0.03035714285714291
2010-05-13,3623,835000,45340800,55.2,55.6,53.1,53.2,-1.1,604,2010,61.15,4.63,5.72,304.30400000000003,3.492079521512213,0,0,-0.020257826887661038
2010-05-14,3623,943000,51667200,52.1,56.9,52.1,56.9,3.7,657,2010,65.4,4.95,5.72,325.468,3.734949713797836,0,0,0.06954887218045104
