date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,4205,29,527,18.1,18.3,18.1,18.3,0.2,13,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,
2007-01-03,4205,18,329,18.3,18.3,18.2,18.2,-0.1,6,2007,9.53,1.28,6.01,109.382,1.1540644736536687,0,0,-0.005464480874317017
2007-01-04,4205,33,601,18.2,18.25,18.0,18.2,0.0,16,2007,9.53,1.28,6.01,109.382,1.1540644736536687,0,0,0.0
2007-01-05,4205,50,918,18.3,18.4,18.1,18.2,0.0,22,2007,9.53,1.28,6.01,109.382,1.1540644736536687,0,0,0.0
2007-01-08,4205,3,63,18.2,18.2,18.1,18.1,-0.1,4,2007,9.48,1.27,6.01,108.781,1.147723460062165,0,0,-0.005494505494505378
2007-01-09,4205,66,1212,18.1,18.3,18.1,18.3,0.2,25,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,0.011049723756906037
2007-01-10,4205,69,1275,18.5,18.6,18.3,18.5,0.2,25,2007,9.69,1.3,6.01,111.185,1.1730875144281798,0,0,0.01092896174863384
2007-01-11,4205,64,1166,18.6,18.6,18.15,18.3,-0.2,16,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,-0.010810810810810773
2007-01-12,4205,14,256,18.3,18.3,18.2,18.3,0.0,12,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,0.0
2007-01-15,4205,11,202,18.5,18.5,18.3,18.5,0.2,9,2007,9.69,1.3,6.01,111.185,1.1730875144281798,0,0,0.01092896174863384
2007-01-16,4205,3,55,18.5,18.5,18.3,18.3,-0.2,2,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,-0.010810810810810773
2007-01-17,4205,10,183,18.3,18.3,18.3,18.3,0.0,6,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,0.0
2007-01-18,4205,24,439,18.3,18.3,18.3,18.3,0.0,14,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,0.0
2007-01-19,4205,28,518,18.5,18.6,18.4,18.5,0.2,13,2007,9.69,1.3,6.01,111.185,1.1730875144281798,0,0,0.01092896174863384
2007-01-22,4205,30,555,18.5,18.6,18.45,18.6,0.1,13,2007,9.74,1.3,6.01,111.786,1.1794285280196837,0,0,0.005405405405405482
2007-01-23,4205,31,576,18.5,18.6,18.5,18.6,0.0,12,2007,9.74,1.3,6.01,111.786,1.1794285280196837,0,0,0.0
2007-01-24,4205,8,149,18.7,18.7,18.6,18.6,0.0,4,2007,9.74,1.3,6.01,111.786,1.1794285280196837,0,0,0.0
2007-01-25,4205,46,845,18.6,18.7,18.5,18.6,0.0,15,2007,9.74,1.3,6.01,111.786,1.1794285280196837,0,0,0.0
2007-01-26,4205,10,186,18.7,18.7,18.5,18.5,-0.1,6,2007,9.69,1.3,6.01,111.185,1.1730875144281798,0,0,-0.005376344086021581
2007-01-29,4205,10,187,18.45,18.45,18.4,18.4,-0.1,9,2007,9.63,1.29,6.01,110.584,1.1667465008366762,0,0,-0.005405405405405482
2007-01-30,4205,6,111,18.4,18.45,18.4,18.4,0.0,6,2007,9.63,1.29,6.01,110.584,1.1667465008366762,0,0,0.0
2007-01-31,4205,6,110,18.35,18.35,18.3,18.3,-0.1,4,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,-0.005434782608695537
2007-02-01,4205,5,92,18.3,18.3,18.3,18.3,0.0,2,2007,9.58,1.28,6.01,109.983,1.1604054872451726,0,0,0.0
2007-02-02,4205,15,279,18.5,18.6,18.5,18.6,0.3,9,2007,9.74,1.3,6.01,111.786,1.1794023964491112,0,0,0.01639344262295086
2007-02-05,4205,40,745,18.7,18.9,18.3,18.3,-0.3,13,2007,9.58,1.28,6.01,109.983,1.1603797771515447,0,0,-0.016129032258064554
2007-02-06,4205,29,543,18.6,18.75,18.6,18.6,0.3,9,2007,9.74,1.3,6.01,111.786,1.1794023964491112,0,0,0.01639344262295086
2007-02-07,4205,0,2,18.6,18.75,18.6,18.6,0.0,1,2007,9.74,1.3,6.01,111.786,1.1794023964491112,0,0,0.0
2007-02-08,4205,20,371,18.6,18.6,18.4,18.5,-0.1,10,2007,9.69,1.3,6.01,111.185,1.1730615233499222,0,0,-0.005376344086021581
2007-02-09,4205,5,93,18.6,18.6,18.5,18.5,0.0,3,2007,9.69,1.3,6.01,111.185,1.1730615233499222,0,0,0.0
2007-02-12,4205,42,789,18.6,18.7,18.6,18.7,0.2,13,2007,9.79,1.31,6.01,112.387,1.1857432695482997,0,0,0.010810810810810773
2007-02-13,4205,10,186,18.6,18.6,18.6,18.6,-0.1,4,2007,9.74,1.3,6.01,111.786,1.1794023964491112,0,0,-0.005347593582887587
2007-02-14,4205,16,298,18.5,18.7,18.5,18.7,0.1,7,2007,9.79,1.31,6.01,112.387,1.1857432695482997,0,0,0.0053763440860213904
2007-02-26,4205,11,206,18.7,18.7,18.7,18.7,0.0,6,2007,9.79,1.31,6.01,112.387,1.1857432695482997,0,0,0.0
2007-02-27,4205,8,150,18.7,18.8,18.7,18.8,0.1,5,2007,9.84,1.32,6.01,112.988,1.1920841426474886,0,0,0.0053475935828877766
2007-03-01,4205,19,357,18.7,18.8,18.7,18.8,0.0,9,2007,9.84,1.32,6.01,112.988,1.1920841426474886,0,0,0.0
2007-03-02,4205,21,385,18.8,18.8,18.7,18.7,-0.1,9,2007,9.79,1.31,6.01,112.387,1.18233032281141,0,0,-0.005319148936170288
2007-03-05,4205,63,1168,18.6,18.7,18.2,18.3,-0.3,20,2007,9.58,1.28,6.01,109.983,1.157039834622931,0,0,-0.021390374331550728
2007-03-06,4205,20,369,18.3,18.5,18.3,18.5,0.2,7,2007,9.69,1.3,6.01,111.185,1.1696850787171704,0,0,0.01092896174863384
2007-03-07,4205,4,74,18.5,18.55,18.5,18.55,0.05,5,2007,9.71,1.3,6.01,111.4855,1.1728463897407304,0,0,0.002702702702702741
2007-03-08,4205,5,93,18.5,18.5,18.5,18.5,-0.05,3,2007,9.69,1.3,6.01,111.185,1.1696850787171704,0,0,-0.0026954177897574507
2007-03-09,4205,5,96,18.6,18.6,18.6,18.6,0.1,6,2007,9.74,1.3,6.01,111.786,1.1760077007642904,0,0,0.005405405405405482
2007-03-12,4205,7,132,18.8,18.8,18.7,18.7,0.1,3,2007,9.79,1.31,6.01,112.387,1.18233032281141,0,0,0.0053763440860213904
2007-03-13,4205,1,11,18.8,18.8,18.7,18.7,0.0,3,2007,9.79,1.31,6.01,112.387,1.18233032281141,0,0,0.0
2007-03-14,4205,9,167,18.7,18.7,18.5,18.6,-0.1,5,2007,9.74,1.3,6.01,111.786,1.1760077007642904,0,0,-0.005347593582887587
2007-03-15,4205,31,584,18.8,18.8,18.7,18.8,0.2,18,2007,9.84,1.32,6.01,112.988,1.18865294485853,0,0,0.010752688172042972
2007-03-16,4205,7,131,18.65,18.75,18.65,18.75,-0.05,4,2007,9.82,1.31,6.01,112.6875,1.18549163383497,0,0,-0.002659574468085144
2007-03-19,4205,30,565,18.75,18.9,18.7,18.85,0.1,12,2007,9.87,1.32,6.01,113.2885,1.19181425588209,0,0,0.0053333333333334095
2007-03-20,4205,13,245,18.8,19.0,18.8,19.0,0.15,7,2007,9.95,1.33,6.01,114.19,1.2012981889527696,0,0,0.007957559681697536
2007-03-21,4205,33,629,19.0,19.0,18.9,18.9,-0.1,13,2007,9.9,1.33,6.01,113.58899999999998,1.1949755669056497,0,0,-0.005263157894736917
2007-03-22,4205,4,76,19.0,19.0,18.8,18.8,-0.1,4,2007,9.84,1.32,6.01,112.988,1.18865294485853,0,0,-0.005291005291005179
2007-03-23,4205,17,322,18.8,19.0,18.8,18.95,0.15,8,2007,9.92,1.33,6.01,113.8895,1.19813687792921,0,0,0.007978723404255244
2007-03-26,4205,33,627,18.9,19.1,18.8,19.1,0.15,21,2007,10.0,1.34,6.01,114.791,1.2076208109998896,0,0,0.007915567282322013
2007-03-27,4205,31,594,19.1,19.1,19.0,19.0,-0.1,18,2007,9.95,1.33,6.01,114.19,1.2012981889527696,0,0,-0.005235602094240912
2007-03-28,4205,21,399,19.0,19.0,19.0,19.0,0.0,18,2007,9.95,1.33,6.01,114.19,1.2012981889527696,0,0,0.0
2007-03-29,4205,20,384,19.0,19.2,19.0,19.0,0.0,14,2007,9.95,1.33,6.01,114.19,1.2012981889527696,0,0,0.0
