date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2011-08-25,3669,1035360,41109651,40.5,41.3,38.8,39.2,0.0,546,2011,7.4,1.68,9.82,384.944,2.310965535789757,5.9,8.09,
2011-08-26,3669,1017885,39287202,38.95,39.85,37.0,37.0,-2.2,544,2011,9.27,1.58,9.82,363.34,2.181268490413801,5.9,8.09,-0.056122448979591906
2011-08-29,3669,616101,23390371,37.2,38.9,36.8,38.1,1.1,342,2011,9.55,1.63,9.82,374.14200000000005,2.246117013101779,5.9,8.09,0.02972972972972977
2011-08-30,3669,595345,22849910,38.5,39.1,37.95,38.1,0.0,347,2011,9.55,1.63,9.82,374.14200000000005,2.246117013101779,5.9,8.09,0.0
2011-08-31,3669,748050,29070095,38.1,39.9,37.8,39.45,1.35,437,2011,9.89,1.69,9.82,387.39900000000006,2.325703836400661,5.9,8.09,0.035433070866141766
2011-09-01,3669,568052,23200504,39.5,42.0,39.5,40.55,1.1,355,2011,10.16,1.73,9.82,398.201,2.390552359088639,5.9,8.09,0.027883396704689336
2011-09-02,3669,317500,12606775,40.5,40.5,39.4,39.8,-0.75,207,2011,9.97,1.7,9.82,390.836,2.3022340451851337,5.9,8.09,-0.018495684340320593
2011-09-05,3669,169300,6634794,39.5,39.65,38.2,39.2,-0.6,109,2011,9.82,1.68,9.82,384.944,2.26752699927782,5.9,8.09,-0.01507537688442197
2011-09-06,3669,168850,6522575,39.2,39.2,38.15,38.6,-0.6,97,2011,9.67,1.65,9.82,379.052,2.232819953370506,5.9,8.09,-0.015306122448979626
2011-09-07,3669,95250,3703224,38.9,39.5,38.5,39.3,0.7,70,2011,9.85,1.68,9.82,385.926,2.2733115069290397,5.9,8.09,0.018134715025906623
2011-09-08,3669,241000,9670200,39.8,41.0,39.35,39.4,0.1,131,2011,9.87,1.68,9.82,386.908,2.279096014580258,5.9,8.09,0.00254452926208655
2011-09-09,3669,164200,6399080,39.0,39.5,38.6,38.8,-0.6,84,2011,9.72,1.66,9.82,381.016,2.2443889686729444,5.9,8.09,-0.015228426395939123
2011-09-13,3669,155500,5946000,38.55,38.7,37.9,38.4,-0.4,86,2011,9.62,1.64,9.82,377.088,2.2212509380680685,5.9,8.09,-0.010309278350515427
2011-09-14,3669,262300,9851920,38.9,38.9,36.2,36.9,-1.5,162,2011,9.25,1.58,9.82,362.358,2.1344833232997846,5.9,8.09,-0.0390625
2011-09-15,3669,181000,6830100,37.5,37.9,37.4,37.6,0.7,88,2011,9.42,1.61,9.82,369.232,2.1749748768583177,5.9,8.09,0.018970189701897098
2011-09-16,3669,159050,6117167,38.2,38.8,37.9,38.4,0.8,87,2011,9.62,1.64,9.82,377.088,2.2212509380680685,5.9,8.09,0.021276595744680774
2011-09-19,3669,94525,3552695,38.4,38.4,37.3,37.75,-0.65,66,2011,9.46,1.61,9.82,370.705,2.183651638335146,5.9,8.09,-0.016927083333333297
2011-09-20,3669,103000,3869300,37.75,38.0,37.4,37.75,0.0,44,2011,9.46,1.61,9.82,370.705,2.183651638335146,5.9,8.09,0.0
2011-09-21,3669,212100,8186255,38.0,39.0,37.8,38.55,0.8,127,2011,9.66,1.65,9.82,378.561,2.229927699544897,5.9,8.09,0.021192052980132374
2011-09-22,3669,105500,4010400,38.0,38.55,37.5,38.4,-0.15,56,2011,9.62,1.64,9.82,377.088,2.2212509380680685,5.9,8.09,-0.003891050583657551
2011-09-23,3669,163000,6133350,37.65,38.1,36.85,37.7,-0.7,80,2011,9.45,1.61,9.82,370.21400000000006,2.1807593845095363,5.9,8.09,-0.018229166666666557
2011-09-26,3669,174310,6468358,37.7,37.85,36.7,37.0,-0.7,99,2011,9.27,1.58,9.82,363.34,2.1402678309510037,5.9,8.09,-0.018567639257294502
2011-09-27,3669,156000,5869850,37.0,38.2,37.0,37.45,0.45,88,2011,9.39,1.6,9.82,367.759,2.166298115381489,5.9,8.09,0.01216216216216224
2011-09-28,3669,147100,5573745,37.6,38.2,37.55,37.8,0.35,68,2011,9.47,1.62,9.82,371.196,2.1865438921607554,5.9,8.09,0.009345794392523211
2011-09-29,3669,112412,4215172,37.5,38.0,37.0,38.0,0.2,65,2011,9.52,1.62,9.82,373.16,2.198112907463193,5.9,8.09,0.005291005291005366
2011-09-30,3669,68100,2596000,38.5,38.5,37.9,37.9,-0.1,43,2011,9.5,1.62,9.82,372.178,2.192328399811974,5.9,8.09,-0.0026315789473684583
2011-10-03,3669,57316,2147733,37.6,37.8,37.2,37.5,-0.4,29,2011,9.4,1.6,9.82,368.25,2.1666263641803267,5.9,8.09,-0.010554089709762496
2011-10-04,3669,158940,5956198,37.3,37.75,37.1,37.5,0.0,64,2011,9.4,1.6,9.82,368.25,2.1666263641803267,5.9,8.09,0.0
2011-10-05,3669,69708,2608614,37.5,37.5,37.2,37.5,0.0,37,2011,9.4,1.6,9.82,368.25,2.1666263641803267,5.9,8.09,0.0
2011-10-06,3669,492536,17658155,37.5,37.5,34.9,34.9,-2.6,263,2011,8.75,1.49,9.82,342.718,2.016406936263824,5.9,8.09,-0.06933333333333337
2011-10-07,3669,260150,9113912,34.9,35.5,34.5,34.9,0.0,134,2011,8.75,1.49,9.82,342.718,2.016406936263824,5.9,8.09,0.0
2011-10-11,3669,186400,6721920,35.2,36.55,35.2,36.5,1.6,104,2011,9.15,1.56,9.82,358.43,2.108849661135518,5.9,8.09,0.045845272206303765
2011-10-12,3669,185000,6810400,36.5,37.3,36.35,36.9,0.4,89,2011,9.25,1.58,9.82,362.358,2.131960342353441,5.9,8.09,0.010958904109589003
2011-10-13,3669,96000,3539900,36.9,37.0,36.7,36.9,0.0,42,2011,9.25,1.58,9.82,362.358,2.131960342353441,5.9,8.09,0.0
2011-10-14,3669,63575,2338988,36.6,37.0,36.4,37.0,0.1,37,2011,9.27,1.58,9.82,363.34,2.1377380126579224,5.9,8.09,0.0027100271002710413
2011-10-17,3669,75039,2768848,37.0,37.2,36.3,37.0,0.0,46,2011,9.27,1.58,9.82,363.34,2.1377380126579224,5.9,8.09,0.0
2011-10-18,3669,89500,3298350,36.8,37.1,36.45,36.9,-0.1,40,2011,9.25,1.58,9.82,362.358,2.131960342353441,5.9,8.09,-0.002702702702702741
2011-10-19,3669,71000,2608250,36.6,36.9,36.5,36.5,-0.4,29,2011,9.15,1.56,9.82,358.43,2.108849661135518,5.9,8.09,-0.010840108401083973
2011-10-20,3669,88410,3211011,36.5,36.5,36.1,36.3,-0.2,47,2011,9.1,1.55,9.82,356.466,2.097294320526556,5.9,8.09,-0.005479452054794599
2011-10-21,3669,28050,1008796,36.2,36.2,35.55,36.0,-0.3,19,2011,9.02,1.54,9.82,353.52,2.0799613096131138,5.9,8.09,-0.008264462809917278
2011-10-24,3669,63525,2317412,36.65,36.65,36.15,36.55,0.55,37,2011,9.16,1.56,9.82,358.921,2.111738496287759,5.9,8.09,0.0152777777777777
2011-10-25,3669,46000,1679150,36.55,36.6,36.4,36.5,-0.05,22,2011,9.15,1.56,9.82,358.43,2.108849661135518,5.9,8.09,-0.0013679890560874737
2011-10-26,3669,163210,6119415,36.5,38.4,36.5,37.75,1.25,103,2011,9.46,1.34,9.82,370.705,2.181070539941529,5.9,8.09,0.03424657534246575
2011-10-27,3669,144255,5328821,37.1,37.45,36.7,37.0,-0.75,81,2011,9.27,1.32,9.82,363.34,2.1377380126579224,5.9,8.09,-0.019867549668874173
2011-10-28,3669,108725,4033438,37.2,37.65,37.0,37.0,0.0,52,2011,9.27,1.32,9.82,363.34,2.1377380126579224,5.9,8.09,0.0
2011-10-31,3669,82018,2995698,36.95,37.0,35.5,36.0,-1.0,52,2011,9.02,1.28,9.82,353.52,2.0799613096131138,5.9,8.09,-0.02702702702702703
2011-11-01,3669,73007,2600049,35.4,36.0,35.3,35.55,-0.45,46,2011,8.91,1.26,9.82,349.101,2.0539617932429497,5.9,8.09,-0.012500000000000079
2011-11-02,3669,63325,2234005,35.2,36.0,35.0,35.5,-0.05,45,2011,8.9,1.26,9.82,348.61,2.0060871431687097,5.9,8.09,-0.0014064697609000609
2011-11-03,3669,114000,4040300,35.5,35.7,35.0,35.5,0.0,48,2011,8.9,1.26,9.82,348.61,2.0060871431687097,5.9,8.09,0.0
2011-11-04,3669,77000,2815050,36.0,36.9,36.0,36.65,1.15,54,2011,9.19,1.3,9.82,359.903,2.071073064707978,5.9,8.09,0.032394366197183055
2011-11-07,3669,9465,344855,36.5,36.5,36.25,36.25,-0.4,9,2011,9.09,1.29,9.82,355.975,2.0484692659117107,5.9,8.09,-0.01091405184174621
2011-11-08,3669,51000,1839300,36.05,36.5,35.6,36.4,0.15,40,2011,9.12,1.29,9.82,357.448,2.0569456904603105,5.9,8.09,0.00413793103448272
2011-11-09,3669,48700,1737184,36.5,36.5,35.1,35.6,-0.8,43,2011,8.92,1.27,9.82,349.59200000000004,2.011738092867777,5.9,8.09,-0.0219780219780219
2011-11-10,3669,110050,3852379,35.1,35.35,34.5,34.85,-0.75,56,2011,8.73,1.24,9.82,342.22700000000003,1.969355970124776,5.9,8.09,-0.021067415730337078
2011-11-11,3669,105023,3553672,34.1,34.85,33.1,33.45,-1.4,70,2011,8.38,1.19,9.82,328.47900000000004,1.8902426743378409,5.9,8.09,-0.040172166427546584
2011-11-14,3669,58500,1955750,33.6,33.95,33.05,33.05,-0.4,46,2011,8.28,1.18,9.82,324.551,1.8676388755415732,5.9,8.09,-0.011958146487294638
2011-11-15,3669,112900,3620269,33.1,33.1,31.7,31.9,-1.15,69,2011,7.99,1.13,9.82,313.258,1.8026529540023053,5.9,8.09,-0.03479576399394852
2011-11-16,3669,287622,8879643,31.9,31.9,30.3,30.8,-1.1,152,2011,7.72,1.1,9.82,302.456,1.7404925073125703,5.9,8.09,-0.03448275862068959
2011-11-17,3669,205309,6186830,30.5,30.5,29.8,30.25,-0.55,78,2011,7.58,1.08,9.82,297.055,1.7094122839677033,5.9,8.09,-0.01785714285714288
2011-11-18,3669,177000,5332650,30.25,30.55,29.8,30.35,0.1,63,2011,7.61,1.08,9.82,298.03700000000003,1.7150632336667704,5.9,8.09,0.0033057851239669893
2011-11-21,3669,130365,3807539,30.2,30.3,28.45,28.5,-1.85,83,2011,7.14,1.01,9.82,279.87,1.6105206642340344,5.9,8.09,-0.060955518945634314
2011-11-22,3669,98350,2746234,28.2,28.2,27.3,28.1,-0.4,68,2011,7.04,1.0,9.82,275.942,1.5879168654377671,5.9,8.09,-0.014035087719298196
2011-11-23,3669,112350,3169360,27.75,28.45,27.6,27.6,-0.5,61,2011,6.92,0.98,9.82,271.03200000000004,1.5596621169424336,5.9,8.09,-0.01779359430604982
2011-11-24,3669,105050,2904977,27.6,28.0,27.0,27.65,0.05,44,2011,6.93,0.98,9.82,271.523,1.5624875917919672,5.9,8.09,0.0018115942028984477
2011-11-25,3669,158285,4391166,27.6,28.2,27.1,27.6,-0.05,56,2011,6.92,0.98,9.82,271.03200000000004,1.5596621169424336,5.9,8.09,-0.001808318264014364
2011-11-28,3669,157000,4495900,27.8,29.0,27.8,29.0,1.4,55,2011,7.27,1.03,9.82,284.78000000000003,1.6387754127293688,5.9,8.09,0.05072463768115937
2011-11-29,3669,96650,2773392,29.2,29.2,28.5,28.5,-0.5,58,2011,7.14,1.01,9.82,279.87,1.6105206642340344,5.9,8.09,-0.017241379310344827
2011-11-30,3669,69150,1968069,28.55,28.9,28.0,28.05,-0.45,40,2011,7.03,1.0,9.82,275.451,1.585091390588234,5.9,8.09,-0.015789473684210503
2011-12-01,3669,272500,7908150,28.6,29.5,28.6,29.3,1.25,85,2011,7.34,1.04,9.82,287.726,1.6557282618265687,5.9,8.09,0.044563279857397504
2011-12-02,3669,55155,1571771,28.5,28.9,28.2,28.35,-0.95,41,2011,7.11,1.01,9.82,278.39700000000005,1.619779442310445,5.9,8.09,-0.032423208191126256
2011-12-05,3669,115000,3280950,28.4,28.65,28.4,28.55,0.2,31,2011,7.16,1.02,9.82,280.361,1.6312064577764798,5.9,8.09,0.0070546737213403625
2011-12-06,3669,181136,4953709,28.0,28.0,27.1,27.55,-1.0,55,2011,6.9,0.98,9.82,270.541,1.5740713804463051,5.9,8.09,-0.03502626970227671
2011-12-07,3669,149025,4097876,27.45,27.9,27.2,27.25,-0.3,29,2011,6.83,0.97,9.82,267.595,1.556930857247253,5.9,8.09,-0.010889292196007285
2011-12-08,3669,204025,5438677,27.15,27.25,26.3,27.15,-0.1,40,2011,6.8,0.97,9.82,266.613,1.5512173495142354,5.9,8.09,-0.003669724770642254
2011-12-09,3669,59350,1605880,27.0,27.35,26.6,26.95,-0.2,36,2011,6.75,0.96,9.82,264.649,1.5397903340482006,5.9,8.09,-0.007366482504604026
2011-12-12,3669,36000,962450,27.0,27.45,26.55,26.6,-0.35,22,2011,6.67,0.95,9.82,261.21200000000005,1.51979305698264,5.9,8.09,-0.012987012987012908
2011-12-13,3669,39000,1032200,26.7,26.7,26.15,26.45,-0.15,16,2011,6.63,0.94,9.82,259.739,1.5112227953831132,5.9,8.09,-0.005639097744360982
2011-12-14,3669,99305,2586244,26.4,26.4,26.0,26.1,-0.35,40,2011,6.54,0.93,9.82,256.302,1.4912255183175522,5.9,8.09,-0.013232514177693682
2011-12-15,3669,65605,1675148,25.7,25.95,25.0,25.95,-0.15,33,2011,6.5,0.92,9.82,254.829,1.4826552567180262,5.9,8.09,-0.005747126436781691
2011-12-16,3669,61050,1554022,25.25,25.65,25.2,25.6,-0.35,22,2011,6.42,0.91,9.82,251.392,1.462657979652465,5.9,8.09,-0.013487475915221498
2011-12-19,3669,84300,2107039,25.2,25.4,24.5,24.5,-1.1,46,2011,6.14,0.87,9.82,240.59,1.3998093945892731,5.9,8.09,-0.042968750000000056
2011-12-20,3669,130260,3156640,24.5,25.0,24.0,24.2,-0.3,71,2011,6.07,0.86,9.82,237.644,1.3826688713902209,5.9,8.09,-0.012244897959183702
2011-12-21,3669,223835,5578924,24.6,25.2,24.6,24.85,0.65,106,2011,6.23,0.88,9.82,244.027,1.4198066716548343,5.9,8.09,0.026859504132231492
2011-12-22,3669,76001,1872774,25.0,25.0,24.35,24.6,-0.25,39,2011,6.17,0.87,9.82,241.57200000000003,1.405522902322291,5.9,8.09,-0.01006036217303823
2011-12-23,3669,343825,8785800,25.15,26.3,25.0,26.3,1.7,127,2011,6.59,0.94,9.82,258.266,1.5026525337835872,5.9,8.09,0.06910569105691054
2011-12-26,3669,501833,13963731,27.3,28.1,26.8,28.1,1.8,220,2011,7.04,1.0,9.82,275.942,1.605495672977901,5.9,8.09,0.0684410646387833
2011-12-27,3669,198196,5500856,28.1,28.5,26.9,28.1,0.0,95,2011,7.04,1.0,9.82,275.942,1.605495672977901,5.9,8.09,0.0
2011-12-28,3669,424535,11732323,27.8,28.5,27.0,28.1,0.0,151,2011,7.04,1.0,9.82,275.942,1.605495672977901,5.9,8.09,0.0
2011-12-29,3669,230224,6439348,28.0,28.2,27.7,28.1,0.0,85,2011,7.04,1.0,9.82,275.942,1.605495672977901,5.9,8.09,0.0
2011-12-30,3669,296525,8472895,28.0,29.2,27.8,29.0,0.9,103,2011,7.27,1.03,9.82,284.78000000000003,1.6569172425750585,5.9,8.09,0.032028469750889625
2013-01-02,3669,665459,14853698,21.95,22.75,21.95,22.1,0.5,361,2013,59.73,0.82,9.82,217.022,1.6127886376067158,-1.55,-1.88,-0.23793103448275857
2013-01-03,3669,422424,9097159,22.0,22.05,21.25,21.4,-0.7,256,2013,57.84,0.8,9.82,210.148,1.561704834605598,-1.55,-1.88,-0.031674208144796503
2013-01-04,3669,145796,3122493,21.4,21.55,21.3,21.4,0.0,93,2013,57.84,0.8,9.82,210.148,1.561704834605598,-1.55,-1.88,0.0
2013-01-07,3669,337100,7085660,21.55,21.55,20.9,20.9,-0.5,196,2013,56.49,0.78,9.82,205.238,1.5252164038905138,-1.55,-1.88,-0.023364485981308414
2013-01-08,3669,166550,3486716,20.9,21.0,20.9,20.9,0.0,78,2013,56.49,0.78,9.82,205.238,1.5252164038905138,-1.55,-1.88,0.0
2013-01-09,3669,121039,2544369,20.9,21.1,20.85,21.05,0.15,63,2013,56.89,0.78,9.82,206.711,1.5361629331050393,-1.55,-1.88,0.007177033492823069
2013-01-10,3669,368000,7948150,21.4,21.85,21.35,21.4,0.35,212,2013,57.84,0.8,9.82,210.148,1.561704834605598,-1.55,-1.88,0.016627078384798
2013-01-11,3669,104000,2204100,21.5,21.5,21.0,21.2,-0.2,53,2013,57.3,0.79,9.82,208.184,1.5471094623195645,-1.55,-1.88,-0.009345794392523333
2013-01-14,3669,86000,1814650,21.0,21.25,21.0,21.2,0.0,48,2013,57.3,0.79,9.82,208.184,1.5471094623195645,-1.55,-1.88,0.0
2013-01-15,3669,137450,2904972,21.0,21.35,21.0,21.15,-0.05,70,2013,57.16,0.79,9.82,207.693,1.543460619248056,-1.55,-1.88,-0.0023584905660377696
2013-01-16,3669,89150,1882942,21.15,21.25,20.95,21.15,0.0,52,2013,57.16,0.79,9.82,207.693,1.543460619248056,-1.55,-1.88,0.0
2013-01-17,3669,394155,8137300,21.1,21.15,20.0,20.1,-1.05,175,2013,54.32,0.75,9.82,197.38200000000003,1.4668349147463795,-1.55,-1.88,-0.049645390070921856
2013-01-18,3669,139000,2835950,20.4,20.5,20.35,20.45,0.35,72,2013,55.27,0.76,9.82,200.819,1.4923768162469382,-1.55,-1.88,0.017412935323382978
2013-01-21,3669,96000,1940100,20.45,20.45,20.15,20.2,-0.25,56,2013,54.59,0.75,9.82,198.364,1.4741326008893962,-1.55,-1.88,-0.012224938875305624
2013-01-22,3669,78400,1579519,20.1,20.35,20.1,20.2,0.0,42,2013,54.59,0.75,9.82,198.364,1.4741326008893962,-1.55,-1.88,0.0
2013-01-23,3669,67000,1347600,20.2,20.2,20.1,20.1,-0.1,36,2013,54.32,0.75,9.82,197.38200000000003,1.4668349147463795,-1.55,-1.88,-0.004950495049504845
2013-01-24,3669,25050,504555,20.1,20.25,20.1,20.1,0.0,19,2013,54.32,0.75,9.82,197.38200000000003,1.4668349147463795,-1.55,-1.88,0.0
2013-01-25,3669,59000,1187700,20.1,20.2,20.05,20.15,0.05,32,2013,54.46,0.75,9.82,197.873,1.4704837578178878,-1.55,-1.88,0.002487562189054585
2013-01-28,3669,52835,1066991,20.25,20.4,20.1,20.25,0.1,27,2013,54.73,0.76,9.82,198.855,1.4777814439609047,-1.55,-1.88,0.0049627791563276145
2013-01-29,3669,46000,937150,20.35,20.6,20.25,20.6,0.35,21,2013,55.68,0.77,9.82,202.29200000000003,1.5033233454614636,-1.55,-1.88,0.017283950617284022
2013-01-30,3669,23100,478855,20.8,20.8,20.6,20.7,0.1,21,2013,55.95,0.77,9.82,203.274,1.5106210316044804,-1.55,-1.88,0.004854368932038731
2013-01-31,3669,57500,1173424,20.5,20.5,20.3,20.5,-0.2,37,2013,55.41,0.76,9.82,201.31,1.4960256593184469,-1.55,-1.88,-0.009661835748792237
2013-02-01,3669,48000,973900,20.3,20.45,20.2,20.4,-0.1,28,2013,55.14,0.76,9.82,200.328,1.48872797317543,-1.55,-1.88,-0.004878048780487874
2013-02-04,3669,84000,1712350,20.35,20.55,20.3,20.45,0.05,40,2013,55.27,0.76,9.82,200.819,1.4089308503510418,-1.55,-1.88,0.002450980392156898
2013-02-05,3669,41000,834650,20.3,20.45,20.3,20.45,0.0,26,2013,55.27,0.76,9.82,200.819,1.4089308503510418,-1.55,-1.88,0.0
2013-02-06,3669,77000,1576700,20.5,20.55,20.35,20.45,0.0,38,2013,55.27,0.76,9.82,200.819,1.4089308503510418,-1.55,-1.88,0.0
2013-02-18,3669,88005,1794201,20.6,20.6,20.3,20.55,0.1,42,2013,55.54,0.77,9.82,201.801,1.4158204877610712,-1.55,-1.88,0.004889975550122319
2013-02-19,3669,182300,3731070,20.35,20.55,20.3,20.5,-0.05,60,2013,55.41,0.76,9.82,201.31,1.4123756690560565,-1.55,-1.88,-0.0024330900243309346
