date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2005-09-02,2605,3916651,127136511,32.1,32.9,31.95,32.45,0.55,1182,2005,5.03,1.8,40.3,1307.735,11.536653057479702,30.54,33.53,
2005-09-05,2605,2866201,91697066,32.3,32.3,31.8,31.95,-0.5,995,2005,4.54,1.77,40.3,1287.5849999999998,11.35889260975274,30.54,33.53,-0.015408320493066363
2005-09-06,2605,1847023,58999167,32.5,32.5,31.8,32.0,0.05,686,2005,4.55,1.77,40.3,1289.6,11.376668654525435,30.54,33.53,0.0015649452269170803
2005-09-07,2605,1689761,54262005,32.4,32.4,32.0,32.1,0.1,545,2005,4.57,1.78,40.3,1293.63,11.412220744070828,30.54,33.53,0.0031250000000000444
2005-09-08,2605,6119883,201093349,32.5,33.1,32.5,32.9,0.8,1875,2005,4.68,1.82,40.3,1325.87,11.696637460433964,30.54,33.53,0.024922118380062214
2005-09-09,2605,2599513,85013993,33.3,33.3,32.4,32.45,-0.45,821,2005,4.62,1.8,40.3,1307.735,11.536653057479702,30.54,33.53,-0.013677811550151847
2005-09-12,2605,3305922,107723812,32.65,32.9,32.15,32.65,0.2,898,2005,4.64,1.81,40.3,1315.7949999999998,11.607757236570484,30.54,33.53,0.006163328197226371
2005-09-13,2605,2053590,67466568,32.8,33.0,32.7,32.8,0.15,765,2005,4.67,1.82,40.3,1321.8399999999997,11.66108537088857,30.54,33.53,0.004594180704440998
2005-09-14,2605,4267808,141736527,33.0,33.45,32.85,33.05,0.25,1528,2005,4.7,1.83,40.3,1331.9149999999995,11.749965594752052,30.54,33.53,0.007621951219512196
2005-09-15,2605,2151860,70578153,33.2,33.3,32.4,32.65,-0.4,659,2005,4.64,1.81,40.3,1315.7949999999998,11.607757236570484,30.54,33.53,-0.01210287443267772
2005-09-16,2605,2666708,86543901,32.7,33.0,32.1,32.1,-0.55,709,2005,4.57,1.78,40.3,1293.63,11.412220744070828,30.54,33.53,-0.016845329249617066
2005-09-19,2605,2182222,70187365,32.3,32.8,32.0,32.05,-0.05,746,2005,4.56,1.78,40.3,1291.6149999999998,11.39444469929813,30.54,33.53,-0.0015576323987540267
2005-09-20,2605,2044626,65847861,32.1,32.55,31.8,32.45,0.4,758,2005,4.62,1.8,40.3,1307.735,11.536653057479702,30.54,33.53,0.012480499219968978
2005-09-21,2605,8833801,290501555,32.5,33.3,32.5,32.55,0.1,1832,2005,4.63,1.81,40.3,1311.765,11.572205147025093,30.54,33.53,0.0030816640986130756
2005-09-22,2605,4505070,146238150,32.3,33.05,31.9,32.55,0.0,1416,2005,4.63,1.81,40.3,1311.765,11.572205147025093,30.54,33.53,0.0
2005-09-23,2605,3840375,124032442,32.55,32.8,31.9,32.05,-0.5,1207,2005,4.56,1.78,40.3,1291.6149999999998,11.39444469929813,30.54,33.53,-0.015360983102918589
2005-09-26,2605,7535115,228479695,32.05,32.4,29.85,30.1,-1.95,2286,2005,4.28,1.67,40.3,1213.03,10.701178953162987,30.54,33.53,-0.060842433697347764
2005-09-27,2605,8673307,247981929,29.5,29.7,28.05,29.4,-0.7,2397,2005,4.18,1.63,40.3,1184.82,10.452314326345244,30.54,33.53,-0.023255813953488465
2005-09-28,2605,3163131,90137530,28.65,29.05,28.3,28.5,-0.9,1004,2005,4.05,1.58,40.3,1148.55,10.132345520436717,30.54,33.53,-0.030612244897959138
2005-09-29,2605,6311519,180325159,28.3,28.95,28.05,28.6,0.1,1778,2005,4.07,1.59,40.3,1152.58,10.16789760998211,30.54,33.53,0.0035087719298246113
2005-09-30,2605,9914191,297230332,28.9,30.6,28.85,30.5,1.9,3300,2005,4.34,1.69,40.3,1229.15,10.843387311344555,30.54,33.53,0.06643356643356638
2005-10-03,2605,4029092,121348929,30.6,30.8,29.8,30.0,-0.5,1139,2005,4.27,1.66,40.3,1209.0,11.154566867891733,30.54,33.53,-0.01639344262295082
2005-10-04,2605,7904492,238598283,30.2,30.6,29.9,30.1,0.1,1386,2005,4.28,1.67,40.3,1213.03,11.191748757451371,30.54,33.53,0.003333333333333381
2005-10-05,2605,3559913,107082723,30.1,30.45,29.8,29.95,-0.15,919,2005,4.26,1.66,40.3,1206.985,11.13597592311191,30.54,33.53,-0.004983388704319008
2005-10-06,2605,3126668,92963652,29.8,30.4,29.35,29.35,-0.6,1018,2005,4.17,1.63,40.3,1182.805,10.912884585754078,30.54,33.53,-0.02003338898163599
2005-10-07,2605,4412812,130394509,29.55,29.8,29.35,29.5,0.15,895,2005,4.2,1.64,40.3,1188.85,10.968657420093535,30.54,33.53,0.005110732538330445
2005-10-11,2605,1161268,34218461,29.55,29.7,29.3,29.35,-0.15,421,2005,4.17,1.63,40.3,1182.805,10.912884585754078,30.54,33.53,-0.005084745762711816
2005-10-12,2605,3621909,108546840,29.7,30.3,29.5,29.9,0.55,1248,2005,4.25,1.66,40.3,1204.9699999999998,11.11738497833209,30.54,33.53,0.01873935264054505
2005-10-13,2605,7225976,221083035,30.3,31.1,30.2,30.5,0.6,2468,2005,4.34,1.69,40.3,1229.15,11.340476315689925,30.54,33.53,0.020066889632107072
2005-10-14,2605,5508548,168377553,31.1,31.1,29.9,30.05,-0.45,1620,2005,4.27,1.67,40.3,1211.015,11.17315781267155,30.54,33.53,-0.014754098360655714
2005-10-17,2605,2751991,80567558,30.2,30.2,28.5,28.6,-1.45,962,2005,4.07,1.59,40.3,1152.58,10.634020414056785,30.54,33.53,-0.048252911813643905
2005-10-18,2605,1630101,46854721,28.5,29.2,28.5,28.75,0.15,600,2005,4.09,1.59,40.3,1158.625,10.689793248396242,30.54,33.53,0.005244755244755195
2005-10-19,2605,4666389,128375624,28.5,28.5,26.8,27.1,-1.65,1341,2005,3.85,1.5,40.3,1092.13,10.076292070662197,30.54,33.53,-0.057391304347826036
2005-10-20,2605,8384111,218597051,27.1,27.45,25.25,26.1,-1.0,2417,2005,3.71,1.45,40.3,1051.83,9.704473175065806,30.54,33.53,-0.03690036900369004
2005-10-21,2605,4549024,115921632,25.45,25.7,25.25,25.45,-0.65,1011,2005,3.62,1.41,40.3,1025.635,9.462790892928153,30.54,33.53,-0.024904214559387055
