date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,5425,5087,125160,24.2,24.95,24.2,24.65,0.45,1190,2007,13.93,1.72,24.7,608.8549999999999,1.7125340373365072,0,0,
2007-01-03,5425,3437,84092,24.9,24.9,24.25,24.25,-0.4,847,2007,13.7,1.69,24.7,598.975,1.6847444383533594,0,0,-0.01622718052738331
2007-01-04,5425,5090,122177,24.4,24.5,23.7,23.7,-0.55,1169,2007,13.39,1.66,24.7,585.39,1.6465337397515305,0,0,-0.02268041237113405
2007-01-05,5425,3242,78066,23.9,24.4,23.9,24.2,0.5,761,2007,13.67,1.69,24.7,597.74,1.681270738480466,0,0,0.02109704641350211
2007-01-08,5425,3191,76706,24.2,24.35,23.8,23.8,-0.4,749,2007,13.45,1.66,24.7,587.86,1.6534811394973177,0,0,-0.016528925619834652
2007-01-09,5425,8159,201220,24.1,25.4,23.9,25.4,1.6,1890,2007,14.35,1.77,24.7,627.38,1.7646395354299105,0,0,0.06722689075630243
2007-01-10,5425,14895,386008,25.4,26.45,24.9,25.6,0.2,3985,2007,14.46,1.79,24.7,632.32,1.7785343349214848,0,0,0.007874015748031609
2007-01-11,5425,6733,170782,25.6,26.05,24.65,24.8,-0.8,1748,2007,14.01,1.73,24.7,612.56,1.722955136955188,0,0,-0.03125000000000003
2007-01-12,5425,6803,172981,25.2,25.85,24.9,25.7,0.9,1730,2007,14.52,1.8,24.7,634.79,1.7854817346672716,0,0,0.0362903225806451
2007-01-15,5425,2868,72955,25.9,26.1,25.2,25.3,-0.4,822,2007,14.29,1.77,24.7,624.91,1.7576921356841233,0,0,-0.015564202334630295
2007-01-16,5425,3424,85828,25.3,25.5,24.65,25.3,0.0,906,2007,14.29,1.77,24.7,624.91,1.7576921356841233,0,0,0.0
2007-01-17,5425,2148,53743,24.8,25.2,24.8,25.0,-0.3,565,2007,14.12,1.75,24.7,617.5,1.7368499364467622,0,0,-0.01185770750988145
2007-01-18,5425,6003,153709,25.0,25.95,25.0,25.55,0.55,1579,2007,14.44,1.79,24.7,631.085,1.775060635048591,0,0,0.02200000000000003
2007-01-19,5425,8174,213402,25.95,26.45,25.7,25.7,0.15,2151,2007,14.52,1.8,24.7,634.79,1.7854817346672716,0,0,0.005870841487279788
2007-01-22,5425,5435,142772,26.0,26.6,25.7,26.2,0.5,1589,2007,14.8,1.83,24.7,647.14,1.8202187333962068,0,0,0.019455252918287938
2007-01-23,5425,10479,279919,26.5,27.15,26.3,26.5,0.3,2266,2007,14.97,1.85,24.7,654.55,1.841060932633568,0,0,0.01145038167938934
2007-01-24,5425,17752,494032,26.9,28.35,26.55,28.35,1.85,4065,2007,16.02,1.98,24.7,700.245,1.9695878279306285,0,0,0.06981132075471704
2007-01-25,5425,9636,272803,28.3,28.65,27.95,28.1,-0.25,2529,2007,15.88,1.96,24.7,694.07,1.952219328566161,0,0,-0.008818342151675485
2007-01-26,5425,8051,230555,28.3,29.2,28.2,28.2,0.1,2303,2007,15.93,1.97,24.7,696.54,1.959166728311948,0,0,0.0035587188612098883
2007-01-29,5425,4444,123749,28.5,28.55,27.4,28.0,-0.2,1167,2007,15.82,1.96,24.7,691.6,1.9452719288203737,0,0,-0.007092198581560258
2007-01-30,5425,5016,140035,28.0,28.35,27.5,27.6,-0.4,1061,2007,15.59,1.93,24.7,681.72,1.9174823298372252,0,0,-0.014285714285714235
2007-01-31,5425,3627,98343,27.6,28.0,26.5,27.2,-0.4,948,2007,15.37,1.9,24.7,671.8399999999999,1.889692730854077,0,0,-0.014492753623188482
2007-02-01,5425,2077,55978,27.3,27.5,26.6,26.75,-0.45,663,2007,15.11,1.87,24.7,660.725,1.858429431998036,0,0,-0.0165441176470588
2007-02-02,5425,4488,121706,26.85,27.5,26.7,26.7,-0.05,1229,2007,15.08,1.87,24.7,659.49,1.8486728318060643,0,0,-0.0018691588785046994
2007-02-05,5425,6837,185970,27.4,27.6,26.8,26.8,0.1,1324,2007,15.14,1.87,24.7,661.96,1.8555967000899825,0,0,0.0037453183520599785
2007-02-06,5425,4234,115772,27.0,27.45,27.0,27.35,0.55,1007,2007,15.45,1.91,24.7,675.545,1.8936779756515305,0,0,0.020522388059701517
2007-02-07,5425,3577,98081,27.45,27.65,27.1,27.3,-0.05,804,2007,15.42,1.91,24.7,674.31,1.8902160415095712,0,0,-0.0018281535648994774
2007-02-08,5425,6306,174312,27.4,28.1,27.0,28.05,0.75,1511,2007,15.85,1.96,24.7,692.835,1.9421450536389555,0,0,0.027472527472527472
2007-02-09,5425,7047,200595,28.1,28.85,28.1,28.15,0.1,1768,2007,15.9,1.97,24.7,695.305,1.949068921922873,0,0,0.0035650623885917243
2007-02-12,5425,2390,66957,28.0,28.5,27.8,27.8,-0.35,651,2007,15.71,1.94,24.7,686.66,1.924835382929161,0,0,-0.012433392539964401
2007-02-13,5425,2399,66302,27.9,28.2,27.15,27.8,0.0,660,2007,15.71,1.94,24.7,686.66,1.924835382929161,0,0,0.0
2007-02-14,5425,2271,62778,27.5,27.85,27.4,27.6,-0.2,541,2007,15.59,1.93,24.7,681.72,1.910987646361325,0,0,-0.007194244604316521
2007-02-26,5425,2771,78191,28.65,28.65,27.8,27.85,0.25,945,2007,15.73,1.95,24.7,687.895,1.9282973170711195,0,0,0.009057971014492754
2007-02-27,5425,11713,342833,28.1,29.75,28.1,29.75,1.9,2831,2007,16.81,2.08,24.7,734.8249999999999,2.0598508144655585,0,0,0.06822262118491916
2007-03-01,5425,7352,215946,28.9,29.85,28.9,29.35,-0.4,2090,2007,16.58,2.05,24.7,724.945,2.0321553413298874,0,0,-0.013445378151260456
2007-03-02,5425,7004,208940,29.5,30.4,29.35,29.5,0.15,1637,2007,16.67,2.06,24.7,728.65,2.029218066654933,0,0,0.005110732538330445
2007-03-05,5425,3956,111334,28.7,28.7,27.5,27.7,-1.6,1038,2007,15.65,1.94,24.7,684.1899999999999,1.905401371062428,0,0,-0.061016949152542396
2007-03-06,5425,2408,66990,28.0,28.2,27.1,28.2,0.5,730,2007,15.93,1.97,24.7,696.54,1.939794897615902,0,0,0.018050541516245487
2007-03-07,5425,6631,188435,29.0,29.2,27.8,27.8,-0.4,1488,2007,15.71,1.94,24.7,686.66,1.9122800763731236,0,0,-0.014184397163120517
2007-03-08,5425,3723,104272,27.9,28.35,27.8,27.85,0.05,1146,2007,15.73,1.95,24.7,687.895,1.9157194290284707,0,0,0.0017985611510791622
2007-03-09,5425,9619,278010,27.95,29.45,27.95,29.2,1.35,2449,2007,16.5,2.04,24.7,721.24,2.008581950722849,0,0,0.048473967684021464
2007-03-12,5425,8159,240476,29.4,29.85,29.1,29.3,0.1,1812,2007,16.55,2.05,24.7,723.71,2.0154606560335435,0,0,0.003424657534246624
2007-03-13,5425,15454,473967,29.7,31.35,29.7,30.6,1.3,3720,2007,17.29,2.14,24.7,755.82,2.1048838250725748,0,0,0.04436860068259388
2007-03-14,5425,14038,440156,30.3,32.1,29.65,32.0,1.4,3798,2007,18.08,2.24,24.7,790.4,2.2011856994223,0,0,0.04575163398692805
2007-03-15,5425,17072,572898,32.7,34.2,32.6,33.2,1.2,3598,2007,18.76,2.32,24.7,820.0400000000001,2.283730163150637,0,0,0.03750000000000009
2007-03-16,5425,10527,354747,33.4,34.8,32.9,33.0,-0.2,2569,2007,18.64,2.31,24.7,815.1,2.269972752529247,0,0,-0.006024096385542254
2007-03-19,5425,6596,218189,33.8,33.8,32.5,33.0,0.0,1763,2007,18.64,2.31,24.7,815.1,2.269972752529247,0,0,0.0
2007-03-20,5425,7067,228870,33.15,33.3,31.8,32.4,-0.6,2066,2007,18.31,2.26,24.7,800.28,2.228700520665079,0,0,-0.018181818181818226
2007-03-21,5425,4575,145383,32.4,32.4,31.55,31.65,-0.75,1282,2007,17.88,2.21,24.7,781.755,2.177110230834869,0,0,-0.02314814814814815
2007-03-22,5425,8505,271630,31.65,32.4,31.35,32.2,0.55,2390,2007,18.19,2.25,24.7,795.34,2.2149431100436896,0,0,0.01737756714060045
2007-03-23,5425,11160,369663,32.45,33.65,32.3,33.4,1.2,3174,2007,18.87,2.33,24.7,824.9799999999999,2.2974875737720257,0,0,0.03726708074534148
2007-03-26,5425,10973,369485,33.6,34.4,33.25,33.4,0.0,2428,2007,18.87,2.33,24.7,824.9799999999999,2.2974875737720257,0,0,0.0
2007-03-27,5425,7741,252665,33.4,33.75,32.2,32.25,-1.15,2329,2007,18.22,2.25,24.7,796.5749999999999,2.2183824626990365,0,0,-0.03443113772455086
2007-03-28,5425,4189,135578,32.25,32.65,32.05,32.65,0.4,1219,2007,18.45,2.28,24.7,806.4549999999999,2.245897283941815,0,0,0.012403100775193755
2007-03-29,5425,5161,169779,32.65,33.4,32.35,32.7,0.05,1376,2007,18.47,2.29,24.7,807.69,2.2493366365971634,0,0,0.0015313935681471444
2007-03-30,5425,7841,262607,32.9,33.9,32.8,33.15,0.45,2257,2007,18.73,2.32,24.7,818.805,2.2802908104952886,0,0,0.013761467889908126
2007-04-02,5425,4545,152629,33.6,34.1,33.2,33.25,0.1,1385,2007,18.79,2.32,24.7,821.275,2.2507356975410246,0,0,0.0030165912518854126
2007-04-03,5425,3459,114095,33.3,33.55,32.65,32.9,-0.35,958,2007,18.59,2.3,24.7,812.63,2.2270437428300665,0,0,-0.010526315789473727
2007-04-04,5425,3747,122142,32.9,33.2,32.3,32.55,-0.35,921,2007,18.39,2.27,24.7,803.9849999999999,2.203351788119108,0,0,-0.010638297872340469
2007-04-09,5425,2929,94813,32.75,32.8,32.2,32.4,-0.15,721,2007,18.31,2.26,24.7,800.28,2.1931980932429838,0,0,-0.004608294930875533
2007-04-10,5425,3415,107736,32.0,32.3,31.15,31.6,-0.8,952,2007,17.85,2.21,24.7,780.52,2.1390450539036503,0,0,-0.02469135802469127
2007-04-11,5425,2175,69028,31.6,32.1,31.5,31.6,0.0,743,2007,17.85,2.21,24.7,780.52,2.1390450539036503,0,0,0.0
