date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2016-09-26,2936,3133000,109814500,35.1,36.0,34.2,34.3,0.0,2688,2016,12.85,0.84,7.66,262.738,2.575317383769712,0,0,
2016-09-29,2936,3610000,134466900,34.35,39.4,34.35,38.8,4.5,2215,2016,14.53,0.95,7.66,297.208,2.9131870113779823,0,0,0.13119533527696794
2016-09-30,2936,3160010,124697274,39.5,40.25,38.2,39.5,0.7,1836,2016,14.79,0.96,7.66,302.57,2.965744509005936,0,0,0.018041237113402137
2016-10-03,2936,1505250,58093273,39.0,39.5,38.05,38.05,-1.45,947,2016,14.25,0.93,7.66,291.463,1.4659317468077355,0,0,-0.03670886075949374
2016-10-04,2936,1207000,46291850,38.0,38.9,37.95,38.1,0.05,658,2016,14.27,0.93,7.66,291.846,1.467858069733896,0,0,0.001314060446780664
2016-10-05,2936,1082100,39987250,37.9,38.1,36.2,36.85,-1.25,689,2016,13.8,0.9,7.66,282.271,1.4196999965798969,0,0,-0.03280839895013123
2016-10-06,2936,558020,20820118,37.4,37.6,37.0,37.45,0.6,388,2016,14.03,0.91,7.66,286.867,1.4428158716938162,0,0,0.016282225237449155
2016-10-07,2936,633000,23281550,37.75,37.8,36.35,36.6,-0.85,424,2016,13.71,0.89,7.66,280.356,1.410068381949097,0,0,-0.02269692923898535
2016-10-11,2936,743250,26477774,36.75,36.8,34.7,36.0,-0.6,487,2016,13.48,0.88,7.66,275.76,1.3869525068351771,0,0,-0.01639344262295086
2016-10-12,2936,1608550,60808297,35.5,39.3,35.3,38.35,2.35,1076,2016,14.36,0.93,7.66,293.761,1.477489684364696,0,0,0.06527777777777782
2016-10-13,2936,727100,27104550,37.35,37.9,36.7,36.75,-1.6,560,2016,13.76,0.9,7.66,281.505,1.4158473507275766,0,0,-0.04172099087353328
2016-10-14,2936,583200,21313539,36.55,37.6,36.0,36.05,-0.7,429,2016,13.5,0.88,7.66,276.143,1.3888788297613368,0,0,-0.019047619047619126
2016-10-17,2936,267000,9585650,35.85,36.25,35.5,36.15,0.1,186,2016,13.54,0.88,7.66,276.909,1.392731475613657,0,0,0.002773925104022231
2016-10-18,2936,228200,8246040,36.0,36.7,35.9,36.0,-0.15,184,2016,13.48,0.88,7.66,275.76,1.3869525068351771,0,0,-0.004149377593360957
2016-10-19,2936,191200,6877470,36.0,36.45,35.8,35.8,-0.2,151,2016,13.41,0.87,7.66,274.228,1.3792472151305373,0,0,-0.005555555555555635
2016-10-20,2936,341050,12477765,35.8,37.0,35.8,36.25,0.45,250,2016,13.58,0.88,7.66,277.675,1.396584121465977,0,0,0.012569832402234717
2016-10-21,2936,307050,11024305,36.1,36.5,35.65,35.85,-0.4,197,2016,13.43,0.87,7.66,274.611,1.3811735380566972,0,0,-0.01103448275862065
2016-10-24,2936,151000,5407250,35.9,36.1,35.75,35.75,-0.1,102,2016,13.39,0.87,7.66,273.845,1.3773208922043776,0,0,-0.0027894002789400673
2016-10-25,2936,240141,8612440,35.75,36.15,35.75,35.8,0.05,154,2016,13.41,0.87,7.66,274.228,1.3792472151305373,0,0,0.001398601398601319
2016-10-26,2936,212010,7582161,36.0,36.0,35.65,35.7,-0.1,109,2016,13.37,0.87,7.66,273.46200000000005,1.3753945692782177,0,0,-0.0027932960893853162
2016-10-27,2936,90000,3215000,35.7,35.8,35.65,35.75,0.05,71,2016,13.39,0.87,7.66,273.845,1.3773208922043776,0,0,0.001400560224089556
2016-10-28,2936,99000,3525000,35.55,35.9,35.55,35.55,-0.2,76,2016,13.31,0.87,7.66,272.313,1.3696156004997375,0,0,-0.005594405594405674
