year,stock,stock_name,open_price,close_price,return
2004,5304,鼎創達,168.23,59.98,0.3565356951792189
2008,2328,廣宇,63.14,22.0,0.34843205574912894
2008,5347,世界,20.74,7.03,0.3389585342333655
2008,2354,鴻準,199.6,67.14,0.33637274549098195
2002,2388,威盛,232.56,77.87,0.33483832129342966
2008,3189,景碩,87.24,28.82,0.33035304906006424
2008,2401,凌陽,41.37,13.15,0.3178631858834905
2008,2475,華映,10.59,3.34,0.3153918791312559
2008,3514,昱晶,168.28,50.43,0.29967910625148564
2008,8076,伍豐,198.22,58.74,0.2963374028856826
2002,2342,茂矽,106.88,31.3,0.29285179640718567
2008,3195,統寶,15.04,4.12,0.273936170212766
2008,2342,茂矽,47.45,12.85,0.27081138040042146
2008,3009,D 奇美電,40.59,10.8,0.2660753880266075
2008,3481,奇美電,92.52,23.43,0.253242542153048
2008,2448,晶電,128.93,28.96,0.2246180097727449
2008,2352,佳世達,32.8,6.5,0.19817073170731708
