年份,公司代號,公司名稱,ROE,ROA
1993,9924,福興,10.34,14.6
1994,9924,福興,8.4,11.9
1995,9924,福興,2.69,2.7
1996,9924,福興,3.1,3.7
1997,9924,福興,8.1,10.7
1998,9924,福興,12.1,13.6
1999,9924,福興,6.1,7.3
2000,9924,福興,5.6,7.0
2001,9924,福興,         17.70,21.8
2002,9924,福興,9.7,12.0
2003,9924,福興,12.8,17.0
2004,9924,福興,12.8,17.8
2005,9924,福興,27.2,35.8
2006,9924,福興,9.8,12.8
2007,9924,福興,4.0,5.0
2008,9924,福興,1.4,1.7
2009,9924,福興,8.1,9.71
2010,9924,福興,7.5,9.08
2011,9924,福興,6.75,8.16
2013,9924,福興,9.87,13.73
2014,9924,福興,7.79,11.32
2015,9924,福興,11.19,16.21
2016,9924,福興,10.99,15.81
2017,9924,福興,7.32,10.58
2018,9924,福興,9.05,13.23
2019,9924,福興,10.24,15.11
2020,9924,福興,9.55,         14.24
2021,9924,福興,7.53,11.05
2022,9924,福興,         10.15,         14.19
