年份,公司代號,公司名稱,ROE,ROA
1998,2460,建通,4.24,3.8
1999,2460,建通,6.5,9.99
2000,2460,建通,7.54,12.18
2001,2460,建通,          5.23,7.2
2002,2460,建通,10.95,18.58
2003,2460,建通,13.02,22.26
2004,2460,建通,11.34,19.68
2005,2460,建通,5.34,9.27
2006,2460,建通,16.41,30.12
2007,2460,建通,13.65,22.48
2008,2460,建通,9.51,14.1
2009,2460,建通,10.0,14.13
2010,2460,建通,7.9,11.38
2011,2460,建通,4.54,6.46
2013,2460,建通,1.21,0.52
2014,2460,建通,2.17,2.9
2015,2460,建通,0.05,-1.34
2016,2460,建通,1.4,1.55
2017,2460,建通,0.67,-0.03
2018,2460,建通,-0.65,-3.39
2019,2460,建通,-2.54,-8.0
2020,2460,建通,-0.1,         -1.93
2021,2460,建通,5.17,10.67
2022,2460,建通,         -1.19,         -4.37
