年份,公司代號,公司名稱,ROE,ROA
2000,6230,尼得科超眾,-1.97,-3.93
2001,6230,尼得科超眾,         16.11,27.82
2002,6230,尼得科超眾,8.75,15.86
2003,6230,尼得科超眾,13.85,28.25
2004,6230,尼得科超眾,13.39,29.83
2005,6230,尼得科超眾,8.35,16.08
2006,6230,尼得科超眾,4.69,7.8
2007,6230,尼得科超眾,9.82,15.62
2008,6230,尼得科超眾,8.93,12.51
2009,6230,尼得科超眾,10.27,13.71
2010,6230,尼得科超眾,12.34,17.05
2011,6230,尼得科超眾,8.12,11.21
2013,6230,尼得科超眾,10.61,20.11
2014,6230,尼得科超眾,10.44,18.86
2015,6230,尼得科超眾,11.48,20.03
2016,6230,尼得科超眾,14.65,25.99
2017,6230,尼得科超眾,7.62,13.55
2018,6230,尼得科超眾,8.91,16.01
2019,6230,尼得科超眾,9.91,17.76
2020,6230,尼得科超眾,9.8,         18.47
2021,6230,尼得科超眾,3.68,7.7
2022,6230,尼得科超眾,          5.68,         12.23
