年份,公司代號,公司名稱,ROE,ROA
1990,1608,華榮,27.57,         34.40
1991,1608,華榮,13.76,17.29
1992,1608,華榮,10.18,11.77
1993,1608,華榮,9.8,10.65
1994,1608,華榮,8.77,9.11
1995,1608,華榮,4.97,5.56
1996,1608,華榮,8.03,10.33
1997,1608,華榮,7.29,9.18
1998,1608,華榮,6.39,8.04
1999,1608,華榮,5.57,7.02
2000,1608,華榮,2.88,3.38
2001,1608,華榮,         -6.77,-10.06
2002,1608,華榮,2.38,3.02
2003,1608,華榮,4.13,5.41
2004,1608,華榮,3.24,4.34
2005,1608,華榮,-1.4,-1.9
2006,1608,華榮,3.96,4.73
2007,1608,華榮,8.93,10.73
2008,1608,華榮,-13.32,-16.25
2009,1608,華榮,11.25,13.56
2010,1608,華榮,2.73,3.35
2011,1608,華榮,0.08,-0.19
2013,1608,華榮,3.67,4.95
2014,1608,華榮,0.77,0.86
2015,1608,華榮,-2.58,-4.24
2016,1608,華榮,0.05,-0.14
2017,1608,華榮,5.08,7.57
2018,1608,華榮,-4.51,-7.16
2019,1608,華榮,6.32,9.63
2020,1608,華榮,3.16,          4.69
2021,1608,華榮,12.81,19.51
2022,1608,華榮,          0.86,          1.05
