年份,公司代號,公司名稱,ROE,ROA
1996,1236,宏亞,9.02,15.52
1997,1236,宏亞,4.64,5.81
1998,1236,宏亞,-2.04,-11.82
1999,1236,宏亞,6.05,8.47
2000,1236,宏亞,5.99,8.59
2001,1236,宏亞,          4.11,5.26
2002,1236,宏亞,6.55,10.73
2003,1236,宏亞,10.15,18.16
2004,1236,宏亞,7.49,13.11
2005,1236,宏亞,9.54,15.98
2006,1236,宏亞,2.89,4.52
2007,1236,宏亞,7.89,12.96
2008,1236,宏亞,7.01,10.99
2009,1236,宏亞,9.03,13.7
2010,1236,宏亞,6.96,11.25
2011,1236,宏亞,7.15,13.11
2013,1236,宏亞,4.94,8.75
2014,1236,宏亞,5.45,9.06
2015,1236,宏亞,3.19,5.38
2016,1236,宏亞,2.46,3.97
2017,1236,宏亞,0.34,0.28
2018,1236,宏亞,0.61,0.74
2019,1236,宏亞,0.71,0.9
2020,1236,宏亞,0.17,          0.01
2021,1236,宏亞,-0.73,-1.46
2022,1236,宏亞,         11.36,         16.76
