年份,公司代號,公司名稱,ROE,ROA
1990,1109,信大,20.33,         26.21
1991,1109,信大,16.7,20.13
1992,1109,信大,15.24,18.04
1993,1109,信大,14.23,16.63
1994,1109,信大,11.57,13.33
1995,1109,信大,8.5,10.04
1996,1109,信大,8.36,10.13
1997,1109,信大,7.52,9.0
1998,1109,信大,4.46,5.26
1999,1109,信大,4.47,5.23
2000,1109,信大,2.58,2.98
2001,1109,信大,          0.51,0.58
2002,1109,信大,6.75,7.67
2003,1109,信大,3.3,3.65
2004,1109,信大,4.48,4.97
2005,1109,信大,5.39,5.97
2006,1109,信大,9.61,10.65
2007,1109,信大,3.64,4.02
2008,1109,信大,2.84,3.12
2009,1109,信大,1.64,1.8
2010,1109,信大,-0.25,-0.27
2011,1109,信大,1.14,1.24
2013,1109,信大,3.66,4.61
2014,1109,信大,3.86,4.76
2015,1109,信大,-0.41,0.27
2016,1109,信大,2.35,2.79
2017,1109,信大,8.89,7.49
2018,1109,信大,13.6,17.3
2019,1109,信大,13.79,17.87
2020,1109,信大,12.61,         15.95
2021,1109,信大,10.32,12.51
2022,1109,信大,          4.47,          5.31
