年份,公司代號,公司名稱,ROE,ROA
1990,1609,大亞,-0.73,        -12.00
1991,1609,大亞,5.19,4.83
1992,1609,大亞,4.96,5.33
1993,1609,大亞,6.15,6.65
1994,1609,大亞,4.66,5.51
1995,1609,大亞,3.55,4.14
1996,1609,大亞,3.95,4.28
1997,1609,大亞,6.02,6.64
1998,1609,大亞,3.15,2.85
1999,1609,大亞,3.63,4.02
2000,1609,大亞,1.46,0.37
2001,1609,大亞,          1.95,1.13
2002,1609,大亞,5.34,7.34
2003,1609,大亞,4.43,6.41
2004,1609,大亞,5.92,9.2
2005,1609,大亞,4.14,6.13
2006,1609,大亞,4.4,5.78
2007,1609,大亞,1.64,1.21
2008,1609,大亞,-6.62,-12.01
2009,1609,大亞,1.33,1.46
2010,1609,大亞,4.13,5.72
2011,1609,大亞,3.01,4.1
2013,1609,大亞,1.31,1.63
2014,1609,大亞,0.75,0.29
2015,1609,大亞,-2.17,-7.97
2016,1609,大亞,1.12,0.44
2017,1609,大亞,4.4,7.15
2018,1609,大亞,3.89,7.15
2019,1609,大亞,3.91,7.09
2020,1609,大亞,5.24,         11.79
2021,1609,大亞,6.34,16.01
2022,1609,大亞,          3.92,          8.89
