年份,公司代號,公司名稱,ROE,ROA
1999,6168,宏齊,0.57,0.06
2000,6168,宏齊,11.22,14.66
2001,6168,宏齊,         11.11,15.45
2002,6168,宏齊,15.35,21.85
2003,6168,宏齊,17.88,24.75
2004,6168,宏齊,9.53,12.7
2005,6168,宏齊,5.3,7.27
2006,6168,宏齊,7.79,10.98
2007,6168,宏齊,8.51,12.03
2008,6168,宏齊,7.34,9.73
2009,6168,宏齊,4.29,5.36
2010,6168,宏齊,4.49,5.96
2011,6168,宏齊,1.09,1.34
2013,6168,宏齊,1.51,2.19
2014,6168,宏齊,7.69,12.72
2015,6168,宏齊,-0.57,-1.31
2016,6168,宏齊,-3.93,-6.74
2017,6168,宏齊,6.15,8.95
2018,6168,宏齊,6.12,8.33
2019,6168,宏齊,0.45,0.53
2020,6168,宏齊,3.84,          5.05
2021,6168,宏齊,9.01,11.9
2022,6168,宏齊,          9.16,         11.56
