年份,公司代號,公司名稱,ROE,ROA
1990,2106,建大,8.67,         12.31
1991,2106,建大,5.75,7.69
1992,2106,建大,4.85,5.91
1993,2106,建大,5.52,7.38
1994,2106,建大,8.81,13.03
1995,2106,建大,3.7,4.79
1996,2106,建大,7.07,10.34
1997,2106,建大,8.4,12.01
1998,2106,建大,10.1,14.03
1999,2106,建大,7.51,10.29
2000,2106,建大,3.23,3.61
2001,2106,建大,          4.27,5.18
2002,2106,建大,10.71,15.51
2003,2106,建大,9.58,14.04
2004,2106,建大,7.25,10.65
2005,2106,建大,0.96,0.92
2006,2106,建大,4.9,6.82
2007,2106,建大,5.09,7.3
2008,2106,建大,4.12,5.63
2009,2106,建大,18.55,26.94
2010,2106,建大,10.1,14.93
2011,2106,建大,16.65,25.57
2013,2106,建大,11.35,21.44
2014,2106,建大,10.72,19.89
2015,2106,建大,9.11,16.56
2016,2106,建大,7.82,14.31
2017,2106,建大,1.18,1.62
2018,2106,建大,2.13,3.61
2019,2106,建大,3.02,5.36
2020,2106,建大,2.76,          5.13
2021,2106,建大,2.38,4.85
2022,2106,建大,          1.35,          1.77
