年份,公司代號,公司名稱,ROE,ROA
1989,2313,華通,14.86,20.58
1990,2313,華通,17.34,         23.19
1991,2313,華通,5.2,5.83
1992,2313,華通,5.95,7.05
1993,2313,華通,11.07,15.55
1994,2313,華通,15.68,22.06
1995,2313,華通,23.27,32.74
1996,2313,華通,17.1,26.16
1997,2313,華通,22.52,35.27
1998,2313,華通,20.24,31.95
1999,2313,華通,7.09,10.46
2000,2313,華通,14.35,23.24
2001,2313,華通,          4.71,6.27
2002,2313,華通,-3.48,-7.26
2003,2313,華通,-10.74,-20.63
2004,2313,華通,-12.3,-25.83
2005,2313,華通,1.87,2.37
2006,2313,華通,5.56,8.94
2007,2313,華通,2.97,4.5
2008,2313,華通,0.99,0.92
2009,2313,華通,-0.03,-0.05
2010,2313,華通,-0.35,-1.19
2011,2313,華通,3.83,6.52
2013,2313,華通,5.48,11.51
2014,2313,華通,5.12,11.07
2015,2313,華通,6.37,14.46
2016,2313,華通,3.73,7.92
2017,2313,華通,7.32,16.6
2018,2313,華通,4.9,10.36
2019,2313,華通,7.06,15.52
2020,2313,華通,7.75,         16.99
2021,2313,華通,7.72,16.71
2022,2313,華通,         11.01,         22.51
