年份,公司代號,公司名稱,ROE,ROA
1997,2545,皇翔,4.43,18.09
1998,2545,皇翔,6.15,19.05
1999,2545,皇翔,5.78,12.46
2000,2545,皇翔,3.71,5.78
2001,2545,皇翔,         -2.04,-3.81
2002,2545,皇翔,3.98,5.58
2003,2545,皇翔,4.11,8.03
2004,2545,皇翔,7.65,27.92
2005,2545,皇翔,8.03,35.59
2006,2545,皇翔,14.57,51.91
2007,2545,皇翔,7.23,26.47
2008,2545,皇翔,3.98,15.09
2009,2545,皇翔,5.33,19.48
2010,2545,皇翔,0.8,2.85
2011,2545,皇翔,4.85,19.01
2013,2545,皇翔,5.0,14.98
2014,2545,皇翔,5.15,16.85
2015,2545,皇翔,0.7,0.86
2016,2545,皇翔,5.42,18.35
2017,2545,皇翔,1.29,2.1
2018,2545,皇翔,2.85,8.1
2019,2545,皇翔,0.79,0.14
2020,2545,皇翔,4.98,         16.25
2021,2545,皇翔,6.18,20.54
2022,2545,皇翔,          4.71,         15.40
