年份,公司代號,公司名稱,ROE,ROA
1990,1316,上曜,17.57,         30.18
1991,1316,上曜,28.39,42.25
1992,1316,上曜,22.86,30.19
1993,1316,上曜,9.92,12.66
1994,1316,上曜,5.97,6.67
1995,1316,上曜,-1.14,-2.98
1996,1316,上曜,-4.43,-7.34
1997,1316,上曜,2.63,2.11
1998,1316,上曜,-3.33,-5.85
1999,1316,上曜,-2.43,-4.81
2000,1316,上曜,-21.66,-36.94
2001,1316,上曜,        -11.33,-25.22
2002,1316,上曜,1.39,0.32
2003,1316,上曜,0.87,0.29
2004,1316,上曜,-0.27,-0.94
2005,1316,上曜,-3.9,-6.14
2006,1316,上曜,4.32,5.44
2007,1316,上曜,1.03,1.08
2008,1316,上曜,-2.49,-2.84
2009,1316,上曜,0.54,0.61
2010,1316,上曜,-2.39,-2.87
2011,1316,上曜,-5.31,-8.78
2013,1316,上曜,-7.39,-15.99
2014,1316,上曜,-0.74,-2.26
2015,1316,上曜,-3.25,-6.91
2016,1316,上曜,-2.25,-5.32
2017,1316,上曜,7.75,14.09
2018,1316,上曜,4.65,8.17
2019,1316,上曜,-0.77,-2.73
2020,1316,上曜,2.09,          2.55
2021,1316,上曜,0.32,-0.71
2022,1316,上曜,          1.16,          1.05
