年份,公司代號,公司名稱,ROE,ROA
1999,4106,雃博,16.28,22.84
2000,4106,雃博,9.59,12.52
2001,4106,雃博,         15.18,19.98
2002,4106,雃博,18.96,24.94
2003,4106,雃博,14.26,20.45
2004,4106,雃博,9.51,13.45
2005,4106,雃博,8.72,11.55
2006,4106,雃博,4.36,5.57
2007,4106,雃博,11.94,15.37
2008,4106,雃博,11.02,14.37
2009,4106,雃博,13.91,17.57
2010,4106,雃博,11.61,14.06
2011,4106,雃博,13.76,16.77
2013,4106,雃博,6.24,8.17
2015,4106,雃博,7.05,9.56
2016,4106,雃博,5.07,7.59
2017,4106,雃博,4.87,7.47
2018,4106,雃博,4.06,5.97
2019,4106,雃博,3.34,4.34
2020,4106,雃博,3.69,          5.06
2021,4106,雃博,3.5,4.9
2022,4106,雃博,          5.35,          7.52
