年份,公司代號,公司名稱,ROE,ROA
1997,2427,三商電,13.89,23.53
1998,2427,三商電,6.81,9.71
1999,2427,三商電,8.48,14.92
2000,2427,三商電,10.1,14.85
2001,2427,三商電,          6.01,7.93
2002,2427,三商電,2.07,2.88
2003,2427,三商電,3.41,5.39
2004,2427,三商電,0.89,1.16
2005,2427,三商電,-5.63,-12.89
2006,2427,三商電,0.73,0.13
2007,2427,三商電,-7.54,-17.81
2008,2427,三商電,0.44,0.21
2009,2427,三商電,-4.51,-5.95
2010,2427,三商電,1.59,2.15
2011,2427,三商電,1.69,2.34
2013,2427,三商電,-0.39,-0.66
2014,2427,三商電,0.72,1.06
2015,2427,三商電,1.11,1.58
2016,2427,三商電,1.55,2.37
2017,2427,三商電,2.04,3.39
2018,2427,三商電,2.85,5.41
2019,2427,三商電,2.86,5.35
2020,2427,三商電,2.82,          5.24
2021,2427,三商電,3.54,6.63
2022,2427,三商電,          4.10,          8.14
