年份,公司代號,公司名稱,ROE,ROA
1989,1713,國化,9.17,10.12
1990,1713,國化,3.99,          4.24
1991,1713,國化,3.48,3.6
1992,1713,國化,3.87,3.94
1993,1713,國化,7.14,7.59
1994,1713,國化,2.76,2.92
1995,1713,國化,2.85,3.23
1996,1713,國化,5.01,6.11
1997,1713,國化,6.23,7.7
1998,1713,國化,3.75,4.29
1999,1713,國化,5.04,5.95
2000,1713,國化,5.36,6.31
2001,1713,國化,          2.88,3.33
2002,1713,國化,2.93,3.41
2003,1713,國化,1.19,1.36
2004,1713,國化,5.69,6.48
2005,1713,國化,6.74,7.7
2006,1713,國化,1.58,1.77
2007,1713,國化,2.03,2.19
2008,1713,國化,0.71,0.75
2009,1713,國化,0.9,0.95
2010,1713,國化,2.53,2.7
2011,1713,國化,2.16,2.32
2013,1713,國化,3.17,3.42
2014,1713,國化,3.8,4.1
2015,1713,國化,2.87,3.1
2016,1713,國化,4.05,4.38
2017,1713,國化,2.99,3.22
2018,1713,國化,4.71,5.05
2019,1713,國化,3.91,4.18
2020,1713,國化,3.7,          3.94
2021,1713,國化,6.22,6.61
2022,1713,國化,         10.72,         11.41
