年份,公司代號,公司名稱,ROE,ROA
1990,1447,力鵬,10.88,         16.66
1991,1447,力鵬,12.59,16.87
1992,1447,力鵬,7.94,9.43
1993,1447,力鵬,4.1,5.14
1994,1447,力鵬,4.3,4.23
1995,1447,力鵬,5.9,6.95
1997,1447,力鵬,11.31,15.6
1998,1447,力鵬,5.17,6.2
1999,1447,力鵬,5.69,7.06
2000,1447,力鵬,-1.99,-5.24
2001,1447,力鵬,         -0.01,-3.24
2002,1447,力鵬,0.42,-1.53
2003,1447,力鵬,-0.34,-1.89
2004,1447,力鵬,4.09,6.02
2005,1447,力鵬,0.9,0.73
2006,1447,力鵬,4.54,7.29
2007,1447,力鵬,2.71,2.98
2008,1447,力鵬,-12.48,-27.95
2009,1447,力鵬,8.12,15.72
2010,1447,力鵬,7.23,12.57
2011,1447,力鵬,-1.11,-2.67
2013,1447,力鵬,6.7,10.75
2014,1447,力鵬,2.29,3.24
2015,1447,力鵬,0.52,0.43
2016,1447,力鵬,0.06,-0.58
2017,1447,力鵬,-0.44,-1.75
2018,1447,力鵬,1.28,1.74
2019,1447,力鵬,-1.05,-2.37
2020,1447,力鵬,-2.06,         -4.05
2021,1447,力鵬,1.64,2.62
2022,1447,力鵬,          0.22,         -0.17
