年份,公司代號,公司名稱,ROE,ROA
1995,2369,菱生,8.31,11.27
1996,2369,菱生,6.52,8.21
1997,2369,菱生,13.51,17.81
1998,2369,菱生,11.3,13.37
1999,2369,菱生,2.3,2.26
2000,2369,菱生,7.41,8.84
2001,2369,菱生,          2.95,3.1
2002,2369,菱生,-6.89,-9.55
2003,2369,菱生,7.36,9.75
2004,2369,菱生,6.64,8.7
2005,2369,菱生,-0.77,-1.49
2006,2369,菱生,3.32,4.01
2007,2369,菱生,4.7,6.07
2008,2369,菱生,3.67,4.54
2009,2369,菱生,4.04,5.05
2010,2369,菱生,10.65,13.37
2011,2369,菱生,5.38,6.43
2013,2369,菱生,4.3,5.59
2014,2369,菱生,2.12,2.84
2015,2369,菱生,-0.67,-1.34
2016,2369,菱生,2.57,3.67
2017,2369,菱生,1.65,2.23
2018,2369,菱生,-2.04,-3.2
2019,2369,菱生,-6.54,-9.81
2020,2369,菱生,-1.85,         -3.12
2021,2369,菱生,11.06,16.58
2022,2369,菱生,          2.40,          3.33
