年份,公司代號,公司名稱,ROE,ROA
1991,2908,特力,16.94,25.93
1992,2908,特力,8.5,12.07
1993,2908,特力,12.86,22.44
1994,2908,特力,12.7,19.1
1995,2908,特力,4.63,3.79
1996,2908,特力,5.11,5.99
1997,2908,特力,7.64,9.94
1998,2908,特力,10.44,14.0
1999,2908,特力,11.83,16.73
2000,2908,特力,11.09,14.55
2001,2908,特力,         11.59,15.46
2002,2908,特力,11.6,16.06
2003,2908,特力,3.14,3.66
2004,2908,特力,9.92,16.16
2005,2908,特力,8.81,13.23
2006,2908,特力,5.73,7.72
2007,2908,特力,5.73,9.65
2008,2908,特力,3.04,4.98
2009,2908,特力,1.44,2.4
2010,2908,特力,3.84,7.87
2011,2908,特力,4.62,9.72
2013,2908,特力,3.39,9.57
2014,2908,特力,3.61,10.15
2015,2908,特力,3.39,9.09
2016,2908,特力,3.43,9.11
2017,2908,特力,4.22,10.94
2018,2908,特力,2.1,5.43
2019,2908,特力,1.56,1.47
2020,2908,特力,2.91,         12.24
2021,2908,特力,2.76,11.63
2022,2908,特力,          2.08,          6.21
