年份,公司代號,公司名稱,ROE,ROA
1998,3018,隆銘綠能,11.76,17.13
1999,3018,隆銘綠能,10.65,13.9
2000,3018,隆銘綠能,9.03,13.28
2001,3018,隆銘綠能,          8.85,13.52
2002,3018,隆銘綠能,8.56,11.4
2003,3018,隆銘綠能,4.47,6.13
2004,3018,隆銘綠能,4.15,6.83
2005,3018,隆銘綠能,-4.96,-10.42
2006,3018,隆銘綠能,-50.7,-158.79
2007,3018,隆銘綠能,1.05,0.33
2008,3018,隆銘綠能,1.3,1.71
2009,3018,隆銘綠能,4.21,6.15
2010,3018,隆銘綠能,5.54,8.59
2011,3018,隆銘綠能,6.41,12.11
2013,3018,隆銘綠能,-0.88,-1.92
2014,3018,隆銘綠能,3.25,6.05
2015,3018,隆銘綠能,-3.74,-8.93
2016,3018,隆銘綠能,1.57,2.5
2017,3018,隆銘綠能,3.78,7.22
2018,3018,隆銘綠能,-8.79,-18.4
2019,3018,隆銘綠能,-14.34,-34.1
2020,3018,隆銘綠能,-3.81,        -12.10
2021,3018,隆銘綠能,-18.28,-77.62
2022,3018,隆銘綠能,        -15.96,       -106.22
