年份,公司代號,公司名稱,ROE,ROA
1990,1213,大飲,3.03,          2.11
1991,1213,大飲,-15.16,-28.92
1992,1213,大飲,5.27,7.21
1993,1213,大飲,4.46,5.73
1994,1213,大飲,3.02,3.43
1995,1213,大飲,2.98,3.0
2001,1213,大飲,          1.03,1.07
2002,1213,大飲,0.5,0.53
2003,1213,大飲,0.5,0.4
2004,1213,大飲,0.75,0.87
2005,1213,大飲,0.31,0.37
2006,1213,大飲,-0.03,-0.17
2007,1213,大飲,0.88,0.96
2008,1213,大飲,0.93,0.99
2009,1213,大飲,1.63,2.02
2010,1213,大飲,-1.91,-2.44
2011,1213,大飲,0.36,0.38
2013,1213,大飲,2.16,2.56
2014,1213,大飲,1.44,1.75
2015,1213,大飲,2.0,2.46
2016,1213,大飲,1.81,2.21
2017,1213,大飲,0.27,0.29
2018,1213,大飲,-7.68,-13.76
2019,1213,大飲,-2.55,-7.37
2020,1213,大飲,-1.22,         -4.96
2021,1213,大飲,-7.06,-19.31
2022,1213,大飲,         -6.02,        -18.77
