年份,公司代號,公司名稱,ROE,ROA
1998,2457,飛宏,19.68,43.61
1999,2457,飛宏,14.29,32.38
2000,2457,飛宏,11.4,26.21
2001,2457,飛宏,          8.11,18.38
2002,2457,飛宏,6.44,12.86
2003,2457,飛宏,3.51,6.33
2004,2457,飛宏,1.84,3.07
2005,2457,飛宏,5.78,11.05
2006,2457,飛宏,6.43,11.49
2007,2457,飛宏,7.34,12.57
2008,2457,飛宏,3.74,6.01
2009,2457,飛宏,11.24,18.34
2010,2457,飛宏,15.26,25.56
2011,2457,飛宏,13.56,22.15
2013,2457,飛宏,1.59,2.56
2014,2457,飛宏,1.55,2.42
2015,2457,飛宏,-4.24,-8.58
2016,2457,飛宏,-2.37,-5.67
2017,2457,飛宏,0.33,0.13
2018,2457,飛宏,-2.2,-4.71
2019,2457,飛宏,-0.2,-0.76
2020,2457,飛宏,-1.37,         -3.20
2021,2457,飛宏,-2.34,-5.91
2022,2457,飛宏,          0.95,          1.18
