年份,公司代號,公司名稱,ROE,ROA
1993,2348,海悅,30.1,54.4
1994,2348,海悅,18.5,29.8
1995,2348,海悅,14.2,24.8
1996,2348,海悅,14.5,23.9
1998,2348,海悅,-7.2,-22.4
1999,2348,海悅,-14.8,-49.7
2000,2348,海悅,-1.3,-12.3
2001,2348,海悅,        -21.35,-84.59
2002,2348,海悅,4.4,8.6
2003,2348,海悅,-10.0,-49.9
2004,2348,海悅,10.5,70.3
2005,2348,海悅,-0.3,-16.0
2006,2348,海悅,-1.57,-7.71
2007,2348,海悅,3.8,4.8
2008,2348,海悅,-5.4,-15.5
2009,2348,海悅,-16.4,-86.2
2010,2348,海悅,-27.1,-240.6
2011,2348,海悅,4.87,30.44
2013,2348,海悅,39.62,92.48
2014,2348,海悅,17.74,39.57
2015,2348,海悅,4.79,8.28
2016,2348,海悅,0.84,0.91
2017,2348,海悅,10.85,15.49
2018,2348,海悅,21.99,33.18
2019,2348,海悅,15.96,35.31
2020,2348,海悅,20.44,         55.23
2021,2348,海悅,12.02,37.62
2022,2348,海悅,          4.19,         17.12
