年份,公司代號,公司名稱,ROE,ROA
1997,9928,中視,7.65,12.05
1998,9928,中視,7.48,11.21
1999,9928,中視,6.35,12.94
2000,9928,中視,3.23,4.15
2001,9928,中視,          1.81,1.4
2002,9928,中視,7.83,-0.16
2003,9928,中視,2.32,-3.65
2004,9928,中視,-10.27,-28.5
2005,9928,中視,-8.71,-28.19
2006,9928,中視,-9.92,-30.29
2007,9928,中視,-2.61,-9.36
2008,9928,中視,-22.46,-71.23
2009,9928,中視,0.25,-2.3
2010,9928,中視,3.07,8.4
2011,9928,中視,-0.59,-3.6
2013,9928,中視,-2.94,-12.29
2014,9928,中視,-4.5,-20.75
2015,9928,中視,-5.95,-34.39
2016,9928,中視,-5.83,-47.93
2017,9928,中視,-5.84,-45.35
2018,9928,中視,-4.42,-30.09
2019,9928,中視,-3.16,-27.84
2020,9928,中視,-0.14,         -6.21
2021,9928,中視,-0.17,-6.47
2022,9928,中視,          0.93,          1.61
