年份,公司代號,公司名稱,ROE,ROA
1990,1432,大魯閣,8.2,         10.02
1991,1432,大魯閣,8.19,10.48
1992,1432,大魯閣,-0.5,-2.73
1993,1432,大魯閣,-6.27,-13.27
1994,1432,大魯閣,1.36,-1.87
1995,1432,大魯閣,-8.81,-18.5
1996,1432,大魯閣,-5.88,-9.68
2001,1432,大魯閣,         -1.88,-17.26
2002,1432,大魯閣,-2.84,-24.18
2004,1432,大魯閣,-7.69,-47.43
2005,1432,大魯閣,-7.97,-63.79
2006,1432,大魯閣,-4.74,-34.46
2007,1432,大魯閣,13.44,61.18
2008,1432,大魯閣,-3.31,-14.12
2009,1432,大魯閣,-5.5,-22.55
2010,1432,大魯閣,51.58,119.22
2011,1432,大魯閣,2.29,2.93
2013,1432,大魯閣,-4.07,-6.14
2014,1432,大魯閣,-4.45,-6.65
2015,1432,大魯閣,-2.47,-6.23
2016,1432,大魯閣,-1.59,-6.77
2017,1432,大魯閣,-1.16,-7.88
2018,1432,大魯閣,-7.2,-11.42
2019,1432,大魯閣,-14.15,-43.64
2020,1432,大魯閣,1.34,          1.66
2021,1432,大魯閣,-2.28,-19.92
2022,1432,大魯閣,          0.19,         -4.93
