年份,公司代號,公司名稱,ROE,ROA
1999,3034,聯詠,33.5,41.02
2000,3034,聯詠,37.89,45.36
2001,3034,聯詠,         22.59,26.38
2002,3034,聯詠,21.51,25.66
2003,3034,聯詠,29.32,39.1
2004,3034,聯詠,32.39,47.38
2005,3034,聯詠,34.02,54.05
2006,3034,聯詠,28.82,46.23
2007,3034,聯詠,30.33,46.51
2008,3034,聯詠,13.92,19.73
2009,3034,聯詠,13.75,20.61
2010,3034,聯詠,13.21,21.45
2011,3034,聯詠,10.2,16.67
2013,3034,聯詠,12.28,19.84
2014,3034,聯詠,17.07,27.28
2015,3034,聯詠,14.76,22.55
2016,3034,聯詠,12.15,17.72
2017,3034,聯詠,12.28,17.77
2018,3034,聯詠,14.47,21.7
2019,3034,聯詠,16.77,25.0
2020,3034,聯詠,22.52,         32.36
2021,3034,聯詠,43.51,70.41
2022,3034,聯詠,         25.29,         41.12
