年份,公司代號,公司名稱,ROE,ROA
1990,1506,正道,6.68,          6.96
1991,1506,正道,4.15,4.3
1992,1506,正道,3.63,3.99
1993,1506,正道,4.01,4.43
1994,1506,正道,4.35,4.73
1995,1506,正道,5.38,6.76
1996,1506,正道,2.87,3.53
1997,1506,正道,3.65,4.56
1998,1506,正道,-25.01,-52.59
1999,1506,正道,-2.94,-11.53
2001,1506,正道,          1.86,-0.42
2002,1506,正道,-1.12,-4.31
2003,1506,正道,-1.95,-7.31
2004,1506,正道,1.96,2.31
2005,1506,正道,1.26,0.51
2006,1506,正道,-1.19,-5.01
2007,1506,正道,-1.05,-4.93
2008,1506,正道,-6.29,-18.91
2009,1506,正道,-4.85,-16.13
2010,1506,正道,-3.11,-9.62
2011,1506,正道,2.19,4.35
2013,1506,正道,-3.13,-7.06
2014,1506,正道,0.87,0.56
2015,1506,正道,2.02,2.41
2016,1506,正道,1.58,1.68
2017,1506,正道,0.53,-0.92
2018,1506,正道,-3.8,-10.46
2019,1506,正道,-11.87,-34.29
2020,1506,正道,-13.83,        -41.50
2021,1506,正道,2.85,4.93
2022,1506,正道,          3.84,          5.27
