年份,公司代號,公司名稱,ROE,ROA
1998,2491,吉祥全,5.5,9.53
1999,2491,吉祥全,6.1,11.26
2000,2491,吉祥全,12.0,16.97
2001,2491,吉祥全,         -6.82,-11.65
2002,2491,吉祥全,1.81,0.61
2003,2491,吉祥全,1.4,0.86
2004,2491,吉祥全,-100.72,-140.97
2005,2491,吉祥全,-4.9,-10.36
2006,2491,吉祥全,-0.45,-2.74
2007,2491,吉祥全,-4.45,-9.63
2008,2491,吉祥全,-14.33,-28.46
2009,2491,吉祥全,-29.71,-68.22
2010,2491,吉祥全,5.35,11.12
2011,2491,吉祥全,-26.67,-47.7
2013,2491,吉祥全,-8.03,-38.95
2014,2491,吉祥全,6.57,27.93
2015,2491,吉祥全,0.69,-0.7
2016,2491,吉祥全,-1.01,-6.23
2017,2491,吉祥全,2.44,4.64
2018,2491,吉祥全,-1.08,-5.77
2019,2491,吉祥全,53.36,86.09
2020,2491,吉祥全,10.28,         11.35
2021,2491,吉祥全,5.46,6.1
2022,2491,吉祥全,        -32.94,        -38.94
