年份,公司代號,公司名稱,ROE,ROA
1990,2606,裕民,10.69,         12.90
1991,2606,裕民,10.14,11.6
1992,2606,裕民,4.78,3.81
1993,2606,裕民,5.16,5.01
1994,2606,裕民,5.17,6.33
1995,2606,裕民,9.96,16.29
1996,2606,裕民,5.36,7.16
1997,2606,裕民,5.97,8.25
1998,2606,裕民,2.08,1.35
1999,2606,裕民,2.36,1.89
2000,2606,裕民,6.01,9.46
2001,2606,裕民,          9.81,11.64
2002,2606,裕民,2.49,2.59
2003,2606,裕民,17.54,23.65
2004,2606,裕民,43.22,52.0
2005,2606,裕民,30.42,34.62
2006,2606,裕民,21.09,24.4
2007,2606,裕民,32.03,40.03
2008,2606,裕民,28.2,40.46
2009,2606,裕民,12.76,20.61
2010,2606,裕民,13.52,23.88
2011,2606,裕民,5.4,10.0
2013,2606,裕民,3.69,6.28
2014,2606,裕民,4.17,7.74
2015,2606,裕民,1.9,2.95
2016,2606,裕民,-0.71,-3.37
2017,2606,裕民,2.6,4.31
2018,2606,裕民,3.71,7.03
2019,2606,裕民,3.37,6.18
2020,2606,裕民,1.97,          3.51
2021,2606,裕民,8.41,19.96
2022,2606,裕民,          7.01,         15.05
