年份,公司代號,公司名稱,ROE,ROA
1996,2399,映泰,8.81,28.62
1997,2399,映泰,10.54,28.93
1999,2399,映泰,7.87,16.49
2000,2399,映泰,-6.04,15.9
2001,2399,映泰,         -9.40,-23.59
2002,2399,映泰,5.56,12.46
2003,2399,映泰,8.33,19.11
2004,2399,映泰,-5.01,-11.24
2005,2399,映泰,6.38,14.26
2006,2399,映泰,7.62,14.97
2007,2399,映泰,11.02,19.96
2008,2399,映泰,5.08,8.39
2009,2399,映泰,10.02,16.19
2010,2399,映泰,6.21,10.06
2011,2399,映泰,7.45,11.33
2013,2399,映泰,3.22,4.77
2014,2399,映泰,-1.84,-2.63
2015,2399,映泰,-3.23,-4.38
2016,2399,映泰,-1.04,-1.42
2017,2399,映泰,3.06,4.26
2018,2399,映泰,-5.64,-7.75
2019,2399,映泰,1.53,2.0
2020,2399,映泰,4.93,          6.54
2021,2399,映泰,11.85,15.79
2022,2399,映泰,          0.42,          0.55
