年份,公司代號,公司名稱,ROE,ROA
2000,6201,亞弘電,20.34,47.62
2001,6201,亞弘電,         12.18,21.57
2002,6201,亞弘電,24.75,37.32
2003,6201,亞弘電,18.9,27.71
2004,6201,亞弘電,10.24,16.66
2005,6201,亞弘電,12.99,18.08
2006,6201,亞弘電,8.91,12.33
2007,6201,亞弘電,11.92,16.05
2008,6201,亞弘電,8.02,10.52
2009,6201,亞弘電,6.37,8.44
2010,6201,亞弘電,6.53,8.45
2011,6201,亞弘電,7.08,8.76
2013,6201,亞弘電,3.05,4.27
2014,6201,亞弘電,4.66,6.49
2015,6201,亞弘電,6.1,8.36
2016,6201,亞弘電,9.03,12.48
2017,6201,亞弘電,6.06,8.49
2018,6201,亞弘電,7.98,10.92
2019,6201,亞弘電,7.34,9.85
2020,6201,亞弘電,8.68,         12.12
2021,6201,亞弘電,8.38,11.96
2022,6201,亞弘電,          9.58,         12.83
