年份,公司代號,公司名稱,ROE,ROA
1993,1809,中釉,22.62,27.78
1994,1809,中釉,16.41,23.06
1995,1809,中釉,8.6,11.05
1996,1809,中釉,4.8,5.63
2000,1809,中釉,5.49,7.17
2001,1809,中釉,          2.33,2.18
2002,1809,中釉,-1.03,-3.3
2003,1809,中釉,1.89,2.0
2004,1809,中釉,0.8,0.46
2005,1809,中釉,2.97,3.98
2006,1809,中釉,2.89,3.85
2007,1809,中釉,2.93,3.79
2008,1809,中釉,3.65,4.74
2009,1809,中釉,6.64,9.27
2010,1809,中釉,5.34,7.07
2011,1809,中釉,5.93,7.65
2013,1809,中釉,2.78,17.03
2014,1809,中釉,3.1,3.93
2015,1809,中釉,0.93,1.0
2016,1809,中釉,1.53,1.77
2017,1809,中釉,0.56,0.42
2018,1809,中釉,-0.18,-0.49
2019,1809,中釉,-1.46,-2.12
2020,1809,中釉,-2.01,         -2.71
2021,1809,中釉,0.83,0.86
2022,1809,中釉,          0.90,          0.94
