年份,公司代號,公司名稱,ROE,ROA
1994,2436,偉詮電,43.95,54.76
1995,2436,偉詮電,43.51,51.73
2000,2436,偉詮電,26.67,30.51
2001,2436,偉詮電,         14.67,16.14
2002,2436,偉詮電,13.12,14.21
2003,2436,偉詮電,13.0,14.09
2004,2436,偉詮電,3.17,3.41
2005,2436,偉詮電,2.84,3.11
2006,2436,偉詮電,4.64,5.51
2007,2436,偉詮電,10.89,13.28
2008,2436,偉詮電,2.94,3.38
2009,2436,偉詮電,4.42,5.01
2010,2436,偉詮電,5.51,6.35
2011,2436,偉詮電,2.36,2.72
2013,2436,偉詮電,4.05,4.76
2014,2436,偉詮電,6.31,7.4
2015,2436,偉詮電,3.57,4.21
2016,2436,偉詮電,4.09,4.97
2017,2436,偉詮電,5.78,7.27
2018,2436,偉詮電,4.46,5.7
2019,2436,偉詮電,8.6,11.12
2020,2436,偉詮電,8.53,         11.10
2021,2436,偉詮電,15.78,21.97
2022,2436,偉詮電,          2.10,          3.17
