年份,公司代號,公司名稱,ROE,ROA
1990,2204,中華,19.52,         30.18
1991,2204,中華,16.91,24.82
1992,2204,中華,22.93,35.37
1993,2204,中華,12.62,22.2
1994,2204,中華,15.24,26.68
1995,2204,中華,12.2,18.66
1996,2204,中華,9.17,13.12
1998,2204,中華,14.51,20.68
1999,2204,中華,9.68,13.24
2000,2204,中華,9.44,12.55
2001,2204,中華,          7.65,10.75
2002,2204,中華,12.0,17.71
2003,2204,中華,14.21,19.87
2004,2204,中華,9.48,13.44
2005,2204,中華,7.98,10.93
2006,2204,中華,5.73,7.38
2007,2204,中華,3.35,4.15
2008,2204,中華,-10.5,-13.05
2009,2204,中華,1.88,2.21
2010,2204,中華,5.9,7.08
2011,2204,中華,6.08,7.16
2013,2204,中華,4.74,5.76
2014,2204,中華,4.67,5.6
2015,2204,中華,5.67,6.74
2016,2204,中華,5.78,6.83
2017,2204,中華,7.24,8.47
2018,2204,中華,6.1,7.06
2019,2204,中華,-3.95,-4.71
2020,2204,中華,6.7,          8.06
2021,2204,中華,8.07,9.57
2022,2204,中華,        -14.72,        -18.46
