年份,公司代號,公司名稱,ROE,ROA
1995,1519,華城,7.7,12.75
1996,1519,華城,7.4,12.43
1997,1519,華城,8.23,13.15
2000,1519,華城,5.87,9.29
2001,1519,華城,          4.78,7.85
2002,1519,華城,2.46,4.1
2003,1519,華城,2.07,3.48
2004,1519,華城,-3.33,-6.94
2005,1519,華城,3.3,6.45
2006,1519,華城,4.3,9.66
2007,1519,華城,11.23,25.46
2008,1519,華城,11.56,24.11
2009,1519,華城,7.15,13.49
2010,1519,華城,5.04,8.51
2011,1519,華城,2.1,3.57
2013,1519,華城,2.33,3.94
2014,1519,華城,4.5,8.53
2015,1519,華城,3.45,7.14
2016,1519,華城,3.67,7.72
2017,1519,華城,1.59,2.87
2018,1519,華城,1.11,1.72
2019,1519,華城,5.73,12.89
2020,1519,華城,5.55,         13.21
2021,1519,華城,3.35,8.14
2022,1519,華城,          7.95,         21.13
