年份,公司代號,公司名稱,ROE,ROA
2004,2114,鑫永銓,7.07,16.72
2005,2114,鑫永銓,14.02,29.42
2006,2114,鑫永銓,16.5,30.08
2007,2114,鑫永銓,15.28,25.69
2008,2114,鑫永銓,6.62,11.51
2009,2114,鑫永銓,7.99,14.54
2010,2114,鑫永銓,13.71,21.21
2011,2114,鑫永銓,17.95,24.61
2013,2114,鑫永銓,17.95,23.26
2014,2114,鑫永銓,19.23,24.3
2015,2114,鑫永銓,16.02,19.2
2016,2114,鑫永銓,13.45,15.63
2017,2114,鑫永銓,12.56,15.17
2018,2114,鑫永銓,14.64,17.44
2019,2114,鑫永銓,14.85,17.21
2020,2114,鑫永銓,18.5,         21.49
2021,2114,鑫永銓,29.32,34.15
2022,2114,鑫永銓,         10.81,         12.75
