年份,公司代號,公司名稱,ROE,ROA
1990,1453,大將,7.99,         11.14
1991,1453,大將,11.56,16.05
1992,1453,大將,11.11,14.49
1993,1453,大將,7.1,8.02
1994,1453,大將,6.33,7.39
1995,1453,大將,-9.91,-15.03
1996,1453,大將,-0.56,-2.74
1997,1453,大將,2.85,2.54
1998,1453,大將,1.3,1.34
2001,1453,大將,          3.95,4.77
2002,1453,大將,-17.61,-42.8
2003,1453,大將,2.28,3.3
2004,1453,大將,-7.03,-14.56
2005,1453,大將,-38.94,-84.87
2006,1453,大將,-6.51,-22.77
2007,1453,大將,5.71,12.99
2008,1453,大將,3.57,5.73
2009,1453,大將,4.21,6.25
2010,1453,大將,2.71,3.75
2011,1453,大將,0.82,1.07
2013,1453,大將,1.75,1.97
2014,1453,大將,-3.79,-4.8
2015,1453,大將,4.49,5.52
2016,1453,大將,-0.92,-1.06
2017,1453,大將,-2.12,-2.7
2018,1453,大將,24.81,29.01
2019,1453,大將,-3.42,-3.49
2020,1453,大將,1.15,          1.19
2021,1453,大將,6.53,7.88
2022,1453,大將,         -0.55,         -0.88
